"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6041632700126.112305,19.690403
"user_annotation","layer_0/forward/mlp",6041632719895.877930,1.641003
"user_annotation","layer_1/forward/attention",6041632721835.655273,4.217900
"user_annotation","layer_1/forward/mlp",6041632726129.512695,39.775078
"user_annotation","layer_2/forward/attention",6041632766191.106445,26.179702
"user_annotation","layer_2/forward/mlp",6041632792441.515625,30.503194
"user_annotation","layer_2/recompute/attention",6041632919672.063477,27.500001
"user_annotation","layer_2/recompute/mlp",6041632947281.712891,12.655348
"user_annotation","python_gc/generation_0",6041632947838.923828,1.698479
"user_annotation","layer_1/recompute/attention",6041632971875.618164,5.058681
"user_annotation","layer_1/recompute/mlp",6041632977034.739258,65.853664
"user_annotation","layer_0/recompute/attention",6041633052835.588867,72.235977
"user_annotation","layer_0/recompute/mlp",6041633125168.959961,1.312853
