waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
0,44100982273,20.473,2,0.0,1.035,laggard_gpu_busy,gemm=13.9ms;cat_copy=4.0ms;moe_permute=2.9ms,
0,44274520991,20.42,3,0.0,1.014,laggard_gpu_busy,gemm=7.9ms;cat_copy=7.4ms;moe_permute=3.2ms,
0,44325853918,28.812,3,0.0,1.024,laggard_gpu_busy,gemm=15.9ms;cat_copy=8.5ms;moe_permute=3.5ms,
0,44508402166,18.531,3,0.0,1.017,laggard_gpu_busy,gemm=7.0ms;cat_copy=6.8ms;moe_permute=3.1ms,
0,44554625666,22.094,3,0.0,1.033,laggard_gpu_busy,gemm=13.9ms;cat_copy=4.0ms;moe_permute=3.1ms,
0,44738047395,7.19,6,0.001,1.033,laggard_gpu_busy,gemm=4.6ms;moe_permute=2.8ms;hybridep_meta=0.0ms,
0,44782162810,8.751,6,0.0,1.052,laggard_gpu_busy,gemm=6.1ms;moe_permute=3.1ms;hybridep_meta=0.0ms,
0,44956057437,9.903,7,0.0,1.031,laggard_gpu_busy,gemm=6.4ms;moe_permute=2.9ms;elementwise=0.9ms,
0,44999963922,11.803,7,0.0,1.028,laggard_gpu_busy,gemm=9.3ms;moe_permute=2.9ms;hybridep_meta=0.0ms,
0,45165098557,9.264,5,0.0,1.029,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.6ms;elementwise=1.0ms,
0,45205179659,11.513,5,0.0,1.043,laggard_gpu_busy,gemm=9.2ms;moe_permute=2.8ms;hybridep_meta=0.0ms,
0,45369670512,7.59,1,0.0,1.043,laggard_gpu_busy,gemm=5.2ms;moe_permute=2.3ms;elementwise=0.4ms,
0,45405762487,8.764,1,0.0,1.074,laggard_gpu_busy,gemm=7.0ms;moe_permute=2.4ms;hybridep_meta=0.0ms,
0,45569605110,5.615,4,0.001,1.02,laggard_gpu_busy,gemm=3.3ms;moe_permute=2.4ms;hybridep_meta=0.0ms,
0,45607972755,6.8,4,0.001,1.049,laggard_gpu_busy,gemm=4.6ms;moe_permute=2.6ms;hybridep_meta=0.0ms,
0,45772935645,23.731,6,0.0,1.014,laggard_gpu_busy,cat_copy=9.7ms;gemm=8.9ms;moe_permute=3.2ms,
0,45825050883,31.759,6,0.0,1.024,laggard_gpu_busy,gemm=16.6ms;cat_copy=9.0ms;elementwise=3.7ms,
0,46231339281,28.406,4,0.0,1.019,laggard_gpu_busy,gemm=12.8ms;cat_copy=9.9ms;moe_permute=3.8ms,
0,46284744171,39.287,4,0.0,1.013,laggard_gpu_busy,gemm=16.7ms;cat_copy=15.7ms;elementwise=4.0ms,
0,46687553985,26.267,3,0.0,1.025,laggard_gpu_busy,gemm=12.4ms;cat_copy=9.2ms;moe_permute=3.1ms,
0,46737460439,36.905,3,0.0,1.017,laggard_gpu_busy,gemm=15.9ms;cat_copy=14.5ms;elementwise=3.7ms,
0,46923677833,29.285,4,0.0,1.035,laggard_gpu_busy,gemm=14.8ms;cat_copy=10.0ms;moe_permute=3.2ms,
0,46976415004,39.838,4,0.0,1.015,laggard_gpu_busy,gemm=16.8ms;cat_copy=16.2ms;elementwise=4.0ms,
0,47173958944,13.911,4,0.0,1.021,laggard_gpu_busy,gemm=7.2ms;cat_copy=3.0ms;moe_permute=2.9ms,
0,47221745377,16.829,4,0.0,1.041,laggard_gpu_busy,gemm=14.4ms;moe_permute=3.1ms;cat_copy=0.1ms,
0,47389897373,28.11,2,0.0,1.028,laggard_gpu_busy,gemm=14.7ms;cat_copy=8.9ms;moe_permute=3.2ms,
0,47437916000,33.702,2,0.0,1.022,laggard_gpu_busy,gemm=15.3ms;cat_copy=12.4ms;elementwise=3.5ms,
0,47623734254,15.817,3,0.0,1.018,laggard_gpu_busy,gemm=5.9ms;cat_copy=5.9ms;moe_permute=2.5ms,
0,47663505471,18.798,3,0.0,1.038,laggard_gpu_busy,gemm=11.9ms;cat_copy=3.4ms;moe_permute=2.7ms,
0,47832038399,17.063,6,0.0,1.017,laggard_gpu_busy,gemm=7.0ms;cat_copy=5.3ms;moe_permute=3.1ms,
0,47878524083,20.588,6,0.0,1.038,laggard_gpu_busy,gemm=14.1ms;cat_copy=4.1ms;moe_permute=3.1ms,
0,48047000404,29.42,6,0.0,1.027,laggard_gpu_busy,gemm=13.4ms;cat_copy=10.9ms;moe_permute=3.5ms,
0,48101467805,37.627,6,0.0,1.015,laggard_gpu_busy,gemm=16.9ms;cat_copy=14.0ms;elementwise=3.9ms,
0,48287899875,15.209,3,0.0,1.02,laggard_gpu_busy,gemm=6.3ms;cat_copy=4.8ms;moe_permute=2.6ms,
0,48329714603,17.973,3,0.0,1.043,laggard_gpu_busy,gemm=12.6ms;cat_copy=3.4ms;moe_permute=2.8ms,
0,48500577618,13.532,2,0.0,1.024,laggard_gpu_busy,gemm=5.9ms;cat_copy=3.7ms;moe_permute=2.6ms,
0,48541201423,15.91,2,0.0,1.048,laggard_gpu_busy,gemm=11.9ms;moe_permute=2.8ms;cat_copy=2.0ms,
0,48708072109,6.809,5,0.001,1.047,laggard_gpu_busy,gemm=4.6ms;moe_permute=2.5ms;hybridep_meta=0.0ms,
0,48745880589,8.306,5,0.0,1.077,laggard_gpu_busy,gemm=6.5ms;moe_permute=2.5ms;hybridep_meta=0.0ms,
0,48907957915,11.997,4,0.0,1.026,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;cat_copy=1.6ms,
0,48953221222,14.344,4,0.0,1.047,laggard_gpu_busy,gemm=12.1ms;moe_permute=3.0ms;hybridep_meta=0.0ms,
0,49118446004,20.245,6,0.0,1.014,laggard_gpu_busy,cat_copy=8.0ms;gemm=7.5ms;moe_permute=2.9ms,
0,49166938337,23.726,6,0.0,1.032,laggard_gpu_busy,gemm=15.0ms;cat_copy=4.3ms;moe_permute=3.1ms,
0,49357319982,6.801,1,0.001,1.058,laggard_gpu_busy,gemm=5.0ms;moe_permute=2.2ms;hybridep_meta=0.0ms,
0,49392223664,9.071,1,0.0,1.05,laggard_gpu_busy,gemm=7.1ms;moe_permute=2.4ms;hybridep_meta=0.0ms,
0,49561591944,16.485,7,0.0,1.017,laggard_gpu_busy,gemm=8.1ms;cat_copy=3.9ms;moe_permute=3.6ms,
0,49614378656,20.512,7,0.0,1.035,laggard_gpu_busy,gemm=15.9ms;moe_permute=3.6ms;cat_copy=1.7ms,
1,23696946370,13.722,0,0.0,1.022,laggard_gpu_busy,gemm=6.3ms;cat_copy=3.2ms;moe_permute=2.7ms,
1,23846699823,23.928,7,0.0,1.015,laggard_gpu_busy,gemm=9.8ms;cat_copy=8.9ms;moe_permute=3.4ms,
1,24092091908,16.687,6,0.0,1.019,laggard_gpu_busy,gemm=7.8ms;cat_copy=4.5ms;moe_permute=3.5ms,
1,24173499103,18.307,4,0.0,1.017,laggard_gpu_busy,cat_copy=7.0ms;gemm=6.6ms;moe_permute=3.1ms,
1,24257556450,8.403,5,0.0,1.037,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.9ms,
1,24399469240,15.472,2,0.0,1.02,laggard_gpu_busy,gemm=5.9ms;cat_copy=5.5ms;moe_permute=2.7ms,
1,24473924509,20.094,3,0.0,1.024,laggard_gpu_busy,gemm=8.8ms;cat_copy=7.3ms;moe_permute=2.7ms,
1,24565589912,19.095,6,0.0,1.013,laggard_gpu_busy,gemm=8.5ms;cat_copy=5.0ms;moe_permute=3.5ms,
1,24649920668,19.73,6,0.0,1.014,laggard_gpu_busy,cat_copy=7.7ms;gemm=7.0ms;moe_permute=3.2ms,
1,24810469003,8.171,3,0.001,1.046,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.5ms;elementwise=0.0ms,
1,24878895966,25.153,2,0.0,0.975,laggard_gpu_busy,gemm=10.3ms;cat_copy=8.9ms;moe_permute=3.2ms,
1,24968347765,20.177,4,0.0,1.014,laggard_gpu_busy,cat_copy=8.3ms;gemm=7.2ms;moe_permute=3.0ms,
1,25049715075,30.779,4,0.0,1.03,laggard_gpu_busy,gemm=14.4ms;cat_copy=11.0ms;moe_permute=3.9ms,
1,25218441491,21.066,3,0.0,1.011,laggard_gpu_busy,gemm=7.9ms;cat_copy=7.9ms;moe_permute=3.3ms,
1,25299088863,20.221,0,0.0,1.021,laggard_gpu_busy,gemm=8.6ms;cat_copy=7.4ms;moe_permute=2.8ms,
1,25400476175,12.305,4,0.001,1.021,laggard_gpu_busy,gemm=8.2ms;moe_permute=3.2ms;elementwise=1.1ms,
1,25469765365,28.812,0,0.0,1.032,laggard_gpu_busy,gemm=15.7ms;cat_copy=8.9ms;moe_permute=3.0ms,
1,25634531928,24.12,6,0.0,0.97,laggard_gpu_busy,cat_copy=9.7ms;gemm=8.2ms;moe_permute=3.2ms,
1,25879948647,10.075,5,0.0,1.027,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.5ms;cat_copy=1.1ms,
