"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6060070365005.450195,25.790701
"user_annotation","layer_0/forward/mlp",6060070390891.086914,1.749257
"user_annotation","layer_1/forward/attention",6060070393867.551758,36.463241
"user_annotation","layer_1/forward/mlp",6060070430409.121094,1.425220
"user_annotation","layer_2/forward/attention",6060070432892.107422,42.663521
"user_annotation","layer_2/forward/mlp",6060070475637.968750,1.574426
"user_annotation","layer_3/forward/attention",6060070485009.903320,5.225085
"user_annotation","layer_3/forward/mlp",6060070490315.799805,60.680727
"user_annotation","layer_4/forward/attention",6060071280263.401367,5.959160
"user_annotation","layer_4/forward/mlp",6060071286321.215820,34.125745
"user_annotation","layer_5/forward/attention",6060071328927.127930,5.284897
"user_annotation","layer_5/forward/mlp",6060071334298.101562,33.174343
"user_annotation","layer_6/forward/attention",6060071375786.724609,17.557087
"user_annotation","layer_6/forward/mlp",6060071393422.044922,41.927334
"user_annotation","layer_7/forward/attention",6060071443509.978516,5.068838
"user_annotation","layer_7/forward/mlp",6060071448658.565430,31.764465
"user_annotation","layer_8/forward/attention",6060071488520.007812,4.894396
"user_annotation","layer_8/forward/mlp",6060071493505.388672,33.685815
"user_annotation","layer_9/forward/attention",6060071535418.202148,5.105644
"user_annotation","layer_9/forward/mlp",6060071540599.669922,32.847547
"user_annotation","layer_10/forward/attention",6060071581672.019531,17.199639
"user_annotation","layer_10/forward/mlp",6060071598944.166992,43.939464
"user_annotation","layer_11/forward/attention",6060071651033.914062,6.136429
"user_annotation","layer_11/forward/mlp",6060071657248.129883,31.387227
"user_annotation","layer_12/forward/attention",6060071696835.744141,4.882278
"user_annotation","layer_12/forward/mlp",6060071701795.459961,32.748805
"user_annotation","layer_13/forward/attention",6060071742631.997070,4.961761
"user_annotation","layer_13/forward/mlp",6060071747672.096680,33.931950
"user_annotation","layer_14/forward/attention",6060071789602.493164,17.155122
"user_annotation","layer_14/forward/mlp",6060071806831.225586,41.385067
"user_annotation","layer_15/forward/attention",6060071856215.390625,4.934263
"user_annotation","layer_15/forward/mlp",6060071861225.078125,32.097805
"user_annotation","layer_16/forward/attention",6060071901238.609375,4.959293
"user_annotation","layer_16/forward/mlp",6060071906275.464844,33.283880
"user_annotation","layer_17/forward/attention",6060071947621.333008,5.101050
"user_annotation","layer_17/forward/mlp",6060071952801.540039,31.331683
"user_annotation","layer_18/forward/attention",6060071992188.550781,17.557639
"user_annotation","layer_18/forward/mlp",6060072009823.658203,42.411717
"user_annotation","layer_19/forward/attention",6060072060267.715820,4.912053
"user_annotation","layer_19/forward/mlp",6060072065258.291992,31.712944
"user_annotation","layer_20/forward/attention",6060072104970.791992,5.065916
"user_annotation","layer_20/forward/mlp",6060072110113.490234,33.358304
"user_annotation","layer_21/forward/attention",6060072151425.065430,5.082915
"user_annotation","layer_21/forward/mlp",6060072156584.083008,32.123864
"user_annotation","layer_22/forward/attention",6060072196622.962891,17.839368
"user_annotation","layer_22/forward/mlp",6060072214548.696289,41.868930
"user_annotation","layer_23/forward/attention",6060072264418.709961,5.013003
"user_annotation","layer_23/forward/mlp",6060072269520.292969,32.102448
"user_annotation","layer_24/forward/attention",6060072309539.300781,5.226709
"user_annotation","layer_24/forward/mlp",6060072314843.428711,32.305700
"user_annotation","layer_25/forward/attention",6060072354959.267578,5.308507
"user_annotation","layer_25/forward/mlp",6060072360342.930664,33.323008
"user_annotation","layer_26/forward/attention",6060072401573.489258,18.671067
"user_annotation","layer_26/forward/mlp",6060072420317.913086,40.591528
"user_annotation","layer_27/forward/attention",6060072468686.581055,5.368689
"user_annotation","layer_27/forward/mlp",6060072474131.508789,32.224099
"user_annotation","layer_28/forward/attention",6060072514169.333008,5.328738
"user_annotation","layer_28/forward/mlp",6060072519576.522461,31.912260
"user_annotation","layer_29/forward/attention",6060072559317.342773,5.278958
"user_annotation","layer_29/forward/mlp",6060072564671.471680,31.486626
"user_annotation","layer_30/forward/attention",6060072604288.144531,19.758719
"user_annotation","layer_30/forward/mlp",6060072624123.177734,41.599551
"user_annotation","layer_31/forward/attention",6060072674644.329102,5.352425
"user_annotation","layer_31/forward/mlp",6060072680081.006836,29.980538
"user_annotation","layer_32/forward/attention",6060072718202.837891,5.240703
"user_annotation","layer_32/forward/mlp",6060072723527.259766,30.887989
"user_annotation","layer_33/forward/attention",6060072762145.188477,5.212937
"user_annotation","layer_33/forward/mlp",6060072767434.842773,31.528522
"user_annotation","layer_34/forward/attention",6060072806962.943359,16.266073
"user_annotation","layer_34/forward/mlp",6060072823301.787109,41.074053
"user_annotation","layer_35/forward/attention",6060072872268.121094,5.234945
"user_annotation","layer_35/forward/mlp",6060072877580.012695,31.776331
"user_annotation","layer_36/forward/attention",6060072917324.750000,5.184649
"user_annotation","layer_36/forward/mlp",6060072922586.998047,30.776379
"user_annotation","layer_37/forward/attention",6060072961340.614258,5.195439
"user_annotation","layer_37/forward/mlp",6060072966613.269531,31.990295
"user_annotation","layer_38/forward/attention",6060073006497.665039,16.683720
"user_annotation","layer_38/forward/mlp",6060073023256.388672,40.677639
"user_annotation","layer_39/forward/attention",6060073071859.243164,5.236882
"user_annotation","layer_39/forward/mlp",6060073077174.792969,32.516889
"user_annotation","layer_40/forward/attention",6060073117782.308594,6.539331
"user_annotation","layer_40/forward/mlp",6060073124399.480469,30.744352
"user_annotation","layer_41/forward/attention",6060073163226.182617,5.330345
"user_annotation","layer_41/forward/mlp",6060073168635.023438,31.571661
"user_annotation","layer_42/forward/attention",6060073208135.601562,19.032046
"user_annotation","layer_42/forward/mlp",6060073227242.993164,40.263272
"user_annotation","layer_43/forward/attention",6060073275503.410156,5.341946
"user_annotation","layer_43/forward/mlp",6060073280924.497070,32.145074
"user_annotation","layer_44/forward/attention",6060073321121.862305,5.152077
"user_annotation","layer_44/forward/mlp",6060073326350.859375,31.740203
"user_annotation","layer_45/forward/attention",6060073365922.168945,5.065164
"user_annotation","layer_45/forward/mlp",6060073371063.626953,31.768640
"user_annotation","layer_46/forward/attention",6060073411344.250000,16.431321
"user_annotation","layer_46/forward/mlp",6060073427852.659180,40.709626
"user_annotation","layer_47/forward/attention",6060073476671.611328,5.200624
"user_annotation","layer_47/forward/mlp",6060073481947.614258,32.041203
