"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6060070366510.250000,24.362465
"user_annotation","layer_0/forward/mlp",6060070390967.455078,1.811575
"user_annotation","layer_1/forward/attention",6060070394009.722656,36.208464
"user_annotation","layer_1/forward/mlp",6060070430297.933594,1.427871
"user_annotation","layer_2/forward/attention",6060070432755.176758,42.597300
"user_annotation","layer_2/forward/mlp",6060070475429.823242,1.345579
"user_annotation","layer_3/forward/attention",6060070483941.218750,5.172209
"user_annotation","layer_3/forward/mlp",6060070489195.132812,59.740995
"user_annotation","layer_4/forward/attention",6060071165099.903320,5.871948
"user_annotation","layer_4/forward/mlp",6060071171140.458008,148.271407
"user_annotation","layer_5/forward/attention",6060071327391.247070,5.336177
"user_annotation","layer_5/forward/mlp",6060071332807.936523,35.359293
"user_annotation","layer_6/forward/attention",6060071377783.584961,15.593039
"user_annotation","layer_6/forward/mlp",6060071393453.836914,41.417582
"user_annotation","layer_7/forward/attention",6060071442817.662109,5.140014
"user_annotation","layer_7/forward/mlp",6060071448037.521484,33.036038
"user_annotation","layer_8/forward/attention",6060071488893.092773,4.987382
"user_annotation","layer_8/forward/mlp",6060071493959.535156,34.040492
"user_annotation","layer_9/forward/attention",6060071535876.032227,5.186354
"user_annotation","layer_9/forward/mlp",6060071541139.622070,33.239677
"user_annotation","layer_10/forward/attention",6060071582062.359375,16.935676
"user_annotation","layer_10/forward/mlp",6060071599074.418945,43.495100
"user_annotation","layer_11/forward/attention",6060071650427.196289,6.144854
"user_annotation","layer_11/forward/mlp",6060071656651.616211,32.215123
"user_annotation","layer_12/forward/attention",6060071696805.625000,5.176144
"user_annotation","layer_12/forward/mlp",6060071702060.872070,32.077723
"user_annotation","layer_13/forward/attention",6060071741858.705078,5.252830
"user_annotation","layer_13/forward/mlp",6060071747192.871094,34.987528
"user_annotation","layer_14/forward/attention",6060071789872.418945,16.875830
"user_annotation","layer_14/forward/mlp",6060071806824.669922,41.698403
"user_annotation","layer_15/forward/attention",6060071856330.966797,5.027365
"user_annotation","layer_15/forward/mlp",6060071861437.328125,32.459387
"user_annotation","layer_16/forward/attention",6060071901755.666016,5.160153
"user_annotation","layer_16/forward/mlp",6060071906994.263672,32.075619
"user_annotation","layer_17/forward/attention",6060071946806.625977,5.133476
"user_annotation","layer_17/forward/mlp",6060071952018.851562,32.937145
"user_annotation","layer_18/forward/attention",6060071992704.832031,17.133413
"user_annotation","layer_18/forward/mlp",6060072009921.155273,42.075017
"user_annotation","layer_19/forward/attention",6060072059887.489258,5.105262
"user_annotation","layer_19/forward/mlp",6060072065070.592773,32.286945
"user_annotation","layer_20/forward/attention",6060072105161.907227,5.127436
"user_annotation","layer_20/forward/mlp",6060072110371.133789,33.658310
"user_annotation","layer_21/forward/attention",6060072151911.678711,5.099165
"user_annotation","layer_21/forward/mlp",6060072157087.773438,33.712850
"user_annotation","layer_22/forward/attention",6060072198673.409180,15.939220
"user_annotation","layer_22/forward/mlp",6060072214689.286133,41.848604
"user_annotation","layer_23/forward/attention",6060072264226.753906,5.136248
"user_annotation","layer_23/forward/mlp",6060072269442.521484,32.379007
"user_annotation","layer_24/forward/attention",6060072309606.315430,5.382385
"user_annotation","layer_24/forward/mlp",6060072315070.380859,32.926000
"user_annotation","layer_25/forward/attention",6060072355804.116211,5.447441
"user_annotation","layer_25/forward/mlp",6060072361331.389648,32.218962
"user_annotation","layer_26/forward/attention",6060072401340.135742,18.983799
"user_annotation","layer_26/forward/mlp",6060072420403.559570,41.310963
"user_annotation","layer_27/forward/attention",6060072469539.048828,6.389899
"user_annotation","layer_27/forward/mlp",6060072476008.911133,31.559893
"user_annotation","layer_28/forward/attention",6060072515347.686523,5.467299
"user_annotation","layer_28/forward/mlp",6060072520895.571289,31.043117
"user_annotation","layer_29/forward/attention",6060072559899.298828,5.309954
"user_annotation","layer_29/forward/mlp",6060072565286.155273,32.664701
"user_annotation","layer_30/forward/attention",6060072605737.763672,18.469280
"user_annotation","layer_30/forward/mlp",6060072624289.267578,41.229592
"user_annotation","layer_31/forward/attention",6060072673775.547852,5.308674
"user_annotation","layer_31/forward/mlp",6060072679162.778320,30.992376
"user_annotation","layer_32/forward/attention",6060072717880.226562,5.313497
"user_annotation","layer_32/forward/mlp",6060072723270.689453,31.973070
"user_annotation","layer_33/forward/attention",6060072762954.324219,5.321477
"user_annotation","layer_33/forward/mlp",6060072768354.852539,30.883360
"user_annotation","layer_34/forward/attention",6060072806996.590820,16.192162
"user_annotation","layer_34/forward/mlp",6060072823267.283203,41.471692
"user_annotation","layer_35/forward/attention",6060072872482.484375,5.887582
"user_annotation","layer_35/forward/mlp",6060072878636.669922,31.376315
"user_annotation","layer_36/forward/attention",6060072917767.811523,5.481930
"user_annotation","layer_36/forward/mlp",6060072923328.406250,30.804431
"user_annotation","layer_37/forward/attention",6060072961792.534180,5.380018
"user_annotation","layer_37/forward/mlp",6060072967254.168945,31.181449
"user_annotation","layer_38/forward/attention",6060073006177.584961,17.216873
"user_annotation","layer_38/forward/mlp",6060073023483.980469,41.589920
"user_annotation","layer_39/forward/attention",6060073072908.337891,5.406547
"user_annotation","layer_39/forward/mlp",6060073078395.513672,31.178465
"user_annotation","layer_40/forward/attention",6060073117340.257812,6.836385
