"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6060070360410.779297,30.447081
"user_annotation","layer_0/forward/mlp",6060070390949.238281,2.120892
"user_annotation","layer_1/forward/attention",6060070394284.765625,35.914049
"user_annotation","layer_1/forward/mlp",6060070430280.774414,1.419116
"user_annotation","layer_2/forward/attention",6060070432756.378906,42.641985
"user_annotation","layer_2/forward/mlp",6060070475493.313477,1.329109
"user_annotation","layer_3/forward/attention",6060070483815.809570,4.827573
"user_annotation","layer_3/forward/mlp",6060070488720.549805,57.515510
"user_annotation","layer_4/forward/attention",6060070789071.956055,5.338891
"user_annotation","layer_4/forward/mlp",6060070794506.939453,524.593736
"user_annotation","layer_5/forward/attention",6060071327936.406250,5.366309
"user_annotation","layer_5/forward/mlp",6060071333382.303711,33.321578
"user_annotation","layer_6/forward/attention",6060071374844.003906,18.577773
"user_annotation","layer_6/forward/mlp",6060071393506.271484,41.325904
"user_annotation","layer_7/forward/attention",6060071443019.208008,4.923566
"user_annotation","layer_7/forward/mlp",6060071448018.772461,32.248432
"user_annotation","layer_8/forward/attention",6060071488616.109375,4.840632
"user_annotation","layer_8/forward/mlp",6060071493546.693359,32.807734
"user_annotation","layer_9/forward/attention",6060071534533.810547,4.812609
"user_annotation","layer_9/forward/mlp",6060071539423.366211,33.747933
"user_annotation","layer_10/forward/attention",6060071581410.273438,17.498146
"user_annotation","layer_10/forward/mlp",6060071598983.371094,42.014965
"user_annotation","layer_11/forward/attention",6060071649255.376953,5.619435
"user_annotation","layer_11/forward/mlp",6060071654953.504883,33.037055
"user_annotation","layer_12/forward/attention",6060071695996.416016,5.008312
"user_annotation","layer_12/forward/mlp",6060071701082.518555,32.252380
"user_annotation","layer_13/forward/attention",6060071741183.795898,4.950550
"user_annotation","layer_13/forward/mlp",6060071746213.271484,34.439260
"user_annotation","layer_14/forward/attention",6060071789034.267578,17.772650
"user_annotation","layer_14/forward/mlp",6060071806882.474609,41.132311
"user_annotation","layer_15/forward/attention",6060071856194.803711,4.752082
"user_annotation","layer_15/forward/mlp",6060071861025.744141,31.550119
"user_annotation","layer_16/forward/attention",6060071900363.205078,4.748334
"user_annotation","layer_16/forward/mlp",6060071905187.491211,32.974496
"user_annotation","layer_17/forward/attention",6060071946139.011719,4.853498
"user_annotation","layer_17/forward/mlp",6060071951071.426758,32.521077
"user_annotation","layer_18/forward/attention",6060071992572.790039,17.210814
"user_annotation","layer_18/forward/mlp",6060072009863.455078,41.975913
"user_annotation","layer_19/forward/attention",6060072059755.486328,4.699313
"user_annotation","layer_19/forward/mlp",6060072064558.392578,32.219702
"user_annotation","layer_20/forward/attention",6060072104676.214844,4.875228
"user_annotation","layer_20/forward/mlp",6060072109629.317383,33.145280
"user_annotation","layer_21/forward/attention",6060072150893.806641,4.985881
"user_annotation","layer_21/forward/mlp",6060072155957.612305,32.112931
"user_annotation","layer_22/forward/attention",6060072196412.810547,18.077665
"user_annotation","layer_22/forward/mlp",6060072214568.677734,41.562354
"user_annotation","layer_23/forward/attention",6060072264064.659180,4.952382
"user_annotation","layer_23/forward/mlp",6060072269096.487305,32.695438
"user_annotation","layer_24/forward/attention",6060072310150.654297,5.148241
"user_annotation","layer_24/forward/mlp",6060072315376.754883,32.061227
"user_annotation","layer_25/forward/attention",6060072356071.953125,5.597213
"user_annotation","layer_25/forward/mlp",6060072361745.959961,35.016357
"user_annotation","layer_26/forward/attention",6060072404728.539062,15.658964
"user_annotation","layer_26/forward/mlp",6060072420474.616211,40.191129
"user_annotation","layer_27/forward/attention",6060072468519.459961,5.205884
"user_annotation","layer_27/forward/mlp",6060072473801.320312,32.383028
"user_annotation","layer_28/forward/attention",6060072513864.683594,5.222873
"user_annotation","layer_28/forward/mlp",6060072519165.498047,31.842896
"user_annotation","layer_29/forward/attention",6060072558826.830078,5.176189
"user_annotation","layer_29/forward/mlp",6060072564087.578125,32.613506
"user_annotation","layer_30/forward/attention",6060072604652.484375,19.959265
"user_annotation","layer_30/forward/mlp",6060072624695.571289,40.552085
"user_annotation","layer_31/forward/attention",6060072673456.450195,4.994570
"user_annotation","layer_31/forward/mlp",6060072678538.296875,30.457509
"user_annotation","layer_32/forward/attention",6060072717057.799805,4.993408
"user_annotation","layer_32/forward/mlp",6060072722128.155273,31.622798
"user_annotation","layer_33/forward/attention",6060072761723.049805,5.056025
"user_annotation","layer_33/forward/mlp",6060072766854.560547,31.155488
"user_annotation","layer_34/forward/attention",6060072805973.622070,17.211266
"user_annotation","layer_34/forward/mlp",6060072823257.900391,40.728317
"user_annotation","layer_35/forward/attention",6060072871834.068359,5.060541
"user_annotation","layer_35/forward/mlp",6060072876977.315430,32.255837
"user_annotation","layer_36/forward/attention",6060072917285.122070,5.087042
"user_annotation","layer_36/forward/mlp",6060072922449.224609,30.847662
"user_annotation","layer_37/forward/attention",6060072961291.078125,5.021215
"user_annotation","layer_37/forward/mlp",6060072966390.959961,31.277175
"user_annotation","layer_38/forward/attention",6060073005609.478516,17.770099
"user_annotation","layer_38/forward/mlp",6060073023459.499023,40.239089
"user_annotation","layer_39/forward/attention",6060073071549.310547,5.096316
"user_annotation","layer_39/forward/mlp",6060073076723.879883,32.132722
"user_annotation","layer_40/forward/attention",6060073116737.024414,6.433150
"user_annotation","layer_40/forward/mlp",6060073123248.586914,31.535805
"user_annotation","layer_41/forward/attention",6060073162784.695312,5.393821
"user_annotation","layer_41/forward/mlp",6060073168261.418945,31.302678
"user_annotation","layer_42/forward/attention",6060073207484.947266,19.815000
"user_annotation","layer_42/forward/mlp",6060073227376.772461,40.658619
"user_annotation","layer_43/forward/attention",6060073276012.920898,5.243736
"user_annotation","layer_43/forward/mlp",6060073281337.110352,31.152996
"user_annotation","layer_44/forward/attention",6060073320264.160156,5.034063
"user_annotation","layer_44/forward/mlp",6060073325375.781250,32.873493
"user_annotation","layer_45/forward/attention",6060073366133.583008,5.007337
"user_annotation","layer_45/forward/mlp",6060073371220.966797,31.238785
"user_annotation","layer_46/forward/attention",6060073411791.625000,16.112610
"user_annotation","layer_46/forward/mlp",6060073427981.931641,41.341955
"user_annotation","layer_47/forward/attention",6060073477264.320312,4.963537
"user_annotation","layer_47/forward/mlp",6060073482305.290039,31.890811
"user_annotation","layer_48/forward/attention",6060073522248.286133,4.927200
"user_annotation","layer_48/forward/mlp",6060073527257.243164,30.059012
"user_annotation","layer_49/forward/attention",6060073565076.627930,4.932841
"user_annotation","layer_49/forward/mlp",6060073570086.198242,34.270628
"user_annotation","layer_50/forward/attention",6060073612778.115234,16.482933
"user_annotation","layer_50/forward/mlp",6060073629339.015625,40.285110
"user_annotation","layer_51/forward/attention",6060073677550.667969,5.010670
"user_annotation","layer_51/forward/mlp",6060073682638.414062,36.658057
"user_annotation","layer_52/forward/attention",6060073727147.541992,5.029416
"user_annotation","layer_52/forward/mlp",6060073732255.094727,29.318621
"user_annotation","layer_53/forward/attention",6060073769422.333984,5.011485
"user_annotation","layer_53/forward/mlp",6060073774524.213867,31.218744
"user_annotation","layer_54/forward/attention",6060073813643.214844,21.041376
"user_annotation","layer_54/forward/mlp",6060073834763.859375,40.737732
"user_annotation","layer_55/forward/attention",6060073883567.245117,5.109727
"user_annotation","layer_55/forward/mlp",6060073888753.457031,30.474604
"user_annotation","layer_56/forward/attention",6060073927289.436523,5.111653
"user_annotation","layer_56/forward/mlp",6060073932487.396484,32.503092
"user_annotation","layer_57/forward/attention",6060073972940.692383,4.923242
"user_annotation","layer_57/forward/mlp",6060073977943.579102,34.308502
"user_annotation","layer_58/forward/attention",6060074020117.156250,17.735932
"user_annotation","layer_58/forward/mlp",6060074037929.677734,40.015716
"user_annotation","layer_59/forward/attention",6060074086034.734375,5.300480
"user_annotation","layer_59/forward/mlp",6060074091413.147461,33.554223
"user_annotation","layer_60/forward/attention",6060074133266.510742,5.067534
"user_annotation","layer_60/forward/mlp",6060074138413.875000,33.215709
"user_annotation","layer_61/forward/attention",6060074179716.697266,5.085778
"user_annotation","layer_61/forward/mlp",6060074184879.509766,32.319455
"user_annotation","layer_62/forward/attention",6060074225263.925781,17.881619
"user_annotation","layer_62/forward/mlp",6060074243220.099609,40.972425
"user_annotation","layer_63/forward/attention",6060074292359.553711,5.133255
"user_annotation","layer_63/forward/mlp",6060074297575.446289,31.120117
"user_annotation","layer_64/forward/attention",6060074336872.712891,5.214776
"user_annotation","layer_64/forward/mlp",6060074342165.098633,35.814201
"user_annotation","layer_65/forward/attention",6060074386241.117188,5.075584
"user_annotation","layer_65/forward/mlp",6060074391394.980469,32.922767
"user_annotation","layer_66/forward/attention",6060074432359.111328,16.295465
"user_annotation","layer_66/forward/mlp",6060074448734.261719,40.419543
"user_annotation","layer_67/forward/attention",6060074497358.919922,5.357930
"user_annotation","layer_67/forward/mlp",6060074502801.149414,30.590535
"user_annotation","layer_68/forward/attention",6060074541520.938477,4.999772
"user_annotation","layer_68/forward/mlp",6060074546599.613281,32.855221
"user_annotation","layer_69/forward/attention",6060074587651.916016,7.206971
"user_annotation","layer_69/forward/mlp",6060074594937.190430,32.740480
"user_annotation","layer_70/forward/attention",6060074635718.021484,18.075992
"user_annotation","layer_70/forward/mlp",6060074653871.000000,39.344646
"user_annotation","layer_71/forward/attention",6060074701582.292969,5.008247
"user_annotation","layer_71/forward/mlp",6060074706665.369141,30.159188
"user_annotation","layer_72/forward/attention",6060074744773.965820,5.355022
"user_annotation","layer_72/forward/mlp",6060074750213.728516,31.700088
"user_annotation","layer_73/forward/attention",6060074789973.861328,5.167913
"user_annotation","layer_73/forward/mlp",6060074795219.853516,32.515992
"user_annotation","layer_74/forward/attention",6060074835918.483398,16.801816
"user_annotation","layer_74/forward/mlp",6060074852795.249023,41.116966
"user_annotation","layer_75/forward/attention",6060074902169.658203,5.035206
"user_annotation","layer_75/forward/mlp",6060074907287.952148,31.011928
"user_annotation","layer_76/forward/attention",6060074946407.663086,5.164730
"user_annotation","layer_76/forward/mlp",6060074951655.458984,31.335896
"user_annotation","layer_77/forward/attention",6060074986263.741211,5.029801
"user_annotation","layer_77/forward/mlp",6060074991372.540039,25.061952
"user_annotation","layer_77/recompute/attention",6060104815078.347656,7.475343
"user_annotation","layer_77/recompute/mlp",6060104822694.694336,885.071661
"user_annotation","layer_76/recompute/attention",6060108607690.242188,5.323065
"user_annotation","layer_76/recompute/mlp",6060108613138.482422,819.682284
"user_annotation","layer_75/recompute/attention",6060109471008.826172,5.428773
"user_annotation","layer_75/recompute/mlp",6060109476546.593750,51.958717
"user_annotation","layer_74/recompute/attention",6060109564128.578125,42.803760
"user_annotation","layer_74/recompute/mlp",6060109607020.231445,18.768054
"user_annotation","layer_73/recompute/attention",6060136680986.612305,5.723003
"user_annotation","layer_73/recompute/mlp",6060136686830.342773,3370.500782
"user_annotation","layer_72/recompute/attention",6060144251865.533203,5.520918
"user_annotation","layer_72/recompute/mlp",6060144257502.433594,1198.146597
"user_annotation","layer_71/recompute/attention",6060145494159.632812,5.147815
"user_annotation","layer_71/recompute/mlp",6060145499405.637695,58.394189
"user_annotation","layer_70/recompute/attention",6060145593073.964844,43.268380
"user_annotation","layer_70/recompute/mlp",6060145636435.843750,18.834305
"user_annotation","layer_69/recompute/attention",6060145690417.497070,4.777530
"user_annotation","layer_69/recompute/mlp",6060145695285.864258,60.791507
"user_annotation","layer_68/recompute/attention",6060145792256.408203,4.764750
"user_annotation","layer_68/recompute/mlp",6060145797110.630859,52.374743
"user_annotation","layer_67/recompute/attention",6060145884012.753906,4.739073
"user_annotation","layer_67/recompute/mlp",6060145888843.498047,55.328512
"user_annotation","layer_66/recompute/attention",6060145981125.913086,41.830115
"user_annotation","layer_66/recompute/mlp",6060146023046.736328,20.412004
"user_annotation","layer_65/recompute/attention",6060146078862.537109,4.708056
"user_annotation","layer_65/recompute/mlp",6060146083662.880859,55.928865
"user_annotation","layer_64/recompute/attention",6060146175844.191406,4.701808
"user_annotation","layer_64/recompute/mlp",6060146180637.057617,56.358347
"user_annotation","layer_63/recompute/attention",6060146274326.069336,4.736118
"user_annotation","layer_63/recompute/mlp",6060146279150.683594,52.917299
"user_annotation","layer_62/recompute/attention",6060146369203.006836,43.276772
"user_annotation","layer_62/recompute/mlp",6060146412568.045898,18.715536
"user_annotation","layer_61/recompute/attention",6060146468149.491211,4.687847
"user_annotation","layer_61/recompute/mlp",6060146472925.454102,54.489445
"user_annotation","layer_60/recompute/attention",6060146564660.330078,4.740866
"user_annotation","layer_60/recompute/mlp",6060146569502.964844,53.150257
"user_annotation","layer_59/recompute/attention",6060146659655.583008,4.646977
"user_annotation","layer_59/recompute/mlp",6060146664390.669922,57.947214
"user_annotation","layer_58/recompute/attention",6060146767740.366211,39.349906
"user_annotation","layer_58/recompute/mlp",6060146807181.772461,18.715517
"user_annotation","layer_57/recompute/attention",6060146861022.346680,4.713566
"user_annotation","layer_57/recompute/mlp",6060146865825.000977,56.236389
"user_annotation","layer_56/recompute/attention",6060146958283.055664,4.693859
"user_annotation","layer_56/recompute/mlp",6060146963067.491211,55.324084
"user_annotation","layer_55/recompute/attention",6060147053480.068359,4.686273
"user_annotation","layer_55/recompute/mlp",6060147058256.384766,55.239458
"user_annotation","layer_54/recompute/attention",6060147149774.942383,43.206567
"user_annotation","layer_54/recompute/mlp",6060147193070.144531,21.730292
"user_annotation","layer_53/recompute/attention",6060147250854.368164,4.709840
"user_annotation","layer_53/recompute/mlp",6060147255654.928711,56.098286
"user_annotation","layer_52/recompute/attention",6060147347311.251953,4.672293
"user_annotation","layer_52/recompute/mlp",6060147352072.673828,56.154927
"user_annotation","layer_51/recompute/attention",6060147441989.900391,5.048840
"user_annotation","layer_51/recompute/mlp",6060147447130.944336,56.896031
"user_annotation","layer_50/recompute/attention",6060147538743.304688,45.526092
"user_annotation","layer_50/recompute/mlp",6060147584360.266602,18.816160
"user_annotation","layer_49/recompute/attention",6060147638933.673828,4.969017
"user_annotation","layer_49/recompute/mlp",6060147643990.420898,57.158503
"user_annotation","layer_48/recompute/attention",6060147737231.024414,4.927666
"user_annotation","layer_48/recompute/mlp",6060147742250.879883,53.956007
"user_annotation","layer_47/recompute/attention",6060147831375.233398,4.955212
"user_annotation","layer_47/recompute/mlp",6060147836419.625000,55.991301
"user_annotation","layer_46/recompute/attention",6060147928486.367188,44.743768
"user_annotation","layer_46/recompute/mlp",6060147973318.742188,18.815674
"user_annotation","layer_45/recompute/attention",6060148028351.088867,4.957734
"user_annotation","layer_45/recompute/mlp",6060148033399.483398,58.048330
"user_annotation","layer_44/recompute/attention",6060148126547.349609,5.069920
"user_annotation","layer_44/recompute/mlp",6060148131710.518555,57.126376
"user_annotation","layer_43/recompute/attention",6060148226146.025391,4.995668
"user_annotation","layer_43/recompute/mlp",6060148231231.327148,57.050860
"user_annotation","layer_42/recompute/attention",6060148326782.373047,40.806745
"user_annotation","layer_42/recompute/mlp",6060148367683.875000,20.102536
"user_annotation","layer_41/recompute/attention",6060148423832.306641,5.309049
"user_annotation","layer_41/recompute/mlp",6060148429231.401367,56.603983
"user_annotation","layer_40/recompute/attention",6060148522129.654297,5.419842
"user_annotation","layer_40/recompute/mlp",6060148527641.380859,53.367935
"user_annotation","layer_39/recompute/attention",6060148615542.549805,5.097905
"user_annotation","layer_39/recompute/mlp",6060148620728.947266,58.657280
"user_annotation","layer_38/recompute/attention",6060148717692.799805,40.940110
"user_annotation","layer_38/recompute/mlp",6060148758721.831055,19.180550
"user_annotation","layer_37/recompute/attention",6060148812951.116211,5.424007
"user_annotation","layer_37/recompute/mlp",6060148818483.446289,55.806448
"user_annotation","layer_36/recompute/attention",6060148909234.835938,5.014314
"user_annotation","layer_36/recompute/mlp",6060148914343.423828,56.871692
"user_annotation","layer_35/recompute/attention",6060149004814.313477,5.029453
"user_annotation","layer_35/recompute/mlp",6060149009935.603516,56.605610
"user_annotation","layer_34/recompute/attention",6060149100344.144531,46.374447
"user_annotation","layer_34/recompute/mlp",6060149146808.605469,19.978028
"user_annotation","layer_33/recompute/attention",6060149205290.183594,5.062441
"user_annotation","layer_33/recompute/mlp",6060149210443.633789,52.577730
"user_annotation","layer_32/recompute/attention",6060149296638.143555,9.816028
"user_annotation","layer_32/recompute/mlp",6060149306630.311523,52.576151
"user_annotation","layer_31/recompute/attention",6060149395579.965820,5.596099
"user_annotation","layer_31/recompute/mlp",6060149401274.406250,54.639861
"user_annotation","layer_30/recompute/attention",6060149489707.198242,45.416708
"user_annotation","layer_30/recompute/mlp",6060149535211.404297,19.880341
"user_annotation","layer_29/recompute/attention",6060149589679.212891,5.113595
"user_annotation","layer_29/recompute/mlp",6060149594885.016602,58.251348
"user_annotation","layer_28/recompute/attention",6060149689668.915039,5.102576
"user_annotation","layer_28/recompute/mlp",6060149694862.418945,55.273129
"user_annotation","layer_27/recompute/attention",6060149784294.777344,5.044775
"user_annotation","layer_27/recompute/mlp",6060149789430.416992,58.328381
"user_annotation","layer_26/recompute/attention",6060149881483.081055,47.487829
"user_annotation","layer_26/recompute/mlp",6060149929062.960938,21.130006
"user_annotation","layer_25/recompute/attention",6060149984389.569336,5.054148
"user_annotation","layer_25/recompute/mlp",6060149989545.052734,58.505695
"user_annotation","layer_24/recompute/attention",6060150081979.610352,4.998238
"user_annotation","layer_24/recompute/mlp",6060150087068.252930,61.346053
"user_annotation","layer_23/recompute/attention",6060150185096.997070,5.162007
"user_annotation","layer_23/recompute/mlp",6060150190348.541992,56.204449
"user_annotation","layer_22/recompute/attention",6060150280424.967773,46.959907
"user_annotation","layer_22/recompute/mlp",6060150327484.308594,21.515138
"user_annotation","layer_21/recompute/attention",6060150383306.048828,5.029387
"user_annotation","layer_21/recompute/mlp",6060150388427.476562,58.849951
"user_annotation","layer_20/recompute/attention",6060150481327.021484,5.069647
"user_annotation","layer_20/recompute/mlp",6060150486496.315430,76.572888
"user_annotation","layer_19/recompute/attention",6060150597049.987305,5.083275
"user_annotation","layer_19/recompute/mlp",6060150602225.401367,58.983937
"user_annotation","layer_18/recompute/attention",6060150698334.137695,41.301991
"user_annotation","layer_18/recompute/mlp",6060150739727.934570,28.421202
"user_annotation","layer_17/recompute/attention",6060150803881.698242,5.060562
"user_annotation","layer_17/recompute/mlp",6060150809031.886719,59.554450
"user_annotation","layer_16/recompute/attention",6060150902089.584961,5.042149
"user_annotation","layer_16/recompute/mlp",6060150907222.534180,68.427070
"user_annotation","layer_15/recompute/attention",6060151010603.690430,5.075043
"user_annotation","layer_15/recompute/mlp",6060151015767.623047,58.428673
"user_annotation","layer_14/recompute/attention",6060151108710.228516,45.887772
"user_annotation","layer_14/recompute/mlp",6060151154688.607422,20.961905
"user_annotation","layer_13/recompute/attention",6060151211430.074219,5.019681
"user_annotation","layer_13/recompute/mlp",6060151216550.473633,58.349006
"user_annotation","layer_12/recompute/attention",6060151308850.643555,5.009789
"user_annotation","layer_12/recompute/mlp",6060151313948.861328,60.175527
"user_annotation","layer_11/recompute/attention",6060151407053.310547,4.960922
"user_annotation","layer_11/recompute/mlp",6060151412105.117188,68.771766
"user_annotation","layer_10/recompute/attention",6060151515307.833008,44.413378
"user_annotation","layer_10/recompute/mlp",6060151559816.712891,21.708252
"user_annotation","layer_9/recompute/attention",6060151615736.984375,5.010459
"user_annotation","layer_9/recompute/mlp",6060151620837.048828,59.133325
"user_annotation","layer_8/recompute/attention",6060151716018.101562,4.972930
"user_annotation","layer_8/recompute/mlp",6060151721081.791016,58.586470
"user_annotation","layer_7/recompute/attention",6060151813898.517578,4.998638
"user_annotation","layer_7/recompute/mlp",6060151818986.277344,60.603898
"user_annotation","layer_6/recompute/attention",6060151913011.739258,48.238856
"user_annotation","layer_6/recompute/mlp",6060151961342.640625,21.347237
"user_annotation","layer_5/recompute/attention",6060152016261.393555,4.993272
"user_annotation","layer_5/recompute/mlp",6060152021345.603516,60.622639
"user_annotation","layer_4/recompute/attention",6060152114951.752930,5.146789
"user_annotation","layer_4/recompute/mlp",6060152120189.926758,60.424928
"user_annotation","layer_3/recompute/attention",6060152214853.069336,6.691592
"user_annotation","layer_3/recompute/mlp",6060152221635.926758,58.291907
"user_annotation","layer_2/recompute/attention",6060152312375.466797,39.955705
"user_annotation","layer_2/recompute/mlp",6060152352425.865234,1.749706
"user_annotation","layer_1/recompute/attention",6060152363667.363281,52.883343
"user_annotation","layer_1/recompute/mlp",6060152416646.537109,1.211133
"user_annotation","layer_0/recompute/attention",6060152426576.530273,53.393747
"user_annotation","layer_0/recompute/mlp",6060152480059.190430,1.283595
