layer,gpu,start_ns,wall_ms
layer:55,3,15519327334,109.728
layer:55,4,5562718665,155.253
layer:55,4,15519042152,109.839
layer:55,5,5562219585,155.79
layer:55,5,15519367383,109.513
layer:55,6,5561850649,156.518
layer:55,6,15518993175,109.912
layer:55,7,5561910177,156.729
layer:55,7,15519208665,109.9
layer:56,0,5717560596,75.468
layer:56,0,15321067926,104.748
layer:56,1,5717212885,76.579
layer:56,1,15322896771,103.505
layer:56,2,5717890857,75.345
layer:56,2,15321894523,104.497
layer:56,3,5718136224,75.856
layer:56,3,15321962240,104.641
layer:56,4,5718121174,75.854
layer:56,4,15321835759,104.67
layer:56,5,5718156670,76.036
layer:56,5,15322152614,104.348
layer:56,6,5718501331,75.35
layer:56,6,15321692349,104.628
layer:56,7,5718776060,74.785
layer:56,7,15321908639,104.898
layer:57,0,5793170190,72.134
layer:57,0,15112993711,111.008
layer:57,1,5793930665,71.35
layer:57,1,15113707163,111.3
layer:57,2,5793370963,71.654
layer:57,2,15113757149,111.188
layer:57,3,5794136684,70.984
layer:57,3,15113955522,111.256
layer:57,4,5794131437,71.508
layer:57,4,15113635762,111.56
layer:57,5,5794326862,71.207
layer:57,5,15113729126,111.284
layer:57,6,5794137582,70.856
layer:57,6,15113634695,111.31
layer:57,7,5793688722,72.087
layer:57,7,15113876830,111.369
layer:58,0,5865440506,72.119
layer:58,0,14905612828,110.648
layer:58,1,5865431444,72.201
layer:58,1,14907029248,110.864
layer:58,2,5865175692,72.335
layer:58,2,14906784525,109.931
layer:58,3,5865253360,73.152
layer:58,3,14906675859,110.273
layer:58,4,5865793340,72.087
layer:58,4,14906595880,111.258
layer:58,5,5865676949,71.957
layer:58,5,14906530132,110.178
layer:58,6,5865138218,73.056
layer:58,6,14906519431,110.039
layer:58,7,5865912500,72.107
layer:58,7,14906903744,109.932
layer:59,0,5937693551,142.744
layer:59,0,14686340252,109.597
layer:59,1,5937774528,142.637
layer:59,1,14687199329,109.953
layer:59,2,5937642015,143.077
layer:59,2,14687449106,109.666
layer:59,3,5938540005,143.089
layer:59,3,14687239285,109.878
layer:59,4,5938019764,142.58
layer:59,4,14687039267,110.286
layer:59,5,5937766097,142.753
layer:59,5,14687176230,109.888
layer:59,6,5938328607,142.162
layer:59,6,14687049717,110.033
layer:59,7,5938159673,142.919
layer:59,7,14687303558,109.95
layer:60,0,6080578957,77.025
layer:60,0,14471443410,106.058
layer:60,1,6080554630,77.847
layer:60,1,14472307456,105.621
layer:60,2,6080854811,77.813
layer:60,2,14472241449,106.052
layer:60,3,6081804380,76.391
layer:60,3,14472184101,105.888
layer:60,4,6080744221,79.238
layer:60,4,14472104290,105.973
layer:60,5,6080660984,77.571
layer:60,5,14472269951,105.948
layer:60,6,6080617481,77.594
layer:60,6,14472232721,105.704
layer:60,7,6081222263,76.965
layer:60,7,14472586646,105.603
layer:61,0,6157746225,81.048
layer:61,0,14288762754,104.443
layer:61,1,6158541639,80.939
layer:61,1,14289331408,104.676
layer:61,2,6158797898,79.875
layer:61,2,14289175763,105.016
layer:61,3,6158334579,80.602
layer:61,3,14289212136,104.911
layer:61,4,6160154832,78.813
layer:61,4,14289225661,104.987
layer:61,5,6158368656,80.004
layer:61,5,14289277619,105.085
layer:61,6,6158347288,80.157
layer:61,6,14289219444,104.84
layer:61,7,6158324616,80.797
layer:61,7,14289357756,104.866
layer:62,0,6238926737,63.682
layer:62,0,14076408143,108.934
layer:62,1,6239620872,62.924
layer:62,1,14077706106,108.093
layer:62,2,6238801067,64.013
layer:62,2,14077267669,108.61
layer:62,3,6239072235,64.139
layer:62,3,14077528459,108.269
layer:62,4,6239130602,63.891
layer:62,4,14077295829,108.594
layer:62,5,6238505347,64.439
layer:62,5,14077401331,108.525
layer:62,6,6238642956,64.053
layer:62,6,14077227816,108.45
layer:62,7,6239259724,63.634
layer:62,7,14077405746,108.734
layer:63,0,6302739864,146.291
layer:63,0,13864511517,111.751
layer:63,1,6302683042,145.938
layer:63,1,13866408117,110.932
layer:63,2,6302944883,146.054
layer:63,2,13865210451,112.189
layer:63,3,6303347155,145.234
layer:63,3,13865573708,111.716
layer:63,4,6303182272,145.527
layer:63,4,13865382751,111.682
layer:63,5,6303081397,145.537
layer:63,5,13865481402,111.913
layer:63,6,6302833342,145.344
layer:63,6,13865280333,111.981
layer:63,7,6303034180,146.231
layer:63,7,13865460283,111.858
layer:64,0,6449173402,71.776
layer:64,0,13671995500,105.86
layer:64,1,6448757141,72.813
layer:64,1,13672744565,105.681
layer:64,2,6449137025,71.655
layer:64,2,13673558978,105.334
layer:64,3,6448717519,73.467
layer:64,3,13672774200,105.655
layer:64,4,6448865758,72.971
layer:64,4,13672627053,105.736
layer:64,5,6448748616,72.56
layer:64,5,13672695122,106.095
layer:64,6,6448320389,73.199
layer:64,6,13672697033,105.742
layer:64,7,6449401798,72.079
layer:64,7,13672892498,105.635
layer:65,0,6521079219,69.874
layer:65,0,13481029729,105.705
layer:65,1,6521708886,69.251
layer:65,1,13482018893,105.62
layer:65,2,6520925373,70.199
layer:65,2,13481774041,106.188
layer:65,3,6522327765,68.074
layer:65,3,13481886755,105.856
layer:65,4,6521978692,68.625
layer:65,4,13481784647,105.937
layer:65,5,6521442747,75.808
layer:65,5,13481764423,106.302
layer:65,6,6521650198,69.328
layer:65,6,13481676793,106.025
layer:65,7,6521615074,68.113
layer:65,7,13482158923,105.857
layer:66,0,6591086336,66.645
layer:66,0,13246650611,113.685
layer:66,1,6591103818,67.091
layer:66,1,13247789475,114.26
layer:66,2,6591255282,66.023
layer:66,2,13247815184,113.254
layer:66,3,6590541548,67.358
layer:66,3,13247485160,113.485
layer:66,4,6590744470,67.03
layer:66,4,13247509181,113.243
layer:66,5,6597385006,59.904
layer:66,5,13247619019,113.361
layer:66,6,6591128076,66.056
layer:66,6,13250251176,110.496
layer:66,7,6589858760,67.456
layer:66,7,13247533243,113.673
layer:67,0,6657864432,152.371
layer:67,0,13035759092,112.272
layer:67,1,6658336642,151.539
layer:67,1,13036726845,114.226
layer:67,2,6657407992,152.235
layer:67,2,13037225506,113.001
layer:67,3,6658033944,151.742
layer:67,3,13037538349,112.264
layer:67,4,6657916504,153.1
layer:67,4,13036858386,112.868
layer:67,5,6657424697,155.919
layer:67,5,13036685244,112.806
layer:67,6,6657312531,152.074
layer:67,6,13036476252,113.014
layer:67,7,6657467812,152.564
layer:67,7,13036766211,113.156
layer:68,0,6810365570,73.098
layer:68,0,12838549444,105.289
layer:68,1,6810006189,75.303
layer:68,1,12839622214,105.039
layer:68,2,6809772364,72.24
layer:68,2,12839348229,105.753
layer:68,3,6809912521,72.794
layer:68,3,12839438673,105.116
layer:68,4,6812333722,70.607
layer:68,4,12839591143,105.028
layer:68,5,6813497169,69.212
layer:68,5,12839578090,105.561
layer:68,6,6809516363,75.258
layer:68,6,12839422154,104.914
layer:68,7,6810179585,76.377
layer:68,7,12839610901,105.12
layer:69,0,6883824863,69.236
layer:69,0,12639751305,104.311
layer:69,1,6885451676,67.066
layer:69,1,12640821652,104.083
layer:69,2,6882154048,70.725
layer:69,2,12641151341,103.888
layer:69,3,6882859216,70.305
layer:69,3,12640523775,104.435
layer:69,4,6883102403,70.717
layer:69,4,12640793817,104.218
layer:69,5,6882850667,70.351
layer:69,5,12640544001,104.504
layer:69,6,6884912974,67.035
layer:69,6,12640597637,105.525
layer:69,7,6886702192,66.062
layer:69,7,12640638773,104.581
layer:70,0,6953224159,78.851
layer:70,0,12429919136,109.85
layer:70,1,6952666355,70.757
layer:70,1,12431056593,109.275
layer:70,2,6953027144,72.529
layer:70,2,12430820497,109.744
layer:70,3,6953302312,79.588
layer:70,3,12430727251,109.804
layer:70,4,6953966751,70.807
layer:70,4,12430966716,109.643
layer:70,5,6953339088,77.621
layer:70,5,12431010807,109.295
layer:70,6,6952081265,72.281
layer:70,6,12431117394,110.748
layer:70,7,6952903865,72.117
layer:70,7,12430993868,109.565
layer:71,0,7032228635,135.392
layer:71,0,12209463985,122.025
layer:71,1,7023569942,144.025
layer:71,1,12211295223,121.332
layer:71,2,7025695731,141.549
layer:71,2,12210446144,122.308
layer:71,3,7033044423,134.819
layer:71,3,12210326270,122.291
layer:71,4,7024927540,143.247
layer:71,4,12210256010,122.43
layer:71,5,7031115462,136.556
layer:71,5,12210329278,122.225
layer:71,6,7024505862,143.124
layer:71,6,12210319283,122.323
layer:71,7,7025165207,141.948
layer:71,7,12210414814,122.303
layer:72,0,7167760794,72.079
layer:72,0,12006796434,104.761
layer:72,1,7167741413,71.484
layer:72,1,12008018062,105.124
layer:72,2,7167386008,72.128
layer:72,2,12007875253,104.411
layer:72,3,7168007447,72.316
layer:72,3,12007888551,104.253
layer:72,4,7168340935,70.984
layer:72,4,12007911236,104.193
layer:72,5,7167817019,72.266
layer:72,5,12007792908,104.288
layer:72,6,7167763766,71.949
layer:72,6,12007782141,105.929
layer:72,7,7167256869,71.999
layer:72,7,12007937180,104.327
layer:73,0,7239975945,74.386
layer:73,0,11804373535,104.787
layer:73,1,7239380220,75.238
layer:73,1,11805347068,106.527
layer:73,2,7239649056,74.552
layer:73,2,11805053979,105.297
layer:73,3,7240471145,73.132
layer:73,3,11804977503,106.262
layer:73,4,7239480252,74.097
layer:73,4,11805210076,106.792
layer:73,5,7240244572,73.175
layer:73,5,11805162056,104.903
layer:73,6,7239856023,74.346
layer:73,6,11805812927,105.176
layer:73,7,7239402854,74.307
layer:73,7,11805179980,107.818
layer:74,0,7314501632,70.716
layer:74,0,11601556783,105.746
layer:74,1,7314761092,70.558
layer:74,1,11602728319,105.071
layer:74,2,7314341997,72.075
layer:74,2,11602382459,105.631
layer:74,3,7313751786,72.876
layer:74,3,11602553988,105.241
layer:74,4,7313722744,72.253
layer:74,4,11602595805,105.441
layer:74,5,7313564918,72.679
layer:74,5,11602324269,105.75
layer:74,6,7314341943,71.568
layer:74,6,11604252206,103.691
layer:74,7,7313848482,71.907
layer:74,7,11602513615,105.503
layer:75,0,7385350772,144.415
layer:75,0,11390108639,114.575
layer:75,1,7385465021,144.166
layer:75,1,11391416145,115.487
layer:75,2,7386549235,142.703
layer:75,2,11390947403,114.683
layer:75,3,7386771717,143.709
layer:75,3,11391181322,114.451
layer:75,4,7386130924,143.972
layer:75,4,11391236034,114.487
layer:75,5,7386379700,143.161
layer:75,5,11390995889,114.558
layer:75,6,7386042490,144.192
layer:75,6,11390441355,115.073
layer:75,7,7385893825,143.759
layer:75,7,11391237639,114.678
layer:76,0,7529902063,70.68
layer:76,0,10773442991,108.632
layer:76,1,7529782247,70.792
layer:76,1,10774460650,109.142
layer:76,2,7529400002,72.217
layer:76,2,10774611108,108.32
layer:76,3,7530626210,70.538
layer:76,3,10774637260,107.878
layer:76,4,7530254297,70.946
layer:76,4,10774384739,108.124
layer:76,5,7529682169,71.911
layer:76,5,10774486589,108.175
layer:76,6,7530368519,70.651
layer:76,6,10774446177,523.789
layer:76,7,7529791450,71.001
layer:76,7,10774279804,108.385
layer:77,0,7600716769,83.367
layer:77,0,10564466382,106.38
layer:77,1,7600731766,83.821
layer:77,1,10565077157,106.588
layer:77,2,7601753792,82.18
layer:77,2,10565505079,106.221
layer:77,3,7601304108,83.403
layer:77,3,10565834987,105.591
layer:77,4,7601353590,82.572
layer:77,4,10565295525,106.116
layer:77,5,7601728079,82.841
layer:77,5,10565659841,105.991
layer:77,6,7601167169,82.147
layer:77,6,10565506516,106.148
layer:77,7,7600932864,83.864
layer:77,7,10565428078,106.156
layer:78,0,7684232098,76.508
layer:78,0,9612416018,164.16
layer:78,1,7684701234,83.218
layer:78,1,9616958153,849.451
layer:78,2,7684071502,75.646
layer:78,2,9612749159,160.243
layer:78,3,7684850680,79.627
layer:78,3,9612592274,160.042
layer:78,4,7684075146,75.285
layer:78,4,9616108267,157.044
layer:78,5,7684709015,74.923
layer:78,5,9615159757,158.239
layer:78,6,7683455808,75.96
layer:78,6,9613599682,158.992
layer:78,7,7684935803,73.532
layer:78,7,9613207700,159.427
