Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,2975246,16,185952.9,186048.5,185440,186369,263.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(bool, long, long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,2811121,32,87847.5,87920.5,86721,88929,535.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,2731919,16,170744.9,170801.5,167137,172705,1509.7,nvjet_sm103_tst_128x32_64x10_4x1_2cta_v_bz_NTT
0.0,2667565,32,83361.4,79456.0,5504,172417,78902.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,2565550,72,35632.6,50096.0,1248,54880,23965.4,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2555690,1445,1768.6,1760.0,1344,2560,231.6,"void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
0.0,2506735,46,54494.2,40977.0,36384,84033,21030.8,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,2494187,40,62354.7,74432.0,1600,82305,30794.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2441743,16,152608.9,152961.0,148961,156002,2203.7,nvjet_sm103_tst_32x128_64x10_1x4_2cta_h_bz_NTN
0.0,2434061,258,9434.3,8320.0,7456,14208,1808.5,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, (at_cuda_detail::cub::SortOrder)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int, T8)"
0.0,2378090,32,74315.3,74240.5,72801,76064,750.9,nvjet_sm103_tst_64x512_64x5_2x2_2cta_h_bz_TNT
0.0,2278087,40,56952.2,60240.0,42209,61728,7180.1,nvjet_sm103_tst_32x128_64x10_1x2_2cta_h_bz_splitK_NTN
0.0,2213871,16,138366.9,139265.5,90208,200834,29885.1,"void ag_nvl_kernel<(int)1024>(void **, void *, int, long *, unsigned long long *, unsigned long long *, int, int)"
0.0,2191182,8,273897.8,284882.0,121440,384227,83971.6,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
0.0,2004870,48,41768.1,41824.5,40672,42753,445.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,1979274,393,5036.3,4096.0,2112,52801,4184.2,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)0, float, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
0.0,1888779,1461,1292.8,1344.0,928,2048,217.6,"void at_cuda_detail::cub::detail::scan::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
0.0,1874539,832,2253.1,2176.0,1568,3424,377.9,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1820746,1000,1820.7,1856.0,1344,2816,265.3,"void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_hub<long, long, long, unsigned int, std::plus<long>>::Policy1000, const long *, long *, at_cuda_detail::cub::ScanTileState<long, (bool)1>, std::plus<long>, at_cuda_detail::cub::NullType, unsigned int, long, (bool)0, at_cuda_detail::cub::NullType>(T2, T3, T4, int, T5, T6, T7)"
0.0,1815018,8,226877.3,227970.0,222274,230818,2907.7,nvjet_sm103_tst_32x384_64x4_1x4_2cta_h_bz_splitK_NTN
0.0,1773189,2,886594.5,886594.5,116928,1656261,1088472.8,nvjet_sm103_tst_128x256_64x6_2x2f_2cta_h_bz_NNT
0.0,1762731,404,4363.2,1680.0,992,36961,9371.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,1703626,46,37035.3,6848.0,1920,98369,44523.7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
0.0,1634534,6,272422.3,268833.5,185600,384769,72344.4,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_TNT
0.0,1627627,962,1691.9,1664.0,1280,2208,211.3,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1521958,6,253659.7,215585.0,106592,443010,150224.2,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_TNT
0.0,1482344,32,46323.3,46016.0,6209,87809,40382.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,1466888,8,183361.0,178369.5,174529,207776,11712.5,nvjet_sm103_sss_tf32_128x256_32x6_2x1_2cta_v_bz_NNT
0.0,1437829,32,44932.2,44992.5,44129,45856,529.4,"void transformer_engine::normalization::rmsnorm_fwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)2048, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,1326921,8,165865.1,164833.0,162401,172161,3213.4,nvjet_sm103_sss_tf32_384x128_32x3_2x2_2cta_h_bz_splitK_NTT
0.0,1304099,1000,1304.1,1344.0,832,1856,259.4,"void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, (bool)1>>(T1, int)"
0.0,1272326,16,79520.4,79440.5,78656,80320,467.2,nvjet_sm103_tss_128x256_64x6_2x2_2cta_h_bz_TNT
0.0,1264999,825,1533.3,1440.0,960,3840,525.9,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,1262025,56,22536.2,21008.5,10592,53665,7978.5,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_TNT
0.0,1236483,48,25760.1,35648.0,5632,36192,14326.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase &)::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1194150,16,74634.4,74832.5,72129,75616,1033.3,"void hybrid_ep::scan<(int)256, (int)108, (int)1, (int)64, (int)8, (int)1, (int)32>(const bool *, hybrid_ep::tmp_state_t *, hybrid_ep::tmp_state_t *, int *, bool *, bool *, int *, bool *, int *, int *, int *, int *, int, int, int, int)"
0.0,1136070,16,71004.4,71184.5,69344,71712,690.8,"void transformer_engine::normalization::rmsnorm_bwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)2048, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>, (bool)0>(transformer_engine::normalization::BackwardKernelParams)"
0.0,1092964,128,8538.8,8336.0,6816,10528,846.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1084710,8,135588.8,135745.0,133953,137216,1168.2,nvjet_sm103_tst_256x32_64x6_2x1_2cta_v_bz_splitK_NTT
0.0,1018531,128,7957.3,8064.0,6688,9600,646.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,990853,576,1720.2,1728.0,1344,2336,214.5,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,982245,4,245561.3,242705.0,124225,372610,102456.2,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_NNT
0.0,924067,576,1604.3,1600.0,1216,2048,189.3,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,906469,64,14163.6,14032.0,13248,17888,711.9,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NTT
0.0,844261,320,2638.3,2816.0,1216,3360,489.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,797380,24,33224.2,33392.0,31040,35137,993.6,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_NTT
0.0,786917,56,14052.1,14176.0,7264,28288,3050.8,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_TNT
0.0,777895,6,129649.2,172017.5,36928,186050,71769.9,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_TNT
0.0,769539,10,76953.9,69088.5,38784,127264,34927.9,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_TNT
0.0,766244,64,11972.6,11936.0,11488,13024,320.3,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_TNN
0.0,766053,32,23939.2,23873.0,23744,24416,181.0,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
0.0,719204,63,11415.9,11424.0,10944,11872,171.2,nvjet_sm103_tst_192x128_64x6_2x1_2cta_v_bz_NNT
0.0,710022,416,1706.8,1728.0,1312,2336,247.0,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
0.0,654404,8,81800.5,81488.5,80960,82816,746.8,"void multi_tensor_apply_kernel<TensorListMetadata<(int)4, (bool)0>, transformer_engine::multi_tensor_adam::AdamFunctor<float, float, float, float, int>, float, float, float, float, float, float, transformer_engine::multi_tensor_adam::adamMode_t, float>(long, volatile int *, T1, T2, T3...)"
0.0,615719,336,1832.5,1760.0,1600,2720,187.5,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,605668,28,21631.0,20640.0,10400,46080,6731.6,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_NNT
0.0,576066,136,4235.8,2592.0,1504,17761,4791.8,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,434913,264,1647.4,1568.0,1120,2880,381.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,408353,28,14584.0,14432.0,7488,25120,4915.5,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_NNT
0.0,403778,2,201889.0,201889.0,190530,213248,16064.1,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_NNT
0.0,363873,14,25990.9,24880.0,12832,43648,7898.4,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_TNT
0.0,354149,16,22134.3,22080.5,21473,23296,404.8,kernel_cutlass_sum_dSink_cudnndeepseek_sparse_attentionsparse_attention_backwarddsa_bwd_sm100FlashAttentionDSABackwardSm100_object_at__tensorptrf32gmemalign16odiv811div640_tensorptrf32gme_3
0.0,352161,160,2201.0,2144.0,1984,2816,169.9,"void at::native::<unnamed>::searchsorted_cuda_kernel<long, long>(T2 *, const T1 *, const T1 *, const long *, long, long, long, bool, bool)"
0.0,343106,16,21444.1,21440.0,21024,21824,247.1,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_NTN
0.0,332321,24,13846.7,19392.5,2304,20224,8204.3,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,331776,202,1642.5,1664.0,1216,2112,179.8,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,330336,16,20646.0,20656.0,20480,20768,81.1,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,316706,32,9897.1,9856.0,9440,10912,265.6,"void transformer_engine::normalization::rmsnorm_fwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)512, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,303874,224,1356.6,1376.0,992,1888,212.9,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,302944,65,4660.7,4352.0,4128,7488,874.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,302016,16,18876.0,18832.0,18720,19072,104.4,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,289410,40,7235.3,7136.0,6881,8160,275.0,"void transformer_engine::normalization::rmsnorm_bwd_finalize_general_kernel<__nv_bfloat16, float, (unsigned int)4, (unsigned int)1, (unsigned int)4, (unsigned int)32>(transformer_engine::normalization::BackwardKernelParams)"
0.0,279520,2,139760.0,139760.0,126624,152896,18577.1,nvjet_sm103_tst_256x240_64x4_2x2_2cta_h_bz_TNT
0.0,272770,32,8524.1,8352.0,8160,9664,413.2,"void transformer_engine::normalization::ln_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)8, transformer_engine::normalization::Kernel_traits_base<(unsigned int)128, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,255585,16,15974.1,15984.0,15616,16512,221.8,"void transformer_engine::normalization::rmsnorm_bwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)512, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>, (bool)0>(transformer_engine::normalization::BackwardKernelParams)"
0.0,249825,6,41637.5,36272.0,27616,61024,15398.6,nvjet_sm103_tst_128x192_64x7_2x2_2cta_h_bz_TNT
0.0,249601,2,124800.5,124800.5,110433,139168,20318.7,nvjet_sm103_tst_256x224_64x4_2x2_2cta_h_bz_TNT
0.0,246465,32,7702.0,8288.0,5344,9472,1394.4,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,238272,8,29784.0,29760.0,29632,29984,107.8,"void compute_cuda_kernel<int>(const T1 *, const long *, T1 *, long, long)"
0.0,235584,128,1840.5,1824.0,1664,2336,127.5,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(bool, long, long) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
0.0,216640,128,1692.5,1696.0,1504,2080,128.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<long>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,207042,4,51760.5,47120.0,39969,72833,14459.1,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_NNT
0.0,199714,2,99857.0,99857.0,91489,108225,11834.1,nvjet_sm103_tst_256x136_64x4_2x1_v_bz_NNT
0.0,199712,64,3120.5,3104.0,2496,3872,280.4,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,198112,14,14150.9,13728.0,10144,22272,3545.1,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_TNT
0.0,191777,72,2663.6,2624.0,2240,3328,216.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,191361,2,95680.5,95680.5,82080,109281,19234.0,nvjet_sm103_tst_128x232_64x4_2x1_v_bz_TNT
0.0,191105,104,1837.5,1856.0,1376,2304,221.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,189056,32,5908.0,5872.0,4448,7616,1399.6,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_fill_internal_kernel<at::native::OpaqueType<(int)4>, long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, at::native::OpaqueType<(int)4>, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,172992,96,1802.0,1744.0,1504,2080,137.8,"transformer_engine::context_parallel::thd_partition_indices_kernel(int *, int *, int, int, int, int)"
0.0,166785,6,27797.5,22288.0,17184,58208,15562.4,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_TNT
0.0,165441,2,82720.5,82720.5,80961,84480,2488.3,nvjet_sm103_tst_128x160_64x8_2x2_2cta_h_bz_TNT
0.0,160962,16,10060.1,9984.0,8832,11648,758.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, at::native::OpaqueType<(int)4>, long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,159842,2,79921.0,79921.0,70817,89025,12875.0,nvjet_sm103_tst_128x216_64x4_2x1_v_bz_TNT
0.0,155681,16,9730.1,9888.0,8800,10240,459.8,nvjet_sm103_tst_64x32_64x16_1x2_h_bz_splitK_NTT
0.0,153280,7,21897.1,22272.0,10400,42144,11130.3,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_splitK_NNT
0.0,152514,16,9532.1,9536.0,9376,9793,116.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,149056,7,21293.7,19488.0,15040,32032,6569.8,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_NNT
0.0,146721,1,146721.0,146721.0,146721,146721,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,145024,4,36256.0,36512.0,25376,46624,11607.9,nvjet_sm103_tst_128x88_64x7_1x4_h_bz_TNT
0.0,142400,4,35600.0,31328.0,23808,55936,15247.3,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_TNT
0.0,140576,6,23429.3,24512.0,14592,27968,4962.5,nvjet_sm103_tst_96x64_64x13_2x2_2cta_h_bz_NNN
0.0,139904,8,17488.0,17872.0,14880,18464,1187.3,nvjet_sm103_tst_96x64_64x15_2x2_2cta_h_bz_TNN
0.0,129248,33,3916.6,3872.0,2912,4640,272.6,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, (at_cuda_detail::cub::SortOrder)0, long, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(T4 *, const T3 *, T4, int, int, T5)"
0.0,116480,16,7280.0,7280.0,7104,7552,116.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,113088,4,28272.0,28192.0,22784,33920,6054.5,nvjet_sm103_tst_128x40_64x10_2x2_h_bz_splitK_TNT
0.0,108352,4,27088.0,24944.0,23808,34656,5077.5,nvjet_sm103_tst_96x128_64x9_2x2_2cta_h_bz_NNN
