"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6053146231222.833984,30.265161
"user_annotation","layer_0/forward/mlp",6053146261945.957031,3.889163
"user_annotation","layer_1/forward/attention",6053146266146.054688,4.194582
"user_annotation","layer_1/forward/mlp",6053146270413.969727,30.430749
"user_annotation","layer_2/forward/attention",6053146301145.115234,25.718470
"user_annotation","layer_2/forward/mlp",6053146326939.948242,29.186995
"user_annotation","layer_2/recompute/attention",6053146457350.209961,24.592941
"user_annotation","layer_2/recompute/mlp",6053146482049.012695,12.522282
"user_annotation","python_gc/generation_0",6053146482460.103516,1.031427
"user_annotation","layer_1/recompute/attention",6053146505723.877930,4.830851
"user_annotation","layer_1/recompute/mlp",6053146510646.210938,67.714305
"user_annotation","layer_0/recompute/attention",6053146588848.780273,70.903442
"user_annotation","layer_0/recompute/mlp",6053146659842.842773,1.332592
