"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6054724004796.029297,54.792141
"user_annotation","layer_0/forward/mlp",6054724059681.809570,1.522364
"user_annotation","layer_1/forward/attention",6054724067680.173828,4.931168
"user_annotation","layer_1/forward/mlp",6054724072695.183594,51.936569
"user_annotation","layer_2/forward/attention",6054724127682.749023,16.619432
"user_annotation","layer_2/forward/mlp",6054724144376.622070,41.939406
"user_annotation","layer_2/recompute/attention",6054724287557.783203,45.288989
"user_annotation","layer_2/recompute/mlp",6054724332945.570312,20.045627
"user_annotation","layer_1/recompute/attention",6054724390755.903320,4.834227
"user_annotation","layer_1/recompute/mlp",6054724395685.629883,60.312844
"user_annotation","layer_0/recompute/attention",6054724483379.335938,36.423346
"user_annotation","layer_0/recompute/mlp",6054724519894.648438,1.184978
