"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6054724004522.388672,54.935614
"user_annotation","layer_0/forward/mlp",6054724059554.973633,1.543508
"user_annotation","layer_1/forward/attention",6054724067586.564453,5.530150
"user_annotation","layer_1/forward/mlp",6054724073198.753906,50.398323
"user_annotation","layer_2/forward/attention",6054724126745.406250,17.558990
"user_annotation","layer_2/forward/mlp",6054724144380.920898,43.943316
"user_annotation","layer_2/recompute/attention",6054724286182.069336,46.816685
"user_annotation","layer_2/recompute/mlp",6054724333094.514648,20.108359
"user_annotation","layer_1/recompute/attention",6054724405455.859375,4.593551
"user_annotation","layer_1/recompute/mlp",6054724410141.489258,45.287834
"user_annotation","layer_0/recompute/attention",6054724481602.166992,38.518630
"user_annotation","layer_0/recompute/mlp",6054724520210.775391,1.148183
