"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6054724005324.903320,54.041689
"user_annotation","layer_0/forward/mlp",6054724059456.541992,1.635915
"user_annotation","layer_1/forward/attention",6054724067585.886719,5.486843
"user_annotation","layer_1/forward/mlp",6054724073152.535156,50.436523
"user_annotation","layer_2/forward/attention",6054724126634.874023,17.414694
"user_annotation","layer_2/forward/mlp",6054724144124.686523,39.774185
"user_annotation","layer_2/recompute/attention",6054724286674.355469,46.272392
"user_annotation","layer_2/recompute/mlp",6054724333040.239258,19.824850
"user_annotation","layer_1/recompute/attention",6054724388905.776367,4.672135
"user_annotation","layer_1/recompute/mlp",6054724393668.431641,62.034083
"user_annotation","layer_0/recompute/attention",6054724484256.994141,35.504192
"user_annotation","layer_0/recompute/mlp",6054724519851.504883,1.191116
