waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
1,1335002623,15.12,6,0.0,1.019,laggard_gpu_busy,gemm=7.4ms;elementwise=4.0ms;moe_permute=3.1ms,forward|moe
1,1406060653,18.336,4,0.0,1.015,laggard_gpu_busy,gemm=6.7ms;elementwise=6.5ms;moe_permute=2.8ms,forward|moe
1,1482334145,8.321,5,0.001,1.037,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;cat_copy=0.6ms,forward|attention|dsa_indexer
1,1617509032,15.162,2,0.0,1.018,laggard_gpu_busy,gemm=5.8ms;elementwise=5.8ms;moe_permute=2.6ms,forward|moe
1,1683740178,20.306,3,0.0,1.024,laggard_gpu_busy,gemm=8.9ms;elementwise=6.3ms;moe_permute=2.7ms,forward|moe
1,1768939208,18.364,6,0.0,1.015,laggard_gpu_busy,gemm=8.4ms;elementwise=6.1ms;moe_permute=3.2ms,forward|moe
1,1845655135,19.82,6,0.0,1.014,laggard_gpu_busy,elementwise=7.6ms;gemm=7.0ms;moe_permute=3.3ms,forward|attention|dsa_indexer
1,2000509624,8.17,3,0.0,1.042,laggard_gpu_busy,gemm=5.9ms;moe_permute=2.5ms;elementwise=0.0ms,forward|moe
1,2062032735,25.129,2,0.0,1.023,laggard_gpu_busy,gemm=11.3ms;elementwise=7.5ms;moe_permute=3.3ms,forward|moe
1,2143965629,20.314,4,0.0,1.014,laggard_gpu_busy,gemm=7.2ms;elementwise=7.0ms;moe_permute=2.9ms,forward|moe
1,2217567485,29.199,4,0.0,1.036,laggard_gpu_busy,gemm=14.5ms;elementwise=8.4ms;moe_permute=3.2ms,forward|attention|dsa_indexer
1,2376069233,20.585,3,0.0,1.013,laggard_gpu_busy,gemm=7.9ms;elementwise=7.7ms;moe_permute=3.1ms,forward|moe
1,2448893932,20.359,0,0.0,1.022,laggard_gpu_busy,gemm=8.5ms;elementwise=6.3ms;moe_permute=3.0ms,forward|moe
1,2538784037,12.983,4,0.0,1.021,laggard_gpu_busy,gemm=8.3ms;moe_permute=3.3ms;cat_copy=1.0ms,forward|moe
1,2603097120,28.938,0,0.0,1.03,laggard_gpu_busy,gemm=15.5ms;elementwise=7.5ms;moe_permute=3.3ms,forward|attention|dsa_indexer
1,2761149361,24.121,6,0.0,1.013,laggard_gpu_busy,gemm=8.9ms;elementwise=8.0ms;moe_permute=3.7ms,forward|moe
1,2982104627,9.705,5,0.001,1.027,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.6ms;elementwise=1.1ms,forward|attention|dsa_indexer
1,3124914003,5.905,7,0.0,1.017,laggard_gpu_busy,gemm=3.3ms;moe_permute=2.7ms;hybridep_meta=0.0ms,forward|moe
1,3182967232,19.638,6,0.0,1.024,laggard_gpu_busy,gemm=8.3ms;elementwise=6.1ms;moe_permute=2.8ms,forward|moe
1,3270515271,8.145,3,0.0,1.033,laggard_gpu_busy,gemm=5.4ms;moe_permute=3.0ms;hybridep_meta=0.0ms,forward|moe
1,3335967851,24.231,3,0.0,1.01,laggard_gpu_busy,gemm=9.5ms;elementwise=7.9ms;moe_permute=3.2ms,forward|attention|dsa_indexer
1,3489669276,14.327,2,0.0,1.021,laggard_gpu_busy,gemm=6.8ms;elementwise=4.1ms;moe_permute=2.9ms,forward|moe
1,3561590736,17.513,5,0.0,1.015,laggard_gpu_busy,elementwise=6.9ms;gemm=6.8ms;moe_permute=3.0ms,forward|moe
1,3634962926,17.653,0,0.0,1.014,laggard_gpu_busy,elementwise=6.3ms;gemm=6.3ms;moe_permute=3.0ms,forward|moe
1,3720859529,11.703,6,0.0,1.025,laggard_gpu_busy,gemm=7.8ms;moe_permute=3.1ms;cat_copy=0.8ms,forward|attention|dsa_indexer
1,3862695810,7.269,5,0.001,1.052,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;hybridep_meta=0.0ms,forward|moe
1,3928818987,9.889,6,0.0,1.024,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.8ms;elementwise=1.3ms,forward|moe
1,3987502141,35.005,5,0.0,1.021,laggard_gpu_busy,gemm=19.5ms;elementwise=8.4ms;moe_permute=3.8ms,forward|moe
1,4220883387,10.992,2,0.0,1.028,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.6ms;elementwise=2.2ms,forward|moe
1,4290132923,20.311,0,0.0,1.011,laggard_gpu_busy,elementwise=7.6ms;gemm=7.4ms;moe_permute=3.1ms,forward|moe
1,4377107326,7.11,5,0.001,1.031,laggard_gpu_busy,gemm=4.6ms;moe_permute=2.8ms;hybridep_combine=0.0ms,forward|moe
1,4584006040,20.001,6,0.0,1.015,laggard_gpu_busy,gemm=7.4ms;elementwise=7.4ms;moe_permute=3.3ms,forward|moe
1,4661843863,19.8,7,0.0,1.013,laggard_gpu_busy,elementwise=6.9ms;gemm=6.9ms;moe_permute=3.0ms,forward|moe
1,4737758665,13.464,0,0.0,1.022,laggard_gpu_busy,gemm=5.6ms;elementwise=4.9ms;moe_permute=2.5ms,forward|moe
1,4818515710,8.195,4,0.001,1.042,laggard_gpu_busy,gemm=5.4ms;moe_permute=3.1ms;hybridep_meta=0.0ms,forward|attention|dsa_indexer
1,4958214183,12.031,7,0.0,1.026,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;elementwise=1.9ms,forward|moe
1,5028484366,21.68,6,0.0,1.01,laggard_gpu_busy,elementwise=8.1ms;gemm=7.6ms;moe_permute=3.3ms,forward|moe
1,5346677279,15.536,0,0.0,1.018,laggard_gpu_busy,elementwise=6.0ms;gemm=5.9ms;moe_permute=2.6ms,forward|moe
1,5418241104,24.047,6,0.0,1.008,laggard_gpu_busy,gemm=9.2ms;elementwise=7.8ms;moe_permute=3.5ms,forward|moe
1,5494589061,23.799,0,0.0,1.028,laggard_gpu_busy,gemm=11.6ms;elementwise=6.8ms;moe_permute=2.9ms,forward|moe
1,5575857694,29.142,4,0.0,1.014,laggard_gpu_busy,gemm=12.0ms;elementwise=9.4ms;moe_permute=3.6ms,forward|attention|dsa_indexer
1,5726045780,23.459,6,0.0,1.042,laggard_gpu_busy,gemm=11.4ms;elementwise=6.8ms;moe_permute=3.0ms,forward|moe
1,5803619442,16.975,7,0.0,1.014,laggard_gpu_busy,gemm=5.8ms;elementwise=5.7ms;moe_permute=3.0ms,forward|moe
1,5877403316,16.618,3,0.0,1.019,laggard_gpu_busy,gemm=6.2ms;elementwise=6.1ms;moe_permute=2.8ms,forward|moe
1,5953298661,12.513,2,0.0,1.025,laggard_gpu_busy,gemm=6.1ms;elementwise=3.0ms;moe_permute=3.0ms,forward|attention|dsa_indexer
1,6170605452,22.201,2,0.0,1.013,laggard_gpu_busy,gemm=7.8ms;elementwise=7.8ms;moe_permute=3.5ms,forward|moe
1,6254094709,5.127,7,0.001,1.016,laggard_gpu_busy,gemm=3.0ms;moe_permute=2.2ms;hybridep_meta=0.0ms,forward|moe
1,6318864308,16.234,4,0.0,1.016,laggard_gpu_busy,gemm=7.0ms;elementwise=5.6ms;moe_permute=3.1ms,forward|attention|dsa_indexer
1,6605955743,8.197,0,0.0,1.032,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;cat_copy=0.4ms,forward|moe
1,6890429174,18.697,4,0.0,1.03,laggard_gpu_busy,gemm=7.9ms;elementwise=5.9ms;moe_permute=2.6ms,forward|moe
1,6961115361,19.148,0,0.0,1.047,laggard_gpu_busy,gemm=8.4ms;elementwise=6.1ms;moe_permute=2.7ms,forward|moe
1,7030982342,24.969,3,0.0,1.035,laggard_gpu_busy,gemm=13.3ms;elementwise=6.6ms;moe_permute=2.8ms,forward|attention|dsa_indexer
1,7327195284,15.989,0,0.0,1.016,laggard_gpu_busy,elementwise=6.4ms;gemm=6.2ms;moe_permute=2.8ms,forward|moe
1,7401344696,13.494,5,0.0,1.021,laggard_gpu_busy,gemm=6.2ms;elementwise=4.1ms;moe_permute=2.7ms,forward|attention|dsa_indexer
1,7535471320,23.642,4,0.0,1.036,laggard_gpu_busy,gemm=12.3ms;elementwise=6.4ms;moe_permute=2.7ms,forward|moe
1,7610113408,31.171,6,0.0,1.018,laggard_gpu_busy,gemm=16.0ms;elementwise=8.5ms;moe_permute=3.2ms,forward|moe
1,7691325944,25.277,6,0.0,1.033,laggard_gpu_busy,gemm=13.1ms;elementwise=6.9ms;moe_permute=2.9ms,forward|moe
1,10680056876,25.228,6,0.0,0.968,laggard_gpu_busy,gemm=11.3ms;elementwise=7.0ms;moe_permute=2.9ms,backward|recompute
1,10724283059,30.229,6,0.0,1.021,laggard_gpu_busy,gemm=13.8ms;elementwise=8.3ms;moe_permute=3.1ms,backward|recompute
1,10893456310,414.728,6,0.0,0.077,laggard_gpu_idle(host),gemm=16.2ms;elementwise=8.5ms;moe_permute=3.2ms,backward|moe|recompute
1,11329316589,41.228,6,0.0,1.015,laggard_gpu_busy,gemm=17.1ms;elementwise=10.0ms;cat_copy=7.9ms,backward|recompute
1,11513263485,23.672,4,0.0,1.042,laggard_gpu_busy,gemm=12.8ms;elementwise=6.2ms;moe_permute=2.7ms,backward|recompute
1,11554549422,28.131,4,0.0,1.02,laggard_gpu_busy,gemm=12.7ms;elementwise=7.4ms;cat_copy=3.1ms,backward|recompute
1,11725935202,13.53,5,0.0,1.02,laggard_gpu_busy,gemm=6.2ms;elementwise=4.1ms;moe_permute=2.7ms,backward|recompute
1,11769089249,16.12,5,0.0,1.042,laggard_gpu_busy,gemm=12.4ms;moe_permute=2.9ms;cat_copy=1.1ms,backward|recompute
1,11925790055,16.38,0,0.0,1.017,laggard_gpu_busy,elementwise=6.4ms;gemm=6.3ms;moe_permute=2.8ms,backward|recompute
1,11968742757,19.467,0,0.0,1.037,laggard_gpu_busy,gemm=12.8ms;moe_permute=2.9ms;activation=2.6ms,backward|recompute
1,12548691557,24.813,3,0.0,1.03,laggard_gpu_busy,gemm=12.9ms;elementwise=6.6ms;moe_permute=2.8ms,backward|recompute
1,12591311009,29.892,3,0.0,1.026,laggard_gpu_busy,gemm=13.5ms;elementwise=8.1ms;cat_copy=3.3ms,backward|recompute
1,12756616551,18.925,0,0.0,1.043,laggard_gpu_busy,gemm=8.2ms;elementwise=6.0ms;moe_permute=2.7ms,backward|recompute
1,12797155699,22.717,0,0.0,1.03,laggard_gpu_busy,gemm=12.0ms;elementwise=4.3ms;moe_permute=2.8ms,backward|recompute
1,12955423557,18.633,4,0.0,1.025,laggard_gpu_busy,gemm=7.7ms;elementwise=5.9ms;moe_permute=2.7ms,backward|recompute
1,12994895945,22.406,4,0.0,1.035,laggard_gpu_busy,gemm=12.0ms;elementwise=4.3ms;moe_permute=2.8ms,backward|recompute
1,13606231249,8.264,0,0.0,1.033,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;cat_copy=0.5ms,backward|recompute
1,13643691814,9.815,0,0.0,1.049,laggard_gpu_busy,gemm=7.7ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
1,14204706651,15.902,4,0.0,1.02,laggard_gpu_busy,gemm=7.0ms;elementwise=5.5ms;moe_permute=2.9ms,backward|recompute
1,14250649454,19.09,4,0.0,1.038,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.0ms;activation=1.7ms,backward|recompute
1,14412563516,5.057,7,0.0,1.024,laggard_gpu_busy,gemm=2.9ms;moe_permute=2.3ms;hybridep_meta=0.0ms,backward|recompute
1,14447119963,6.089,7,0.0,1.036,laggard_gpu_busy,gemm=4.0ms;moe_permute=2.3ms;hybridep_meta=0.0ms,backward|recompute
1,14593054066,21.841,2,0.0,1.015,laggard_gpu_busy,gemm=8.0ms;elementwise=7.4ms;moe_permute=3.3ms,backward|recompute
1,14640792243,26.445,2,0.0,1.026,laggard_gpu_busy,gemm=14.4ms;elementwise=4.2ms;moe_permute=3.3ms,backward|recompute
1,15035610651,12.62,2,0.001,1.028,laggard_gpu_busy,gemm=6.2ms;moe_permute=3.1ms;elementwise=3.0ms,backward|recompute
1,15078554744,15.332,2,0.0,1.057,laggard_gpu_busy,gemm=12.1ms;moe_permute=3.0ms;cat_copy=1.0ms,backward|recompute
1,15240134979,16.52,3,0.0,1.018,laggard_gpu_busy,gemm=6.2ms;elementwise=6.1ms;moe_permute=2.8ms,backward|recompute
1,15282521404,19.624,3,0.0,1.04,laggard_gpu_busy,gemm=12.5ms;moe_permute=2.9ms;activation=2.5ms,backward|recompute
1,15439580614,16.519,7,0.0,1.015,laggard_gpu_busy,gemm=5.7ms;elementwise=5.7ms;moe_permute=2.8ms,backward|recompute
1,15479728143,19.545,7,0.0,1.03,laggard_gpu_busy,gemm=11.4ms;moe_permute=2.8ms;activation=2.3ms,backward|recompute
1,15640008560,23.326,6,0.0,1.041,laggard_gpu_busy,gemm=11.5ms;elementwise=6.7ms;moe_permute=3.0ms,backward|recompute
1,15684801019,28.975,6,0.0,1.025,laggard_gpu_busy,gemm=13.7ms;elementwise=7.8ms;moe_permute=3.3ms,backward|recompute
1,15858829122,28.49,4,0.0,0.95,laggard_gpu_busy,gemm=10.1ms;elementwise=9.1ms;moe_permute=3.4ms,backward|recompute
1,15914984321,37.879,4,0.0,1.021,laggard_gpu_busy,gemm=18.0ms;cat_copy=6.9ms;elementwise=6.5ms,backward|recompute
1,16091974846,23.866,0,0.0,1.034,laggard_gpu_busy,gemm=11.4ms;elementwise=7.1ms;moe_permute=3.1ms,backward|recompute
1,16135852802,29.24,0,0.0,1.023,laggard_gpu_busy,gemm=13.4ms;elementwise=8.4ms;moe_permute=3.2ms,backward|recompute
1,16306506448,24.29,6,0.0,1.028,laggard_gpu_busy,gemm=9.5ms;elementwise=8.3ms;moe_permute=3.4ms,backward|recompute
1,16357352808,31.947,6,0.0,1.023,laggard_gpu_busy,gemm=15.6ms;cat_copy=5.9ms;elementwise=4.7ms,backward|recompute
1,16535025354,14.878,0,0.0,1.018,laggard_gpu_busy,elementwise=5.8ms;gemm=5.8ms;moe_permute=2.6ms,backward|recompute
1,16574227084,18.172,0,0.0,1.038,laggard_gpu_busy,gemm=11.6ms;moe_permute=2.7ms;activation=2.4ms,backward|recompute
1,17203449304,21.909,6,0.0,1.011,laggard_gpu_busy,elementwise=8.2ms;gemm=7.7ms;moe_permute=3.6ms,backward|recompute
1,17254091311,26.94,6,0.0,1.027,laggard_gpu_busy,gemm=15.3ms;moe_permute=3.5ms;activation=3.4ms,backward|recompute
1,17433510013,12.347,7,0.0,1.024,laggard_gpu_busy,gemm=6.8ms;moe_permute=3.2ms;elementwise=1.8ms,backward|recompute
1,17479831732,15.317,7,0.0,1.04,laggard_gpu_busy,gemm=12.7ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
1,17649511835,7.992,4,0.0,1.044,laggard_gpu_busy,gemm=5.3ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
1,17698711334,8.766,4,0.0,1.054,laggard_gpu_busy,gemm=6.1ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
1,17850805451,13.462,0,0.0,1.021,laggard_gpu_busy,gemm=5.6ms;elementwise=4.9ms;moe_permute=2.5ms,backward|recompute
1,17889373320,15.863,0,0.0,1.042,laggard_gpu_busy,gemm=11.1ms;moe_permute=2.6ms;activation=1.8ms,backward|recompute
1,18048591426,20.761,7,0.0,1.013,laggard_gpu_busy,elementwise=7.4ms;gemm=7.1ms;moe_permute=3.4ms,backward|recompute
1,18096393859,24.584,7,0.0,1.025,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.3ms;activation=3.0ms,backward|recompute
1,18270798733,20.753,6,0.0,1.013,laggard_gpu_busy,elementwise=7.5ms;gemm=7.4ms;moe_permute=3.2ms,backward|recompute
1,18320340539,24.018,6,0.0,1.026,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.3ms;activation=3.1ms,backward|recompute
1,18710557760,7.387,5,0.0,1.037,laggard_gpu_busy,gemm=4.8ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
1,18755589581,7.724,5,0.0,1.068,laggard_gpu_busy,gemm=5.3ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
1,18910315301,20.257,0,0.0,1.013,laggard_gpu_busy,elementwise=7.6ms;gemm=7.5ms;moe_permute=3.1ms,backward|recompute
1,18960090998,27.949,0,0.0,1.022,laggard_gpu_busy,gemm=14.9ms;cat_copy=5.0ms;moe_permute=3.3ms,backward|recompute
1,19135927466,11.162,2,0.0,1.025,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.8ms;elementwise=2.1ms,backward|recompute
1,19176028882,14.016,2,0.0,1.051,laggard_gpu_busy,gemm=11.4ms;moe_permute=2.7ms;cat_copy=0.5ms,backward|recompute
1,19536275770,34.899,5,0.0,1.018,laggard_gpu_busy,gemm=19.7ms;elementwise=8.5ms;moe_permute=3.3ms,backward|recompute
1,19588245914,44.843,5,0.0,1.019,laggard_gpu_busy,gemm=19.0ms;elementwise=10.1ms;cat_copy=9.6ms,backward|recompute
1,19776742508,9.295,6,0.0,1.031,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.6ms;elementwise=1.0ms,backward|recompute
1,19815707692,10.946,6,0.0,1.034,laggard_gpu_busy,gemm=8.6ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
1,19979477287,7.353,5,0.0,1.053,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;hybridep_meta=0.0ms,backward|recompute
1,20017058621,8.924,5,0.0,1.027,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
1,20178305989,12.219,6,0.0,1.026,laggard_gpu_busy,gemm=7.8ms;moe_permute=3.3ms;cat_copy=0.9ms,backward|recompute
1,20231059820,17.597,6,0.0,1.039,laggard_gpu_busy,gemm=15.1ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
1,20397617403,17.942,0,0.0,1.014,laggard_gpu_busy,elementwise=6.6ms;gemm=6.3ms;moe_permute=3.1ms,backward|recompute
1,20441243486,21.529,0,0.0,1.03,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.1ms;activation=2.7ms,backward|recompute
1,20607841006,17.718,5,0.0,1.016,laggard_gpu_busy,elementwise=6.9ms;gemm=6.8ms;moe_permute=2.9ms,backward|recompute
1,20654594439,20.636,5,0.0,1.036,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.1ms;activation=2.8ms,backward|recompute
1,20828544654,14.282,2,0.0,1.021,laggard_gpu_busy,gemm=6.8ms;elementwise=4.0ms;moe_permute=2.9ms,backward|recompute
1,20874232511,17.078,2,0.0,1.042,laggard_gpu_busy,gemm=13.7ms;moe_permute=2.9ms;cat_copy=1.2ms,backward|recompute
1,21034138814,24.265,3,0.0,1.011,laggard_gpu_busy,gemm=9.5ms;elementwise=7.9ms;moe_permute=3.3ms,backward|recompute
1,21084943573,32.329,3,0.0,1.024,laggard_gpu_busy,gemm=15.9ms;cat_copy=5.9ms;elementwise=4.6ms,backward|recompute
1,21271516697,8.203,3,0.0,1.033,laggard_gpu_busy,gemm=5.5ms;moe_permute=3.0ms,backward|recompute
1,21320899878,8.444,3,0.0,1.038,laggard_gpu_busy,gemm=5.7ms;moe_permute=3.1ms,backward|recompute
1,21470946364,19.41,6,0.0,1.026,laggard_gpu_busy,gemm=8.3ms;elementwise=6.0ms;moe_permute=2.8ms,backward|recompute
1,21512381038,23.119,6,0.0,1.026,laggard_gpu_busy,gemm=12.0ms;elementwise=4.5ms;moe_permute=3.0ms,backward|recompute
1,21689593420,6.049,7,0.0,1.015,laggard_gpu_busy,gemm=3.4ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
1,21734208470,6.191,7,0.0,1.034,laggard_gpu_busy,gemm=3.5ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
1,21887063329,10.375,5,0.0,1.026,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.6ms;elementwise=1.7ms,backward|recompute
1,21926904103,12.176,5,0.0,1.044,laggard_gpu_busy,gemm=10.0ms;moe_permute=2.7ms;hybridep_meta=0.0ms,backward|recompute
1,22481963600,24.036,6,0.0,1.013,laggard_gpu_busy,gemm=9.0ms;elementwise=8.0ms;moe_permute=3.5ms,backward|recompute
1,22533547693,33.939,6,0.0,1.02,laggard_gpu_busy,gemm=16.2ms;cat_copy=6.5ms;elementwise=4.9ms,backward|recompute
1,22706745550,29.282,0,0.0,1.033,laggard_gpu_busy,gemm=15.7ms;elementwise=7.4ms;moe_permute=3.5ms,backward|recompute
1,22754942194,36.084,0,0.0,1.019,laggard_gpu_busy,gemm=14.9ms;elementwise=9.8ms;cat_copy=5.4ms,backward|recompute
1,22945739477,12.745,4,0.0,1.024,laggard_gpu_busy,gemm=8.4ms;moe_permute=3.2ms;cat_copy=1.0ms,backward|recompute
1,23001282960,21.648,4,0.0,1.028,laggard_gpu_busy,gemm=16.6ms;moe_permute=3.5ms;cat_copy=2.1ms,backward|recompute
1,23162772698,20.509,0,0.0,1.02,laggard_gpu_busy,gemm=8.6ms;elementwise=6.4ms;moe_permute=2.9ms,backward|recompute
1,23205752631,23.839,0,0.0,1.025,laggard_gpu_busy,gemm=12.5ms;elementwise=4.5ms;moe_permute=3.0ms,backward|recompute
1,23376260196,20.775,3,0.0,1.012,laggard_gpu_busy,elementwise=7.9ms;gemm=7.9ms;moe_permute=3.2ms,backward|recompute
1,23427330174,28.261,3,0.0,1.023,laggard_gpu_busy,gemm=15.7ms;cat_copy=5.0ms;activation=3.3ms,backward|recompute
1,23596019357,29.016,4,0.0,1.03,laggard_gpu_busy,gemm=14.1ms;elementwise=8.4ms;moe_permute=3.3ms,backward|recompute
1,23649159910,38.177,4,0.0,1.016,laggard_gpu_busy,gemm=16.9ms;elementwise=8.7ms;cat_copy=6.4ms,backward|recompute
1,23827568941,20.312,4,0.0,1.012,laggard_gpu_busy,gemm=7.2ms;elementwise=7.0ms;moe_permute=2.9ms,backward|recompute
1,23874306407,24.446,4,0.0,1.035,laggard_gpu_busy,gemm=14.6ms;moe_permute=3.1ms;activation=3.0ms,backward|recompute
1,24042631012,25.228,2,0.0,1.025,laggard_gpu_busy,gemm=11.4ms;elementwise=7.5ms;moe_permute=3.4ms,backward|recompute
1,24091040682,30.711,2,0.0,1.023,laggard_gpu_busy,gemm=15.0ms;elementwise=7.6ms;moe_permute=3.3ms,backward|recompute
1,24273180172,8.292,3,0.0,1.043,laggard_gpu_busy,gemm=5.9ms;moe_permute=2.7ms;elementwise=0.0ms,backward|recompute
1,24314290012,10.435,3,0.0,1.051,laggard_gpu_busy,gemm=8.3ms;moe_permute=2.7ms,backward|recompute
1,24469350007,18.599,6,0.0,1.015,laggard_gpu_busy,elementwise=7.0ms;gemm=6.9ms;moe_permute=2.9ms,backward|recompute
1,24515128585,21.882,6,0.0,1.033,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.1ms;activation=2.9ms,backward|recompute
1,24686937600,18.517,6,0.0,1.015,laggard_gpu_busy,gemm=8.3ms;elementwise=6.0ms;moe_permute=3.5ms,backward|recompute
1,24741561972,27.572,6,0.0,1.023,laggard_gpu_busy,gemm=16.8ms;cat_copy=5.7ms;moe_permute=3.4ms,backward|recompute
1,24910698678,19.994,3,0.0,1.025,laggard_gpu_busy,gemm=8.6ms;elementwise=6.3ms;moe_permute=2.7ms,backward|recompute
1,24951760006,24.289,3,0.0,1.03,laggard_gpu_busy,gemm=12.6ms;elementwise=5.1ms;moe_permute=2.9ms,backward|recompute
1,25120358757,15.345,2,0.0,1.019,laggard_gpu_busy,gemm=5.8ms;elementwise=5.8ms;moe_permute=2.6ms,backward|recompute
1,25160206251,18.562,2,0.0,1.036,laggard_gpu_busy,gemm=11.7ms;moe_permute=2.8ms;activation=2.4ms,backward|recompute
1,25323910982,8.461,5,0.0,1.038,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;cat_copy=0.6ms,backward|recompute
1,25361210746,10.34,5,0.0,1.069,laggard_gpu_busy,gemm=8.5ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
1,25514786025,19.193,4,0.0,1.014,laggard_gpu_busy,elementwise=7.0ms;gemm=6.7ms;moe_permute=3.1ms,backward|recompute
1,25559738166,23.024,4,0.0,1.031,laggard_gpu_busy,gemm=13.5ms;moe_permute=3.2ms;activation=3.0ms,backward|recompute
1,25732584500,16.129,6,0.0,1.018,laggard_gpu_busy,gemm=7.5ms;elementwise=4.7ms;moe_permute=3.3ms,backward|recompute
1,25782863272,19.552,6,0.0,1.035,laggard_gpu_busy,gemm=15.0ms;moe_permute=3.4ms;cat_copy=1.3ms,backward|recompute
1,26141859558,22.563,7,0.0,1.012,laggard_gpu_busy,gemm=8.7ms;elementwise=7.5ms;moe_permute=3.1ms,backward|recompute
1,26190338413,27.413,7,0.0,1.024,laggard_gpu_busy,gemm=15.1ms;elementwise=4.3ms;moe_permute=3.3ms,backward|recompute
1,26544065156,14.122,0,0.0,1.021,laggard_gpu_busy,gemm=6.3ms;elementwise=4.6ms;moe_permute=2.7ms,backward|recompute
1,26586813664,17.034,0,0.0,1.041,laggard_gpu_busy,gemm=12.4ms;moe_permute=2.9ms;activation=1.3ms,backward|recompute
2,983851614,12.494,0,0.0,1.026,laggard_gpu_busy,gemm=6.3ms;elementwise=3.0ms;moe_permute=2.8ms,forward|moe
2,1114834451,23.837,7,0.0,1.015,laggard_gpu_busy,gemm=10.0ms;elementwise=7.5ms;moe_permute=3.1ms,forward|attention|dsa_indexer
2,1329764722,20.356,6,0.0,1.014,laggard_gpu_busy,elementwise=7.6ms;gemm=7.4ms;moe_permute=3.1ms,forward|moe
2,1406963311,17.431,4,0.0,1.016,laggard_gpu_busy,gemm=6.7ms;elementwise=6.5ms;moe_permute=2.8ms,forward|moe
2,1481825370,8.828,5,0.001,1.035,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.9ms,forward|attention|dsa_indexer
2,1696006709,8.037,3,0.0,1.046,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.7ms;hybridep_meta=0.0ms,forward|moe
2,1769047092,18.252,6,0.0,1.015,laggard_gpu_busy,gemm=8.4ms;elementwise=6.0ms;moe_permute=3.2ms,forward|moe
2,1846750804,18.721,6,0.0,1.015,laggard_gpu_busy,elementwise=7.6ms;gemm=7.0ms;moe_permute=3.3ms,forward|attention|dsa_indexer
2,2142917612,21.36,4,0.0,1.014,laggard_gpu_busy,gemm=8.3ms;elementwise=7.0ms;moe_permute=2.9ms,forward|moe
2,2217013651,29.751,4,0.0,1.036,laggard_gpu_busy,gemm=15.0ms;elementwise=8.4ms;moe_permute=3.2ms,forward|attention|dsa_indexer
2,2375778826,20.874,3,0.0,1.013,laggard_gpu_busy,gemm=7.9ms;elementwise=7.7ms;moe_permute=3.1ms,forward|moe
2,2522838543,28.928,4,0.0,1.02,laggard_gpu_busy,gemm=14.0ms;elementwise=8.2ms;moe_permute=3.3ms,forward|moe
2,2619574132,12.459,0,0.0,1.025,laggard_gpu_busy,gemm=7.4ms;moe_permute=3.3ms;elementwise=1.2ms,forward|attention|dsa_indexer
2,2758432575,26.836,6,0.0,1.014,laggard_gpu_busy,gemm=11.7ms;elementwise=8.0ms;moe_permute=3.7ms,forward|moe
2,2843678100,11.865,4,0.0,1.023,laggard_gpu_busy,gemm=5.4ms;elementwise=3.6ms;moe_permute=2.4ms,forward|moe
2,2916750515,5.127,1,0.001,1.061,laggard_gpu_busy,gemm=3.1ms;moe_permute=2.4ms;hybridep_meta=0.0ms,forward|moe
2,2980871860,10.936,5,0.0,1.024,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.6ms;elementwise=2.3ms,forward|attention|dsa_indexer
