"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,1186.629587,887.016681
"cuda_runtime","cudaEventSynchronize",4,106.203207,47.506091
"user_annotation","python_gc/generation_0",2,0.936619,0.750382
