"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,2011.179050,1714.448409
"cuda_runtime","cudaEventSynchronize",4,106.862314,48.376818
"user_annotation","python_gc/generation_0",2,0.953264,0.759343
