ts,idx,used_mib
1786700160,0,113195
1786700160,1,113825
1786700160,2,113195
1786700160,3,113195
1786700160,4,113195
1786700160,5,113195
1786700160,6,113825
1786700160,7,113195
1786700163,0,113199
1786700163,1,113829
1786700163,2,113199
1786700163,3,113199
1786700163,4,113199
1786700163,5,113199
1786700163,6,113829
1786700163,7,113199
1786700165,0,113199
1786700165,1,113829
1786700165,2,113199
1786700165,3,113199
1786700165,4,113199
1786700165,5,113199
1786700165,6,113829
1786700165,7,113199
1786700167,0,113199
1786700167,1,113829
1786700167,2,113199
1786700167,3,113199
1786700167,4,113199
1786700167,5,113199
1786700167,6,113829
1786700167,7,113199
1786700169,0,113199
1786700169,1,113829
1786700169,2,113199
1786700169,3,113199
1786700169,4,113199
1786700169,5,113199
1786700169,6,113829
1786700169,7,113199
1786700171,0,113199
1786700171,1,113829
1786700171,2,113199
1786700171,3,113199
1786700171,4,113199
1786700171,5,113199
1786700171,6,113829
1786700171,7,113199
1786700173,0,113199
1786700173,1,113829
1786700173,2,113199
1786700173,3,113199
1786700173,4,113199
1786700173,5,113199
1786700173,6,113829
1786700173,7,113199
1786700176,0,113199
1786700176,1,113829
1786700176,2,113199
1786700176,3,113199
1786700176,4,113199
1786700176,5,113199
1786700176,6,113829
1786700176,7,113199
1786700178,0,113199
1786700178,1,113829
1786700178,2,113199
1786700178,3,113199
1786700178,4,113199
1786700178,5,113199
1786700178,6,113829
1786700178,7,113199
1786700180,0,113199
1786700180,1,113829
1786700180,2,113199
1786700180,3,113199
1786700180,4,113199
1786700180,5,113199
1786700180,6,113829
1786700180,7,113199
1786700182,0,113199
1786700182,1,113829
1786700182,2,113199
1786700182,3,113199
1786700182,4,113199
1786700182,5,113199
1786700182,6,113829
1786700182,7,113199
1786700184,0,113199
1786700184,1,113829
1786700184,2,113199
1786700184,3,113199
1786700184,4,113199
1786700184,5,113199
1786700184,6,113829
1786700184,7,113199
1786700187,0,113199
1786700187,1,113829
1786700187,2,113199
1786700187,3,113199
1786700187,4,113199
1786700187,5,113199
1786700187,6,113829
1786700187,7,113199
1786700189,0,113199
1786700189,1,113829
1786700189,2,113199
1786700189,3,113199
1786700189,4,113199
1786700189,5,113199
1786700189,6,113829
1786700189,7,113199
1786700191,0,113199
1786700191,1,113829
1786700191,2,113199
1786700191,3,113199
1786700191,4,113199
1786700191,5,113199
1786700191,6,113829
1786700191,7,113199
1786700193,0,113199
1786700193,1,113829
1786700193,2,113199
1786700193,3,113199
1786700193,4,113199
1786700193,5,113199
1786700193,6,113829
1786700193,7,113199
1786700195,0,113199
1786700195,1,113829
1786700195,2,113199
1786700195,3,113199
1786700195,4,113199
1786700195,5,113199
1786700195,6,113829
1786700195,7,113199
1786700197,0,113199
1786700197,1,113829
1786700197,2,113199
1786700197,3,113199
1786700197,4,113199
1786700197,5,113199
1786700197,6,113829
1786700197,7,113199
1786700200,0,113199
1786700200,1,113829
1786700200,2,113199
1786700200,3,113199
1786700200,4,113199
1786700200,5,113199
1786700200,6,113829
1786700200,7,113199
1786700202,0,113199
1786700202,1,113829
1786700202,2,113199
1786700202,3,113199
1786700202,4,113199
1786700202,5,113199
1786700202,6,113829
1786700202,7,113199
1786700204,0,113199
1786700204,1,113829
1786700204,2,113199
1786700204,3,113199
1786700204,4,113199
1786700204,5,113199
1786700204,6,113829
1786700204,7,113199
1786700206,0,113199
1786700206,1,113829
1786700206,2,113199
1786700206,3,113199
1786700206,4,113199
1786700206,5,113199
1786700206,6,113829
1786700206,7,113199
1786700209,0,113199
1786700209,1,113829
1786700209,2,113199
1786700209,3,113199
1786700209,4,113199
1786700209,5,113199
1786700209,6,113829
1786700209,7,113199
1786700211,0,113199
1786700211,1,113829
1786700211,2,113199
1786700211,3,113199
1786700211,4,113199
1786700211,5,113199
1786700211,6,113829
1786700211,7,113199
1786700213,0,113199
1786700213,1,113829
1786700213,2,113199
1786700213,3,113199
1786700213,4,113199
1786700213,5,113199
1786700213,6,113829
1786700213,7,113199
1786700215,0,113199
1786700215,1,113829
1786700215,2,113199
1786700215,3,113199
1786700215,4,113199
1786700215,5,113199
1786700215,6,113829
1786700215,7,113199
1786700217,0,113199
1786700217,1,113829
1786700217,2,113199
1786700217,3,113199
1786700217,4,113199
1786700217,5,113199
1786700217,6,113829
1786700217,7,113199
1786700220,0,113199
1786700220,1,113829
1786700220,2,113199
1786700220,3,113199
1786700220,4,113199
1786700220,5,113199
1786700220,6,113829
1786700220,7,113199
1786700222,0,113199
1786700222,1,113829
1786700222,2,113199
1786700222,3,113199
1786700222,4,113199
1786700222,5,113199
1786700222,6,113829
1786700222,7,113199
1786700224,0,113199
1786700224,1,113829
1786700224,2,113199
1786700224,3,113199
1786700224,4,113199
1786700224,5,113199
1786700224,6,113829
1786700224,7,113199
1786700226,0,113199
1786700226,1,113829
1786700226,2,113199
1786700226,3,113199
1786700226,4,113199
1786700226,5,113199
1786700226,6,113829
1786700226,7,113199
1786700228,0,113199
1786700228,1,113829
1786700228,2,113199
1786700228,3,113199
1786700228,4,113199
1786700228,5,113199
1786700228,6,113829
1786700228,7,113199
1786700230,0,113199
1786700230,1,113829
1786700230,2,113199
1786700230,3,113199
