ts,idx,used_mib
1786700160,0,101913
1786700160,1,101913
1786700160,2,101913
1786700160,3,101913
1786700160,4,101913
1786700160,5,101913
1786700160,6,101913
1786700160,7,101913
1786700162,0,106973
1786700162,1,106981
1786700162,2,106971
1786700162,3,106965
1786700162,4,107007
1786700162,5,106983
1786700162,6,106997
1786700162,7,107011
1786700166,0,107495
1786700166,1,107495
1786700166,2,107495
1786700166,3,107495
1786700166,4,107495
1786700166,5,107495
1786700166,6,107495
1786700166,7,107495
1786700168,0,107495
1786700168,1,107495
1786700168,2,107495
1786700168,3,107495
1786700168,4,107495
1786700168,5,107495
1786700168,6,107495
1786700168,7,107495
1786700170,0,107495
1786700170,1,107495
1786700170,2,107495
1786700170,3,107495
1786700170,4,107495
1786700170,5,107495
1786700170,6,107495
1786700170,7,107495
1786700173,0,109555
1786700173,1,107495
1786700173,2,109295
1786700173,3,109555
1786700173,4,109415
1786700173,5,109295
1786700173,6,109395
1786700173,7,109555
1786700175,0,110677
1786700175,1,110537
1786700175,2,110417
1786700175,3,110677
1786700175,4,110597
1786700175,5,110497
1786700175,6,110517
1786700175,7,110677
1786700178,0,111307
1786700178,1,111167
1786700178,2,111047
1786700178,3,111307
1786700178,4,111227
1786700178,5,111127
1786700178,6,111147
1786700178,7,111307
1786700180,0,111309
1786700180,1,111169
1786700180,2,111049
1786700180,3,111309
1786700180,4,111229
1786700180,5,111129
1786700180,6,111149
1786700180,7,111309
1786700183,0,113625
1786700183,1,113525
1786700183,2,113445
1786700183,3,113675
1786700183,4,113605
1786700183,5,113455
1786700183,6,113699
1786700183,7,113665
1786700186,0,114243
1786700186,1,114103
1786700186,2,113983
1786700186,3,114243
1786700186,4,114163
1786700186,5,114063
1786700186,6,114083
1786700186,7,114243
1786700189,0,114243
1786700189,1,114103
1786700189,2,113983
1786700189,3,114243
1786700189,4,114163
1786700189,5,114063
1786700189,6,114083
1786700189,7,114243
1786700191,0,114243
1786700191,1,114103
1786700191,2,113983
1786700191,3,114243
1786700191,4,114163
1786700191,5,114063
1786700191,6,114083
1786700191,7,114243
1786700194,0,114243
1786700194,1,114103
1786700194,2,113983
1786700194,3,114243
1786700194,4,114163
1786700194,5,114063
1786700194,6,114083
1786700194,7,114243
1786700197,0,114243
1786700197,1,114103
1786700197,2,113983
1786700197,3,114243
1786700197,4,114163
1786700197,5,114063
1786700197,6,114083
1786700197,7,114243
1786700200,0,114243
1786700200,1,114103
1786700200,2,113983
1786700200,3,114243
1786700200,4,114163
1786700200,5,114063
1786700200,6,114083
1786700200,7,114243
1786700202,0,114243
1786700202,1,114103
1786700202,2,113983
1786700202,3,114243
1786700202,4,114163
1786700202,5,114063
1786700202,6,114083
1786700202,7,114243
1786700205,0,121065
1786700205,1,116085
1786700205,2,117065
1786700205,3,114665
1786700205,4,117145
1786700205,5,120885
1786700205,6,117705
1786700205,7,116085
1786700207,0,121385
1786700207,1,118585
1786700207,2,119185
1786700207,3,116405
1786700207,4,117665
1786700207,5,121205
1786700207,6,119185
1786700207,7,117505
1786700210,0,122627
1786700210,1,123607
1786700210,2,126947
1786700210,3,125907
1786700210,4,129187
1786700210,5,121407
1786700210,6,126427
1786700210,7,124247
1786700212,0,137763
1786700212,1,136223
1786700212,2,134301
1786700212,3,136823
1786700212,4,132465
1786700212,5,136025
1786700212,6,134125
1786700212,7,135723
1786700215,0,147767
1786700215,1,144345
1786700215,2,142963
1786700215,3,146485
1786700215,4,142943
1786700215,5,152067
1786700215,6,148225
1786700215,7,144367
1786700217,0,160485
1786700217,1,158345
1786700217,2,155945
1786700217,3,170727
1786700217,4,153261
1786700217,5,164887
1786700217,6,161705
1786700217,7,163107
1786700220,0,166521
1786700220,1,166601
1786700220,2,165181
1786700220,3,178003
1786700220,4,163899
1786700220,5,178765
1786700220,6,174905
1786700220,7,166921
1786700223,0,181657
1786700223,1,179415
1786700223,2,176993
1786700223,3,185855
1786700223,4,178315
1786700223,5,189521
1786700223,6,182215
1786700223,7,179757
1786700226,0,191469
1786700226,1,190969
1786700226,2,183925
1786700226,3,199065
1786700226,4,183565
1786700226,5,196833
1786700226,6,194167
1786700226,7,186327
1786700229,0,194283
1786700229,1,195781
1786700229,2,192621
1786700229,3,202343
1786700229,4,190939
1786700229,5,203567
1786700229,6,203443
1786700229,7,195601
1786700234,0,209535
1786700234,1,204333
1786700234,2,201153
1786700234,3,216737
1786700234,4,201831
1786700234,5,222117
1786700234,6,216197
1786700234,7,206375
1786700238,0,209805
1786700238,1,213863
1786700238,2,204101
1786700238,3,216745
1786700238,4,201839
1786700238,5,222125
1786700238,6,216205
1786700238,7,206383
1786700240,0,209805
1786700240,1,213863
1786700240,2,204101
1786700240,3,216745
1786700240,4,201839
1786700240,5,222125
1786700240,6,216205
1786700240,7,206383
1786700243,0,209805
1786700243,1,213863
1786700243,2,204101
1786700243,3,216745
1786700243,4,201839
1786700243,5,222125
1786700243,6,216205
1786700243,7,206383
1786700245,0,209805
1786700245,1,213863
1786700245,2,204101
1786700245,3,216745
1786700245,4,201839
1786700245,5,222125
1786700245,6,216205
1786700245,7,206383
1786700248,0,209805
1786700248,1,213863
1786700248,2,204101
1786700248,3,216745
1786700248,4,201839
1786700248,5,222125
1786700248,6,216205
1786700248,7,206383
1786700250,0,209805
1786700250,1,213863
1786700250,2,204101
1786700250,3,216745
1786700250,4,201839
1786700250,5,222125
1786700250,6,216205
1786700250,7,206383
1786700252,0,209805
1786700252,1,213863
1786700252,2,204101
1786700252,3,216745
1786700252,4,201839
1786700252,5,222125
1786700252,6,216205
1786700252,7,206383
1786700254,0,209805
1786700254,1,213863
1786700254,2,204101
1786700254,3,216745
1786700254,4,201839
1786700254,5,222125
1786700254,6,216205
1786700254,7,206383
1786700256,0,209805
1786700256,1,213863
1786700256,2,204101
1786700256,3,216745
1786700256,4,201839
1786700256,5,222125
1786700256,6,216205
1786700256,7,206383
1786700259,0,209805
