Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,3248947,1461,2223.8,2208.0,1728,5216,347.1,"void at_cuda_detail::cub::detail::select::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::select::policy_hub<long, bool, int, (bool)0, (at_cuda_detail::cub::SelectImpl)0>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::counting_iterator<long, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, at_cuda_detail::cub::detail::select::streaming_context_t<long, (bool)1>, (at_cuda_detail::cub::SelectImpl)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::cub::detail::vsmem_t)"
0.0,3090290,8,386286.3,409779.0,125984,480643,111592.2,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
0.0,2848469,600,4747.4,2048.0,1504,91713,14305.4,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,2656494,8,332061.8,353954.0,60257,659139,192450.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,2532239,1445,1752.4,1760.0,1312,2464,242.8,"void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
0.0,2476047,32,77376.5,77520.5,75616,79201,883.7,nvjet_sm103_tst_144x128_64x8_2x2f_2cta_h_bz_TNN
0.0,2453012,64,38328.3,35296.5,34336,70081,6660.3,nvjet_sm103_tst_192x256_64x5_2x1_2cta_v_bz_TNT
0.0,2380274,48,49589.0,44656.0,41888,97729,12692.1,nvjet_sm103_tst_128x32_64x10_2x1_2cta_v_bz_splitK_NTT
0.0,2346923,16,146682.7,147136.5,143682,149985,1760.6,kernel_cutlass_convert_cudnndeepseek_sparse_attentionsparse_attention_backwarddsa_bwd_sm100FlashAttentionDSABackwardSm100_object_at__tensorptrf32gmemalign16odiv576111i64div57600_tensorptr_2
0.0,2344173,5,468834.6,129249.0,83905,1785449,738795.0,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_NNT
0.0,2315122,10,231512.2,120304.5,41408,481732,208633.7,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_TNT
0.0,2295565,64,35868.2,36256.5,1600,70784,33882.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,2139884,576,3715.1,3744.0,3296,4128,212.3,"void compute_cuda_kernel<long>(const T1 *, const long *, T1 *, long, long)"
0.0,2137101,32,66784.4,66800.5,65728,68064,596.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(bool, int, int) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
0.0,2071121,128,16180.6,10656.0,2528,41537,15551.1,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,1968174,258,7628.6,6944.0,6144,10656,1186.7,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, (at_cuda_detail::cub::SortOrder)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int, T8)"
0.0,1965550,48,40949.0,35440.5,34624,87457,13425.7,nvjet_sm103_tst_192x256_64x5_2x1_2cta_v_bz_NNT
0.0,1964905,14,140350.4,123056.5,64353,241952,68634.1,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_TNT
0.0,1955596,24,81483.2,18368.5,16736,504293,132328.0,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_NTT
0.0,1952201,24,81341.7,87440.5,66816,90560,9613.0,nvjet_sm103_tst_256x256_64x4_2x1_2cta_v_bz_NNT
0.0,1912843,1461,1309.3,1280.0,832,1696,229.8,"void at_cuda_detail::cub::detail::scan::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
0.0,1831466,832,2201.3,2144.0,1536,3008,362.3,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1812840,1000,1812.8,1792.0,1344,2528,223.9,"void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_hub<long, long, long, unsigned int, std::plus<long>>::Policy1000, const long *, long *, at_cuda_detail::cub::ScanTileState<long, (bool)1>, std::plus<long>, at_cuda_detail::cub::NullType, unsigned int, long, (bool)0, at_cuda_detail::cub::NullType>(T2, T3, T4, int, T5, T6, T7)"
0.0,1753289,32,54790.3,30064.5,28672,290881,65322.1,nvjet_sm103_tst_32x128_64x10_1x2_2cta_h_bz_splitK_NTN
0.0,1735532,88,19722.0,2768.5,2272,366402,61327.8,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,1692232,6,282038.7,239041.5,221185,386050,79883.0,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_TNT
0.0,1663722,16,103982.6,105217.5,91936,110497,5088.3,_row_id_map_pass_2_kernel
0.0,1586088,962,1648.7,1664.0,1280,2208,211.3,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1549031,16,96814.4,96945.0,94785,98720,995.7,nvjet_sm103_tst_128x32_64x10_4x1_2cta_v_bz_NTT
0.0,1464454,16,91528.4,91440.5,90944,92417,407.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(bool, long, long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,1417479,32,44296.2,44320.0,43489,45632,561.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,1415174,32,44224.2,44176.5,43488,45344,520.2,nvjet_sm103_tst_64x256_64x8_2x2_2cta_h_bz_TNT
0.0,1394506,72,19368.1,26496.0,1280,29632,12298.5,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1297384,32,40543.3,40177.0,3264,81632,37708.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,1295784,6,215964.0,179648.0,73281,486052,146962.5,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_NNT
0.0,1269891,1000,1269.9,1280.0,832,1696,230.7,"void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, (bool)1>>(T1, int)"
0.0,1269353,58,21885.4,20496.0,11296,40801,6226.7,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_TNT
0.0,1249544,16,78096.5,77856.5,75872,81793,1597.0,nvjet_sm103_tst_32x128_64x10_1x4_2cta_h_bz_NTN
0.0,1242344,40,31058.6,35296.5,1568,42913,15161.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1187304,825,1439.2,1440.0,832,2304,305.2,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,1109348,40,27733.7,18784.5,17248,42880,11744.9,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,1078920,87,12401.4,2528.0,1824,55616,20212.5,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
0.0,1016487,48,21176.8,21376.0,20224,21824,467.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,969796,576,1683.7,1664.0,1152,2272,245.9,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,937605,576,1627.8,1632.0,1056,2272,248.9,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,922309,8,115288.6,115888.5,113248,116993,1371.6,nvjet_sm103_tst_32x192_64x7_1x4_2cta_h_bz_NTN
0.0,886371,196,4522.3,1632.0,992,19328,6364.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,798114,58,13760.6,13968.0,7520,26336,3204.9,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_TNT
0.0,744484,32,23265.1,22960.0,3809,43489,19681.3,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,737507,32,23047.1,22832.0,22273,25056,667.6,"void transformer_engine::normalization::rmsnorm_fwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)2048, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,720004,8,90000.5,89568.5,89152,93537,1448.4,nvjet_sm103_sss_tf32_128x256_32x6_2x1_2cta_v_bz_NNT
0.0,714115,16,44632.2,44592.0,44000,45824,483.9,nvjet_sm103_tss_128x256_64x6_2x2_2cta_h_bz_TNT
0.0,680964,416,1636.9,1632.0,1216,2304,245.0,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
0.0,662402,320,2070.0,2176.0,1120,2304,218.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,657572,48,13699.4,18656.5,3392,19200,7268.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase &)::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,654054,29,22553.6,22880.0,13664,42528,5756.2,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_NNT
0.0,646020,8,80752.5,80624.0,80001,81569,581.7,"void multi_tensor_apply_kernel<TensorListMetadata<(int)4, (bool)0>, transformer_engine::multi_tensor_adam::AdamFunctor<float, float, float, float, int>, float, float, float, float, float, float, transformer_engine::multi_tensor_adam::adamMode_t, float>(long, volatile int *, T1, T2, T3...)"
0.0,630820,8,78852.5,78672.0,77953,80129,823.7,nvjet_sm103_sss_tf32_176x128_32x7_1x2_2cta_h_bz_splitK_NTN
0.0,624804,8,78100.5,78208.0,76737,79105,890.5,nvjet_sm103_tst_256x32_64x6_2x1_2cta_v_bz_splitK_NTT
0.0,605284,16,37830.3,37536.0,37056,39712,666.2,"void transformer_engine::normalization::rmsnorm_bwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)2048, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>, (bool)0>(transformer_engine::normalization::BackwardKernelParams)"
0.0,604675,16,37792.2,37633.0,37088,38688,489.1,_row_id_map_pass_1_kernel
0.0,550753,24,22948.0,8528.0,7936,62688,22262.7,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_NTN
0.0,535267,304,1760.7,1728.0,1504,2624,173.7,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,512867,32,16027.1,15840.0,3360,29024,12546.4,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
0.0,507909,128,3968.0,3904.0,2848,5344,778.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,479745,32,14992.0,14976.0,14848,15360,110.2,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
0.0,476327,128,3721.3,3584.0,2880,4736,712.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,458594,32,14331.1,14032.0,13088,17632,1002.7,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NTT
0.0,441121,136,3243.5,2448.0,1248,10048,2463.4,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,423105,4,105776.3,105424.0,103392,108865,2433.9,nvjet_sm103_tst_128x232_64x4_4x1f_v_bz_TNT
0.0,386112,31,12455.2,12448.0,11968,13248,292.3,nvjet_sm103_tst_192x128_64x6_2x1_2cta_v_bz_NNT
0.0,384836,32,12026.1,11984.0,11168,13120,420.6,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_TNN
0.0,384514,29,13259.1,13248.0,6688,23424,4721.4,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_NNT
0.0,340768,160,2129.8,2080.0,1952,2464,123.8,"void at::native::<unnamed>::searchsorted_cuda_kernel<long, long>(T2 *, const T1 *, const T1 *, const long *, long, long, long, bool, bool)"
0.0,309921,188,1648.5,1664.0,1216,2080,174.6,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,297314,65,4574.1,4256.0,4064,7808,875.1,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,292449,8,36556.1,28656.0,19328,69216,18586.8,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_TNT
0.0,288642,32,9020.1,8912.0,8576,9632,347.7,nvjet_sm103_tst_144x64_64x12_1x2_2cta_h_bz_TNN
0.0,284513,40,7112.8,7104.0,6688,7680,172.0,"void transformer_engine::normalization::rmsnorm_bwd_finalize_general_kernel<__nv_bfloat16, float, (unsigned int)4, (unsigned int)1, (unsigned int)4, (unsigned int)32>(transformer_engine::normalization::BackwardKernelParams)"
0.0,253185,192,1318.7,1312.0,928,1728,207.8,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
0.0,242945,6,40490.8,30752.0,27104,66785,17573.8,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_TNT
0.0,234945,128,1835.5,1856.0,1600,2080,145.1,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(bool, long, long) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
0.0,231202,136,1700.0,1616.0,1152,2912,358.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,230977,2,115488.5,115488.5,114305,116672,1673.7,nvjet_sm103_tst_256x224_64x4_2x1_2cta_v_bz_TNT
0.0,224418,8,28052.3,28880.0,15264,39681,9672.4,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_TNT
0.0,222816,32,6963.0,6848.0,5280,8864,1086.7,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,214177,128,1673.3,1664.0,1440,1952,140.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<long>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,213921,1,213921.0,213921.0,213921,213921,0.0,nvjet_sm103_tst_128x256_64x6_4x1f_2cta_v_bz_NNT
0.0,206496,1,206496.0,206496.0,206496,206496,0.0,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_NNT
0.0,202885,16,12680.3,12624.5,12224,13569,363.2,kernel_cutlass_sum_dSink_cudnndeepseek_sparse_attentionsparse_attention_backwarddsa_bwd_sm100FlashAttentionDSABackwardSm100_object_at__tensorptrf32gmemalign16odiv811div640_tensorptrf32gme_3
0.0,201729,4,50432.3,50496.5,46624,54112,3144.1,nvjet_sm103_tst_192x288_64x5_2x1_2cta_v_bz_TNT
0.0,201186,4,50296.5,49536.5,36385,65728,15192.0,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_NNT
0.0,192288,24,8012.0,10848.0,2080,11104,4193.4,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,191904,32,5997.0,5968.0,5760,6432,186.0,"void transformer_engine::normalization::rmsnorm_fwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)512, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,188737,2,94368.5,94368.5,87296,101441,10002.0,nvjet_sm103_tst_192x288_64x5_2x1_2cta_v_bz_NNT
0.0,186240,32,5820.0,5792.0,5568,6112,158.4,"void transformer_engine::normalization::ln_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)8, transformer_engine::normalization::Kernel_traits_base<(unsigned int)128, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
0.0,180769,16,11298.1,11296.0,11168,11616,106.8,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,171713,16,10732.1,10752.0,10560,10849,73.9,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,170913,96,1780.3,1728.0,1536,2048,145.7,"transformer_engine::context_parallel::thd_partition_indices_kernel(int *, int *, int, int, int, int)"
0.0,158529,6,26421.5,27392.5,20576,29888,3667.4,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_TNT
0.0,150690,2,75345.0,75345.0,75169,75521,248.9,nvjet_sm103_tst_256x224_64x4_2x2_2cta_h_bz_TNT
0.0,150593,16,9412.1,9312.0,9152,9952,239.1,"void transformer_engine::normalization::rmsnorm_bwd_tuned_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)512, (unsigned int)1, (unsigned int)4, (unsigned int)1, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>, (bool)0>(transformer_engine::normalization::BackwardKernelParams)"
0.0,143137,1,143137.0,143137.0,143137,143137,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
