"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6033728496569.204102,1640.963843
"user_annotation","layer_0/forward/mlp",6033730137692.294922,1.996602
"user_annotation","layer_1/forward/attention",6033730140207.111328,4.566325
"user_annotation","layer_1/forward/mlp",6033730144847.865234,72.492172
"user_annotation","python_gc/generation_0",6033730178609.071289,2.931424
"user_annotation","python_gc/generation_0",6033730191015.424805,0.089644
"user_annotation","python_gc/generation_1",6033730203798.278320,3.609392
"user_annotation","python_gc/generation_0",6033730211107.782227,0.096024
"user_annotation","layer_2/forward/attention",6033730217692.500977,13.223087
"user_annotation","layer_2/forward/mlp",6033730230992.623047,55.814536
"user_annotation","python_gc/generation_0",6033730255996.443359,0.096118
"user_annotation","python_gc/generation_0",6033730261553.109375,0.080002
"user_annotation","python_gc/generation_0",6033730274041.656250,0.080813
"user_annotation","python_gc/generation_0",6033730277650.873047,0.079144
"user_annotation","layer_2/recompute/attention",6033730378451.268555,24.118567
"user_annotation","layer_2/recompute/mlp",6033730402694.484375,34.483259
"user_annotation","python_gc/generation_0",6033730412151.211914,0.118321
"user_annotation","python_gc/generation_0",6033730419263.693359,0.092539
"user_annotation","python_gc/generation_0",6033730428636.225586,0.087639
"user_annotation","python_gc/generation_0",6033730432074.425781,0.091808
"user_annotation","layer_1/recompute/attention",6033730462923.678711,4.935958
"user_annotation","layer_1/recompute/mlp",6033730467953.111328,82.706846
"user_annotation","python_gc/generation_0",6033730516600.339844,0.109217
"user_annotation","python_gc/generation_0",6033730523141.099609,0.115372
"user_annotation","python_gc/generation_1",6033730531459.410156,0.204564
"user_annotation","python_gc/generation_0",6033730542857.143555,0.318172
"user_annotation","layer_0/recompute/attention",6033730571671.252930,41.917819
"user_annotation","layer_0/recompute/mlp",6033730613680.137695,1.232576
