k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
137,18.723,34.857,1.862,2,10.223,12.764,34.857,15.967,20.502,14.012,28.673,12.782
138,18.833,27.339,1.452,3,13.553,20.373,24.447,27.339,20.134,14.0,16.647,14.171
139,18.806,31.392,1.669,6,16.994,15.776,16.766,14.771,20.987,12.03,31.392,21.734
140,18.737,38.351,2.047,6,13.762,21.722,21.41,7.962,9.351,19.899,38.351,17.436
141,18.83,28.848,1.532,3,15.286,11.586,21.552,28.848,23.025,18.162,18.973,13.206
142,18.759,26.919,1.435,2,15.39,13.803,26.919,20.681,11.873,18.75,26.341,16.315
143,18.786,24.682,1.314,5,18.685,17.459,16.895,16.631,18.896,24.682,16.955,20.088
144,18.855,30.613,1.624,4,20.017,14.847,15.573,17.545,30.613,14.587,18.758,18.899
145,19.08,34.796,1.824,6,16.463,20.879,16.571,20.128,14.719,13.493,34.796,15.592
146,18.843,23.008,1.221,1,16.923,23.008,21.246,17.487,15.759,18.626,22.718,14.981
147,18.996,34.823,1.833,7,22.074,14.871,13.557,20.722,14.687,13.516,17.716,34.823
148,18.9,22.143,1.172,3,18.765,20.015,19.695,22.143,16.898,14.752,20.94,17.994
149,18.554,28.928,1.559,0,28.928,16.563,18.035,11.345,16.282,26.271,18.681,12.328
