layer,gpu,start_ns,wall_ms
layer:28,2,3204289671,72.521
layer:28,2,19650911307,111.331
layer:28,3,3204454133,72.991
layer:28,3,19650946823,111.197
layer:28,4,3202785764,71.919
layer:28,4,19650926042,110.657
layer:28,5,3203453206,72.0
layer:28,5,19650079315,111.261
layer:28,6,3203776624,71.986
layer:28,6,19650280988,111.097
layer:28,7,3203127139,73.242
layer:28,7,19650555840,111.047
layer:29,0,3275809627,71.0
layer:29,0,19439680454,105.259
layer:29,1,3276097690,72.165
layer:29,1,19441028543,104.626
layer:29,2,3276972198,70.785
layer:29,2,19440965881,105.636
layer:29,3,3277587442,70.68
layer:29,3,19441162708,104.697
layer:29,4,3274849862,71.374
layer:29,4,19440856386,104.874
layer:29,5,3275606432,72.267
layer:29,5,19440694619,104.687
layer:29,6,3275905817,70.465
layer:29,6,19441289549,104.042
layer:29,7,3276507265,69.785
layer:29,7,19440619194,104.572
layer:30,0,3346958802,75.254
layer:30,0,19214219988,106.988
layer:30,1,3348402378,73.925
layer:30,1,19215316083,107.334
layer:30,2,3347899874,76.383
layer:30,2,19215545958,107.614
layer:30,3,3348418211,74.915
layer:30,3,19215381343,107.929
layer:30,4,3346360371,76.013
layer:30,4,19215090924,107.851
layer:30,5,3348014922,75.165
layer:30,5,19215758451,106.157
layer:30,6,3346516792,77.033
layer:30,6,19215028378,107.307
layer:30,7,3346433284,76.213
layer:30,7,19215159891,107.447
layer:31,0,3422353273,151.586
layer:31,0,18998189405,111.592
layer:31,1,3422469214,151.803
layer:31,1,18999573369,111.071
layer:31,2,3424518734,150.888
layer:31,2,18999317918,111.793
layer:31,3,3423471391,152.021
layer:31,3,18999544517,111.215
layer:31,4,3422517209,152.044
layer:31,4,18999318508,111.214
layer:31,5,3423321699,151.859
layer:31,5,18999245588,110.956
layer:31,6,3423683213,150.446
layer:31,6,18999495293,111.102
layer:31,7,3422793541,151.374
layer:31,7,18999450261,111.291
layer:32,0,3574093316,73.544
layer:32,0,18783487658,106.827
layer:32,1,3574420496,74.046
layer:32,1,18784462206,107.268
layer:32,2,3575565769,73.371
layer:32,2,18784222668,107.92
layer:32,3,3575657951,73.466
layer:32,3,18784478597,107.18
layer:32,4,3574701266,73.444
layer:32,4,18784125065,107.326
layer:32,5,3575336934,73.122
layer:32,5,18783974646,107.334
layer:32,6,3574272399,74.302
layer:32,6,18784445900,107.173
layer:32,7,3574303990,74.366
layer:32,7,18783864399,107.604
layer:33,0,3647784066,78.745
layer:33,0,18577118421,106.691
layer:33,1,3648607586,77.459
layer:33,1,18578703906,105.864
layer:33,2,3649098420,77.373
layer:33,2,18578419242,106.416
layer:33,3,3649285193,75.98
layer:33,3,18578644126,106.017
