ts,idx,used_mib
1786269691,6,268479
1786269691,7,261139
1786269694,0,225767
1786269694,1,196237
1786269694,2,209939
1786269694,3,242379
1786269694,4,230379
1786269694,5,252939
1786269694,6,268479
1786269694,7,261139
1786269696,0,225767
1786269696,1,198157
1786269696,2,211739
1786269696,3,242379
1786269696,4,230379
1786269696,5,252939
1786269696,6,268479
1786269696,7,261139
1786269698,0,225767
1786269698,1,200077
1786269698,2,213539
1786269698,3,242379
1786269698,4,230379
1786269698,5,252939
1786269698,6,268479
1786269698,7,261139
1786269700,0,225767
1786269700,1,202037
1786269700,2,216239
1786269700,3,242379
1786269700,4,230379
1786269700,5,252939
1786269700,6,268479
1786269700,7,261139
1786269703,0,225767
1786269703,1,208717
1786269703,2,221639
1786269703,3,242379
1786269703,4,230379
1786269703,5,252939
1786269703,6,268479
1786269703,7,261139
1786269706,0,225767
1786269706,1,211717
1786269706,2,223439
1786269706,3,242379
1786269706,4,230379
1786269706,5,252939
1786269706,6,268479
1786269706,7,261139
1786269708,0,225767
1786269708,1,213777
1786269708,2,223439
1786269708,3,242379
1786269708,4,230379
1786269708,5,252939
1786269708,6,268479
1786269708,7,261139
1786269712,0,225767
1786269712,1,216337
1786269712,2,223439
1786269712,3,242379
1786269712,4,230379
1786269712,5,252939
1786269712,6,268479
1786269712,7,261139
1786269714,0,225767
1786269714,1,216337
1786269714,2,223639
1786269714,3,242379
1786269714,4,230379
1786269714,5,252939
1786269714,6,268479
1786269714,7,261139
1786269716,0,225767
1786269716,1,216337
1786269716,2,223639
1786269716,3,242379
1786269716,4,230379
1786269716,5,252939
1786269716,6,268479
1786269716,7,261139
1786269718,0,225767
1786269718,1,216337
1786269718,2,223639
1786269718,3,242379
1786269718,4,230379
1786269718,5,252939
1786269718,6,268479
1786269718,7,261139
1786269721,0,225767
1786269721,1,216337
1786269721,2,223639
1786269721,3,242379
1786269721,4,230379
1786269721,5,252939
1786269721,6,268479
1786269721,7,261139
1786269723,0,225767
1786269723,1,216337
1786269723,2,223639
1786269723,3,242379
1786269723,4,230379
1786269723,5,252939
1786269723,6,268479
1786269723,7,261139
1786269726,0,225767
1786269726,1,216337
1786269726,2,223639
1786269726,3,242379
1786269726,4,230379
1786269726,5,252939
1786269726,6,268479
1786269726,7,261139
1786269728,0,225767
1786269728,1,216337
1786269728,2,223639
1786269728,3,242379
1786269728,4,230379
1786269728,5,252939
1786269728,6,268479
1786269728,7,261139
1786269731,0,225767
1786269731,1,216337
1786269731,2,223639
1786269731,3,242379
1786269731,4,230379
1786269731,5,252939
1786269731,6,268479
1786269731,7,261139
