ts,idx,used_mib
1786269625,0,155861
1786269625,1,251859
1786269625,2,268699
1786269625,3,197859
1786269625,4,172639
1786269625,5,241779
1786269625,6,267719
1786269625,7,260119
1786269627,0,155881
1786269627,1,251879
1786269627,2,268719
1786269627,3,197879
1786269627,4,172659
1786269627,5,241799
1786269627,6,267719
1786269627,7,260119
1786269629,0,156183
1786269629,1,252099
1786269629,2,268939
1786269629,3,198099
1786269629,4,172879
1786269629,5,242059
1786269629,6,267719
1786269629,7,260119
1786269631,0,157903
1786269631,1,252319
1786269631,2,269099
1786269631,3,198719
1786269631,4,173759
1786269631,5,242299
1786269631,6,267719
1786269631,7,260119
1786269634,0,157943
1786269634,1,252319
1786269634,2,269099
1786269634,3,198719
1786269634,4,173759
1786269634,5,242299
1786269634,6,267719
1786269634,7,260119
1786269637,0,157943
1786269637,1,252319
1786269637,2,269099
1786269637,3,198719
1786269637,4,173759
1786269637,5,242299
1786269637,6,267719
1786269637,7,260119
1786269639,0,162483
1786269639,1,252319
1786269639,2,269099
1786269639,3,200319
1786269639,4,177179
1786269639,5,242299
1786269639,6,267719
1786269639,7,260119
1786269641,0,175443
1786269641,1,252319
1786269641,2,269099
1786269641,3,200319
1786269641,4,178739
1786269641,5,242299
1786269641,6,267719
1786269641,7,260119
1786269644,0,180003
1786269644,1,252319
1786269644,2,269099
1786269644,3,200319
1786269644,4,179499
1786269644,5,242299
1786269644,6,267719
1786269644,7,260119
1786269646,0,180963
1786269646,1,252319
1786269646,2,269099
1786269646,3,200319
1786269646,4,180219
1786269646,5,242299
1786269646,6,267719
1786269646,7,260119
1786269649,0,182943
1786269649,1,252319
1786269649,2,269099
1786269649,3,201819
1786269649,4,183219
1786269649,5,242299
1786269649,6,267719
1786269649,7,260119
1786269651,0,185943
1786269651,1,254159
1786269651,2,270819
1786269651,3,214539
1786269651,4,193899
1786269651,5,243639
1786269651,6,267719
1786269651,7,260119
1786269653,0,188783
1786269653,1,255999
1786269653,2,272539
1786269653,3,216139
1786269653,4,198219
1786269653,5,244979
1786269653,6,267719
1786269653,7,260119
1786269655,0,189803
1786269655,1,256939
1786269655,2,273419
1786269655,3,216959
1786269655,4,198979
1786269655,5,245659
1786269655,6,267719
1786269655,7,260119
1786269658,0,190763
1786269658,1,257839
1786269658,2,193059
1786269658,3,217739
1786269658,4,199699
1786269658,5,246319
1786269658,6,267719
1786269658,7,260119
1786269661,0,190763
1786269661,1,257839
1786269661,2,163841
1786269661,3,217739
1786269661,4,199699
1786269661,5,246319
1786269661,6,267719
1786269661,7,260119
1786269664,0,200463
1786269664,1,258999
1786269664,2,172441
1786269664,3,218639
1786269664,4,201179
1786269664,5,247659
1786269664,6,267719
1786269664,7,260119
1786269667,0,213943
1786269667,1,265039
1786269667,2,188121
1786269667,3,228599
1786269667,4,211659
1786269667,5,250839
1786269667,6,267719
1786269667,7,260119
1786269670,0,213947
1786269670,1,267459
1786269670,2,195897
1786269670,3,228599
1786269670,4,216079
1786269670,5,250839
1786269670,6,267719
1786269670,7,260119
1786269673,0,215927
1786269673,1,269299
1786269673,2,197697
1786269673,3,230199
1786269673,4,217559
1786269673,5,252179
1786269673,6,267719
1786269673,7,260119
1786269675,0,217907
1786269675,1,271139
1786269675,2,199497
1786269675,3,231799
1786269675,4,219039
1786269675,5,252179
1786269675,6,267719
1786269675,7,260119
1786269678,0,218867
1786269678,1,271139
1786269678,2,200397
1786269678,3,232579
1786269678,4,219759
1786269678,5,252179
1786269678,6,267719
1786269678,7,260119
1786269681,0,220847
1786269681,1,271139
1786269681,2,202197
1786269681,3,234179
1786269681,4,221239
1786269681,5,252179
1786269681,6,267719
1786269681,7,260119
1786269684,0,222827
1786269684,1,271139
1786269684,2,203997
1786269684,3,235779
1786269684,4,222719
1786269684,5,252179
1786269684,6,267719
1786269684,7,260119
1786269686,0,223847
1786269686,1,271139
1786269686,2,204899
1786269686,3,236599
1786269686,4,223479
1786269686,5,252179
1786269686,6,267719
1786269686,7,260119
1786269688,0,224807
1786269688,1,271139
1786269688,2,205799
1786269688,3,237999
1786269688,4,224199
1786269688,5,252179
1786269688,6,267719
1786269688,7,260119
1786269690,0,224809
1786269690,1,271139
1786269690,2,207599
1786269690,3,237999
1786269690,4,224199
1786269690,5,252179
1786269690,6,267719
1786269690,7,260119
1786269693,0,224809
1786269693,1,271139
1786269693,2,209399
1786269693,3,237999
1786269693,4,224199
1786269693,5,252179
1786269693,6,267719
1786269693,7,260119
1786269695,0,224809
1786269695,1,271139
1786269695,2,211199
1786269695,3,237999
1786269695,4,224199
1786269695,5,252179
1786269695,6,267719
1786269695,7,260119
1786269697,0,224809
1786269697,1,271139
1786269697,2,213899
1786269697,3,237999
1786269697,4,224199
1786269697,5,252179
1786269697,6,267719
1786269697,7,260119
1786269700,0,224809
1786269700,1,271139
1786269700,2,214799
1786269700,3,237999
1786269700,4,224199
1786269700,5,252179
1786269700,6,267719
1786269700,7,260119
1786269702,0,224809
1786269702,1,271139
1786269702,2,214799
1786269702,3,237999
1786269702,4,224199
1786269702,5,252179
1786269702,6,267719
1786269702,7,260119
1786269704,0,224809
1786269704,1,271139
1786269704,2,217499
1786269704,3,237999
1786269704,4,224199
1786269704,5,252179
1786269704,6,267719
1786269704,7,260119
1786269706,0,224809
1786269706,1,271139
1786269706,2,219299
1786269706,3,237999
1786269706,4,224199
1786269706,5,252179
1786269706,6,267719
1786269706,7,260119
1786269709,0,224809
1786269709,1,271139
1786269709,2,220199
1786269709,3,237999
1786269709,4,224199
1786269709,5,252179
1786269709,6,267719
1786269709,7,260119
1786269711,0,224809
1786269711,1,271139
1786269711,2,221099
1786269711,3,237999
1786269711,4,224199
1786269711,5,252179
1786269711,6,267719
1786269711,7,260119
1786269713,0,224809
1786269713,1,271139
1786269713,2,221099
1786269713,3,237999
1786269713,4,224199
1786269713,5,252179
1786269713,6,267719
1786269713,7,260119
1786269715,0,224809
1786269715,1,271139
1786269715,2,221099
1786269715,3,237999
1786269715,4,224199
1786269715,5,252179
1786269715,6,267719
1786269715,7,260119
1786269717,0,225329
1786269717,1,271139
1786269717,2,221099
1786269717,3,237999
1786269717,4,224199
1786269717,5,253379
1786269717,6,267719
1786269717,7,260119
1786269720,0,225329
1786269720,1,271139
1786269720,2,223439
1786269720,3,237999
1786269720,4,224459
1786269720,5,253379
1786269720,6,267719
1786269720,7,260119
1786269722,0,225329
1786269722,1,271139
1786269722,2,223439
1786269722,3,237999
1786269722,4,224459
1786269722,5,253379
1786269722,6,267719
1786269722,7,260119
1786269725,0,225329
1786269725,1,271139
1786269725,2,223439
1786269725,3,237999
1786269725,4,224459
1786269725,5,253379
1786269725,6,267719
1786269725,7,260119
1786269727,0,225329
1786269727,1,271139
1786269727,2,223439
1786269727,3,240019
1786269727,4,224459
1786269727,5,253379
1786269727,6,267719
1786269727,7,260119
1786269729,0,225329
1786269729,1,271139
1786269729,2,223439
1786269729,3,240019
1786269729,4,224459
1786269729,5,253379
1786269729,6,267719
1786269729,7,260119
1786269731,0,225329
1786269731,1,271139
1786269731,2,223439
1786269731,3,240019
1786269731,4,224459
1786269731,5,253379
1786269731,6,267719
1786269731,7,260119
