"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",56,1866.453843,501.937714
"cuda_runtime","cudaEventSynchronize",4,1211.458339,393.858144
"user_annotation","python_gc/generation_1",2,2.295592,2.006210
"user_annotation","python_gc/generation_0",16,1.694027,0.149173
