k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
144,60.806,72.053,1.185,3,58.729,52.609,63.487,72.053,64.934,59.23,60.918,54.486
145,64.804,73.254,1.13,6,62.868,59.839,72.573,66.304,56.831,64.609,73.254,62.159
146,60.603,66.079,1.09,5,61.801,59.536,58.023,57.986,60.74,66.079,58.504,62.154
147,61.032,73.461,1.204,4,64.91,57.029,56.492,59.151,73.461,55.355,60.931,60.925
148,62.176,78.273,1.259,6,61.017,65.051,58.739,63.869,56.875,55.41,78.273,58.173
149,64.075,69.022,1.077,1,63.866,69.022,65.908,62.612,59.819,63.39,68.402,59.585
150,63.688,81.627,1.282,7,69.12,59.817,57.256,63.666,58.141,57.133,62.742,81.627
151,60.61,63.666,1.05,3,60.846,62.784,61.257,63.666,58.488,55.472,62.741,59.627
152,60.955,71.917,1.18,0,71.917,59.722,59.913,52.255,58.63,69.582,61.391,54.23
153,41.728,42.54,1.019,6,41.837,41.221,41.272,41.062,42.495,41.66,42.54,41.739
154,42.184,43.284,1.026,6,40.686,42.259,42.105,41.642,42.465,42.585,43.284,42.45
155,42.606,43.471,1.02,6,40.724,43.004,42.437,42.378,43.35,42.529,43.471,42.952
