"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",56,1859.522902,505.663934
"cuda_runtime","cudaEventSynchronize",4,1230.987832,390.609971
"user_annotation","python_gc/generation_0",3,0.981534,0.697108
