"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6053483275086.009766,22.033653
"user_annotation","python_gc/generation_0",6053483291222.254883,0.697108
"user_annotation","layer_0/forward/mlp",6053483297195.876953,1.408457
"user_annotation","layer_1/forward/attention",6053483298889.516602,3.136583
"user_annotation","layer_1/forward/mlp",6053483302099.251953,405.764214
"user_annotation","layer_2/forward/attention",6053483708141.460938,19.919968
"user_annotation","layer_2/forward/mlp",6053483728135.320312,336.593918
"user_annotation","python_gc/generation_0",6053484116911.335938,0.109816
"user_annotation","layer_2/recompute/attention",6053484912441.135742,5.391637
"user_annotation","layer_2/recompute/mlp",6053484917934.256836,157.627430
"user_annotation","python_gc/generation_0",6053485064240.619141,0.174610
"user_annotation","layer_1/recompute/attention",6053485252203.521484,3.946400
"user_annotation","layer_1/recompute/mlp",6053485256237.862305,403.679158
"user_annotation","layer_0/recompute/attention",6053485835417.348633,5.185884
"user_annotation","layer_0/recompute/mlp",6053485840694.709961,1.290310
