waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
1,1779799948,19.91,3,0.0,1.026,laggard_gpu_busy,gemm=8.6ms;elementwise=6.1ms;moe_permute=2.6ms,forward|moe
1,1863764303,18.842,6,0.0,1.014,laggard_gpu_busy,gemm=8.3ms;elementwise=6.0ms;moe_permute=3.6ms,forward|moe
1,1943060838,19.371,6,0.0,1.015,laggard_gpu_busy,elementwise=7.3ms;gemm=7.1ms;moe_permute=3.3ms,forward|attention|dsa_indexer
1,2099754725,8.266,3,0.001,1.045,laggard_gpu_busy,gemm=5.9ms;moe_permute=2.6ms;hybridep_combine=0.2ms,forward|moe
1,2160801781,24.798,2,0.0,1.027,laggard_gpu_busy,gemm=11.0ms;elementwise=7.5ms;moe_permute=3.2ms,forward|moe
1,2243498732,20.326,4,0.0,1.014,laggard_gpu_busy,gemm=7.2ms;elementwise=7.0ms;moe_permute=2.9ms,forward|moe
1,2317549268,29.059,4,0.0,1.032,laggard_gpu_busy,gemm=14.0ms;elementwise=8.5ms;moe_permute=3.3ms,forward|attention|dsa_indexer
1,2476350309,20.169,3,0.0,1.014,laggard_gpu_busy,gemm=7.9ms;elementwise=7.7ms;moe_permute=3.1ms,forward|moe
1,2549193506,20.335,0,0.0,1.022,laggard_gpu_busy,gemm=8.5ms;elementwise=6.3ms;moe_permute=2.9ms,forward|moe
1,2640273734,13.116,4,0.0,1.021,laggard_gpu_busy,gemm=8.4ms;moe_permute=3.7ms;cat_copy=1.0ms,forward|moe
1,2704711893,28.536,0,0.0,1.033,laggard_gpu_busy,gemm=15.4ms;elementwise=7.4ms;moe_permute=3.0ms,forward|attention|dsa_indexer
1,2863088931,23.752,6,0.0,1.012,laggard_gpu_busy,gemm=9.0ms;elementwise=8.0ms;moe_permute=3.1ms,forward|moe
1,3082167582,9.81,5,0.001,1.028,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.5ms;elementwise=0.9ms,forward|attention|dsa_indexer
1,3225603970,5.827,7,0.001,1.015,laggard_gpu_busy,gemm=3.0ms;moe_permute=2.9ms;hybridep_combine=0.0ms,forward|moe
1,3284513183,19.097,6,0.0,1.021,laggard_gpu_busy,gemm=7.8ms;elementwise=6.0ms;moe_permute=2.8ms,forward|moe
1,3371034489,8.209,3,0.001,1.03,laggard_gpu_busy,gemm=5.3ms;moe_permute=3.0ms;hybridep_combine=0.2ms,forward|moe
1,3435405768,24.769,3,0.0,1.009,laggard_gpu_busy,gemm=9.7ms;elementwise=8.0ms;moe_permute=3.3ms,forward|attention|dsa_indexer
1,3591222078,14.216,2,0.0,1.021,laggard_gpu_busy,gemm=6.9ms;elementwise=3.7ms;moe_permute=2.8ms,forward|moe
1,3663236851,17.563,5,0.0,1.017,laggard_gpu_busy,gemm=6.9ms;elementwise=6.8ms;moe_permute=3.0ms,forward|moe
1,3737138778,17.538,0,0.0,1.015,laggard_gpu_busy,elementwise=6.3ms;gemm=6.3ms;moe_permute=2.9ms,forward|moe
1,3822673803,11.221,6,0.0,1.029,laggard_gpu_busy,gemm=7.7ms;moe_permute=3.0ms;cat_copy=0.4ms,forward|attention|dsa_indexer
1,3964345503,7.507,5,0.001,1.047,laggard_gpu_busy,gemm=5.1ms;moe_permute=2.4ms;hybridep_combine=0.3ms,forward|moe
1,4030950210,9.218,6,0.001,1.03,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.6ms;elementwise=0.8ms,forward|moe
1,4088568371,34.831,5,0.0,1.02,laggard_gpu_busy,gemm=19.3ms;elementwise=8.5ms;moe_permute=3.3ms,forward|moe
1,4321451373,11.002,2,0.0,1.028,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.6ms;elementwise=2.0ms,forward|moe
1,4390763561,20.123,0,0.0,1.013,laggard_gpu_busy,elementwise=7.7ms;gemm=7.5ms;moe_permute=3.2ms,forward|moe
1,4475755637,6.85,5,0.001,1.038,laggard_gpu_busy,gemm=3.9ms;moe_permute=2.9ms;hybridep_combine=0.3ms,forward|moe
1,4684549010,20.23,6,0.0,1.016,laggard_gpu_busy,gemm=7.4ms;elementwise=7.4ms;moe_permute=3.1ms,forward|moe
1,4761608789,20.488,7,0.0,1.011,laggard_gpu_busy,elementwise=7.3ms;gemm=7.0ms;moe_permute=3.2ms,forward|moe
1,4837777712,13.372,0,0.0,1.017,laggard_gpu_busy,gemm=5.5ms;elementwise=4.8ms;moe_permute=2.5ms,forward|moe
1,4919849761,7.389,4,0.001,1.048,laggard_gpu_busy,gemm=4.6ms;moe_permute=3.1ms;hybridep_combine=0.0ms,forward|attention|dsa_indexer
1,5059340578,11.605,7,0.0,1.026,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;elementwise=1.5ms,forward|moe
1,5128735327,21.211,6,0.0,1.013,laggard_gpu_busy,elementwise=7.7ms;gemm=7.6ms;moe_permute=3.2ms,forward|moe
1,5447254506,15.294,0,0.0,1.017,laggard_gpu_busy,gemm=5.9ms;elementwise=5.9ms;moe_permute=2.6ms,forward|moe
1,5518016596,24.336,6,0.0,1.029,laggard_gpu_busy,gemm=9.6ms;elementwise=8.0ms;moe_permute=3.6ms,forward|moe
1,5595219736,23.473,0,0.0,1.042,laggard_gpu_busy,gemm=11.7ms;elementwise=6.7ms;moe_permute=2.8ms,forward|moe
1,5675793180,28.49,4,0.0,1.02,laggard_gpu_busy,gemm=12.3ms;elementwise=8.8ms;moe_permute=3.6ms,forward|attention|dsa_indexer
1,5826023583,23.292,6,0.0,1.045,laggard_gpu_busy,gemm=11.3ms;elementwise=6.7ms;moe_permute=3.0ms,forward|moe
1,5903327108,16.441,7,0.0,1.019,laggard_gpu_busy,gemm=5.8ms;elementwise=5.8ms;moe_permute=2.8ms,forward|moe
1,5976251874,16.645,3,0.0,1.02,laggard_gpu_busy,gemm=6.3ms;elementwise=6.2ms;moe_permute=2.8ms,forward|moe
1,6052018393,12.447,2,0.0,1.027,laggard_gpu_busy,gemm=6.1ms;elementwise=2.9ms;moe_permute=2.8ms,forward|attention|dsa_indexer
1,6269841576,21.562,2,0.0,1.018,laggard_gpu_busy,gemm=7.8ms;elementwise=7.3ms;moe_permute=3.1ms,forward|moe
1,6415593922,15.236,4,0.0,1.018,laggard_gpu_busy,gemm=6.9ms;elementwise=4.9ms;moe_permute=2.9ms,forward|attention|dsa_indexer
1,6702558956,8.075,0,0.0,1.033,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.3ms,forward|moe
1,6989126930,16.253,4,0.0,1.018,laggard_gpu_busy,gemm=6.0ms;elementwise=5.8ms;moe_permute=2.7ms,forward|moe
1,7057484678,18.935,0,0.0,1.046,laggard_gpu_busy,gemm=8.1ms;elementwise=6.0ms;moe_permute=2.8ms,forward|moe
1,7124958705,25.044,3,0.0,1.035,laggard_gpu_busy,gemm=12.8ms;elementwise=6.8ms;moe_permute=3.0ms,forward|attention|dsa_indexer
1,7423904297,15.762,0,0.0,1.018,laggard_gpu_busy,gemm=6.3ms;elementwise=6.2ms;moe_permute=2.7ms,forward|moe
1,7498746008,13.408,5,0.0,1.02,laggard_gpu_busy,gemm=6.2ms;elementwise=3.6ms;moe_permute=2.8ms,forward|attention|dsa_indexer
1,7633203562,22.934,4,0.0,1.045,laggard_gpu_busy,gemm=12.2ms;elementwise=6.1ms;moe_permute=2.7ms,forward|moe
1,7707839511,31.049,6,0.0,0.996,laggard_gpu_busy,gemm=15.0ms;elementwise=8.6ms;moe_permute=3.2ms,forward|moe
1,7788674493,25.248,6,0.0,1.036,laggard_gpu_busy,gemm=13.0ms;elementwise=6.9ms;moe_permute=2.9ms,forward|moe
1,8653016571,24.988,6,0.0,1.037,laggard_gpu_busy,gemm=12.9ms;elementwise=6.8ms;moe_permute=2.9ms,backward|recompute
1,8696951374,30.378,6,0.0,1.019,laggard_gpu_busy,gemm=13.6ms;elementwise=8.4ms;moe_permute=3.1ms,backward|recompute
1,8870820298,705.052,6,0.0,0.045,laggard_gpu_idle(host),gemm=15.8ms;elementwise=8.6ms;moe_permute=3.2ms,backward|moe|recompute
1,9597590169,40.808,6,0.0,1.014,laggard_gpu_busy,gemm=17.1ms;elementwise=10.1ms;cat_copy=7.3ms,backward|recompute
1,9778395412,23.005,4,0.0,1.044,laggard_gpu_busy,gemm=12.3ms;elementwise=6.1ms;moe_permute=2.7ms,backward|recompute
1,9819162570,27.232,4,0.0,1.024,laggard_gpu_busy,gemm=12.5ms;elementwise=7.3ms;cat_copy=2.8ms,backward|recompute
1,9991476472,13.209,5,0.0,1.02,laggard_gpu_busy,gemm=6.2ms;elementwise=3.3ms;moe_permute=2.8ms,backward|recompute
1,10034791302,16.586,5,0.0,1.041,laggard_gpu_busy,gemm=12.5ms;moe_permute=3.0ms;cat_copy=1.1ms,backward|recompute
1,10196476946,16.252,0,0.0,1.017,laggard_gpu_busy,elementwise=6.4ms;gemm=6.3ms;moe_permute=2.8ms,backward|recompute
1,10239470300,19.537,0,0.0,1.035,laggard_gpu_busy,gemm=12.7ms;moe_permute=2.9ms;activation=2.7ms,backward|recompute
1,10823874256,24.62,3,0.0,1.03,laggard_gpu_busy,gemm=12.6ms;elementwise=6.6ms;moe_permute=2.8ms,backward|recompute
1,10866319702,29.874,3,0.0,1.023,laggard_gpu_busy,gemm=13.2ms;elementwise=8.1ms;cat_copy=3.1ms,backward|recompute
1,11035710281,18.693,0,0.0,1.036,laggard_gpu_busy,gemm=7.9ms;elementwise=5.9ms;moe_permute=2.7ms,backward|recompute
1,11075893433,21.945,0,0.0,1.033,laggard_gpu_busy,gemm=11.9ms;elementwise=3.7ms;moe_permute=2.8ms,backward|recompute
1,11233635937,19.291,4,0.0,0.991,laggard_gpu_busy,gemm=7.5ms;elementwise=6.0ms;moe_permute=2.8ms,backward|recompute
1,11273831090,22.852,4,0.0,1.031,laggard_gpu_busy,gemm=12.0ms;elementwise=4.5ms;moe_permute=2.8ms,backward|recompute
1,11893261928,8.606,0,0.0,1.032,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.4ms;cat_copy=0.6ms,backward|recompute
1,11931065987,10.486,0,0.0,1.05,laggard_gpu_busy,gemm=8.3ms;moe_permute=2.6ms;hybridep_combine=0.1ms,backward|recompute
1,12503872492,15.882,4,0.0,1.017,laggard_gpu_busy,gemm=7.0ms;elementwise=5.4ms;moe_permute=3.0ms,backward|recompute
1,12550392983,18.82,4,0.0,1.035,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.0ms;activation=1.3ms,backward|recompute
1,12749832158,5.575,7,0.001,1.032,laggard_gpu_busy,gemm=3.4ms;moe_permute=2.3ms;hybridep_combine=0.0ms,backward|recompute
1,12895330485,21.655,2,0.0,1.018,laggard_gpu_busy,gemm=8.1ms;elementwise=7.2ms;moe_permute=3.1ms,backward|recompute
1,12942596007,25.515,2,0.0,1.024,laggard_gpu_busy,gemm=14.3ms;elementwise=3.4ms;moe_permute=3.2ms,backward|recompute
1,13337348303,12.296,2,0.0,1.026,laggard_gpu_busy,gemm=6.1ms;moe_permute=2.8ms;elementwise=2.8ms,backward|recompute
1,13379824468,14.755,2,0.0,1.059,laggard_gpu_busy,gemm=12.2ms;moe_permute=3.0ms;hybridep_combine=0.3ms,backward|recompute
1,13536454610,16.331,3,0.0,1.02,laggard_gpu_busy,gemm=6.3ms;elementwise=6.2ms;moe_permute=2.8ms,backward|recompute
1,13578911352,19.557,3,0.0,1.04,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.0ms;activation=2.5ms,backward|recompute
1,13738676274,16.722,7,0.0,1.016,laggard_gpu_busy,elementwise=5.8ms;gemm=5.7ms;moe_permute=2.8ms,backward|recompute
1,13778973092,19.571,7,0.0,1.037,laggard_gpu_busy,gemm=11.5ms;moe_permute=2.9ms;activation=2.4ms,backward|recompute
1,13946127362,23.302,6,0.0,1.043,laggard_gpu_busy,gemm=11.3ms;elementwise=6.8ms;moe_permute=3.0ms,backward|recompute
1,13991077919,27.317,6,0.0,1.022,laggard_gpu_busy,gemm=13.4ms;elementwise=6.6ms;moe_permute=3.1ms,backward|recompute
1,14160566099,28.817,4,0.0,1.019,laggard_gpu_busy,gemm=12.5ms;elementwise=9.0ms;moe_permute=3.4ms,backward|recompute
1,14217047097,37.995,4,0.0,1.02,laggard_gpu_busy,gemm=18.0ms;cat_copy=6.9ms;elementwise=6.5ms,backward|recompute
1,14394421909,23.572,0,0.0,1.042,laggard_gpu_busy,gemm=11.6ms;elementwise=6.7ms;moe_permute=3.0ms,backward|recompute
1,14438010917,28.336,0,0.0,1.025,laggard_gpu_busy,gemm=13.3ms;elementwise=7.9ms;moe_permute=3.0ms,backward|recompute
1,14609691565,23.437,6,0.0,1.029,laggard_gpu_busy,gemm=9.3ms;elementwise=7.8ms;moe_permute=3.2ms,backward|recompute
1,14659718456,30.876,6,0.0,1.022,laggard_gpu_busy,gemm=15.3ms;cat_copy=5.8ms;elementwise=4.0ms,backward|recompute
1,14836507535,15.267,0,0.0,1.016,laggard_gpu_busy,elementwise=5.9ms;gemm=5.8ms;moe_permute=2.6ms,backward|recompute
1,14875961593,18.204,0,0.0,1.037,laggard_gpu_busy,gemm=11.7ms;moe_permute=2.7ms;activation=2.4ms,backward|recompute
1,15510345720,21.051,6,0.0,1.012,laggard_gpu_busy,elementwise=7.6ms;gemm=7.6ms;moe_permute=3.2ms,backward|recompute
1,15560156257,24.413,6,0.0,1.027,laggard_gpu_busy,gemm=15.1ms;moe_permute=3.2ms;activation=3.1ms,backward|recompute
1,15740850907,11.745,7,0.0,1.024,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;elementwise=1.7ms,backward|recompute
1,15786941891,13.349,7,0.0,1.045,laggard_gpu_busy,gemm=10.9ms;moe_permute=3.0ms;hybridep_combine=0.0ms,backward|recompute
1,15957835843,7.465,4,0.001,1.049,laggard_gpu_busy,gemm=4.8ms;moe_permute=2.9ms;hybridep_combine=0.0ms,backward|recompute
1,16006165599,8.446,4,0.001,1.038,laggard_gpu_busy,gemm=5.7ms;moe_permute=3.0ms;hybridep_combine=0.0ms,backward|recompute
1,16162053622,13.389,0,0.0,1.019,laggard_gpu_busy,gemm=5.6ms;elementwise=4.7ms;moe_permute=2.6ms,backward|recompute
1,16200856762,15.763,0,0.0,1.041,laggard_gpu_busy,gemm=11.1ms;moe_permute=2.6ms;activation=1.6ms,backward|recompute
1,16360105551,20.941,7,0.0,1.01,laggard_gpu_busy,elementwise=7.5ms;gemm=7.1ms;moe_permute=3.3ms,backward|recompute
1,16407975623,24.842,7,0.0,1.027,laggard_gpu_busy,gemm=14.0ms;moe_permute=3.4ms;activation=3.0ms,backward|recompute
1,16583041614,20.042,6,0.0,1.016,laggard_gpu_busy,gemm=7.4ms;elementwise=7.3ms;moe_permute=3.1ms,backward|recompute
1,16632083216,24.238,6,0.0,1.03,laggard_gpu_busy,gemm=15.0ms;moe_permute=3.4ms;activation=3.1ms,backward|recompute
1,17023287543,7.338,5,0.001,1.031,laggard_gpu_busy,gemm=4.4ms;moe_permute=2.8ms;hybridep_combine=0.3ms,backward|recompute
1,17067140041,8.801,5,0.001,1.05,laggard_gpu_busy,gemm=5.9ms;moe_permute=3.0ms;hybridep_combine=0.3ms,backward|recompute
1,17222053175,20.101,0,0.0,1.014,laggard_gpu_busy,elementwise=7.5ms;gemm=7.5ms;moe_permute=3.1ms,backward|recompute
1,17271548317,29.12,0,0.0,1.021,laggard_gpu_busy,gemm=14.9ms;cat_copy=5.3ms;activation=3.5ms,backward|recompute
1,17449234812,11.206,2,0.0,1.024,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.7ms;elementwise=2.0ms,backward|recompute
1,17489528206,13.504,2,0.0,1.044,laggard_gpu_busy,gemm=11.0ms;moe_permute=2.8ms;hybridep_combine=0.3ms,backward|recompute
1,17847386019,34.961,5,0.0,1.018,laggard_gpu_busy,gemm=19.3ms;elementwise=8.5ms;moe_permute=3.3ms,backward|recompute
1,17899393376,44.873,5,0.0,0.987,laggard_gpu_busy,gemm=17.3ms;elementwise=10.1ms;cat_copy=9.6ms,backward|recompute
1,18089092909,9.101,6,0.0,1.032,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.6ms;elementwise=0.7ms,backward|recompute
1,18127775888,10.629,6,0.0,1.024,laggard_gpu_busy,gemm=8.1ms;moe_permute=2.7ms;hybridep_combine=0.1ms,backward|recompute
1,18287167015,7.491,5,0.001,1.049,laggard_gpu_busy,gemm=5.1ms;moe_permute=2.4ms;hybridep_combine=0.3ms,backward|recompute
1,18324807585,8.892,5,0.001,1.029,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.5ms;hybridep_combine=0.3ms,backward|recompute
1,18489932204,11.353,6,0.0,1.027,laggard_gpu_busy,gemm=7.7ms;moe_permute=3.0ms;cat_copy=0.5ms,backward|recompute
1,18542026890,17.303,6,0.0,1.043,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.2ms;hybridep_combine=0.1ms,backward|recompute
1,18699958804,17.953,0,0.0,1.014,laggard_gpu_busy,gemm=6.4ms;elementwise=6.3ms;moe_permute=3.1ms,backward|recompute
1,18743533156,21.674,0,0.0,1.03,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.1ms;activation=2.8ms,backward|recompute
1,18910072989,18.097,5,0.0,1.015,laggard_gpu_busy,gemm=7.0ms;elementwise=6.9ms;moe_permute=3.3ms,backward|recompute
1,18957378415,22.839,5,0.0,1.029,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.3ms;activation=3.2ms,backward|recompute
1,19130929256,15.405,2,0.0,1.016,laggard_gpu_busy,gemm=6.9ms;elementwise=4.4ms;moe_permute=3.2ms,backward|recompute
1,19177569076,18.934,2,0.0,1.035,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.3ms;cat_copy=1.2ms,backward|recompute
1,19338576122,24.272,3,0.0,1.011,laggard_gpu_busy,gemm=9.6ms;elementwise=7.8ms;moe_permute=3.2ms,backward|recompute
1,19389211050,32.585,3,0.0,1.02,laggard_gpu_busy,gemm=15.8ms;cat_copy=6.0ms;elementwise=4.7ms,backward|recompute
1,19572957601,8.442,3,0.001,1.029,laggard_gpu_busy,gemm=5.4ms;moe_permute=3.1ms;hybridep_combine=0.2ms,backward|recompute
1,19621271036,10.217,3,0.0,1.024,laggard_gpu_busy,gemm=7.2ms;moe_permute=3.1ms;hybridep_combine=0.2ms,backward|recompute
1,19773706388,19.12,6,0.0,1.023,laggard_gpu_busy,gemm=7.9ms;elementwise=5.9ms;moe_permute=2.8ms,backward|recompute
1,19814710796,22.359,6,0.0,1.028,laggard_gpu_busy,gemm=12.0ms;elementwise=3.9ms;moe_permute=2.9ms,backward|recompute
1,19993841560,6.195,7,0.001,1.015,laggard_gpu_busy,gemm=3.5ms;moe_permute=2.8ms;hybridep_combine=0.0ms,backward|recompute
1,20037627434,7.967,7,0.001,1.03,laggard_gpu_busy,gemm=5.0ms;moe_permute=3.1ms;hybridep_combine=0.0ms,backward|recompute
1,20192537592,9.529,5,0.001,1.029,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.5ms;cat_copy=0.7ms,backward|recompute
1,20231974914,11.641,5,0.0,1.041,laggard_gpu_busy,gemm=9.1ms;moe_permute=2.7ms;hybridep_combine=0.3ms,backward|recompute
1,20779910023,23.523,6,0.0,1.013,laggard_gpu_busy,gemm=8.8ms;elementwise=8.0ms;moe_permute=3.2ms,backward|recompute
1,20831032956,32.955,6,0.0,1.022,laggard_gpu_busy,gemm=16.3ms;cat_copy=6.3ms;elementwise=4.2ms,backward|recompute
1,21005312220,28.537,0,0.0,1.035,laggard_gpu_busy,gemm=15.4ms;elementwise=7.4ms;moe_permute=3.0ms,backward|recompute
1,21052644655,33.949,0,0.0,1.017,laggard_gpu_busy,gemm=14.7ms;elementwise=9.0ms;cat_copy=4.5ms,backward|recompute
1,21244065196,13.781,4,0.0,1.022,laggard_gpu_busy,gemm=8.8ms;moe_permute=3.9ms;cat_copy=1.0ms,backward|recompute
1,21300793972,21.785,4,0.0,1.031,laggard_gpu_busy,gemm=16.9ms;moe_permute=3.5ms;cat_copy=2.1ms,backward|recompute
1,21464473971,20.462,0,0.0,0.975,laggard_gpu_busy,gemm=7.5ms;elementwise=6.4ms;moe_permute=2.9ms,backward|recompute
1,21507523262,24.35,0,0.0,1.025,laggard_gpu_busy,gemm=12.5ms;elementwise=4.8ms;moe_permute=3.1ms,backward|recompute
1,21682386179,20.749,3,0.0,1.014,laggard_gpu_busy,gemm=7.9ms;elementwise=7.8ms;moe_permute=3.1ms,backward|recompute
1,21734232831,27.179,3,0.0,1.025,laggard_gpu_busy,gemm=15.8ms;cat_copy=5.0ms;moe_permute=3.3ms,backward|recompute
1,21899233193,29.182,4,0.0,1.033,laggard_gpu_busy,gemm=14.3ms;elementwise=8.4ms;moe_permute=3.3ms,backward|recompute
1,21952488850,38.418,4,0.0,1.017,laggard_gpu_busy,gemm=16.9ms;elementwise=8.7ms;cat_copy=6.5ms,backward|recompute
1,22134331735,20.149,4,0.0,1.014,laggard_gpu_busy,gemm=7.3ms;elementwise=7.0ms;moe_permute=2.9ms,backward|recompute
1,22180907746,25.381,4,0.0,1.026,laggard_gpu_busy,gemm=14.5ms;moe_permute=3.2ms;activation=3.1ms,backward|recompute
1,22345084869,25.205,2,0.0,1.025,laggard_gpu_busy,gemm=11.0ms;elementwise=7.7ms;moe_permute=3.3ms,backward|recompute
1,22393566562,30.035,2,0.0,1.025,laggard_gpu_busy,gemm=15.2ms;elementwise=6.7ms;activation=3.3ms,backward|recompute
1,22577361209,8.318,3,0.001,1.047,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.6ms;hybridep_combine=0.2ms,backward|recompute
1,22618546547,10.608,3,0.0,1.049,laggard_gpu_busy,gemm=8.1ms;moe_permute=2.9ms;hybridep_combine=0.2ms,backward|recompute
1,22777135907,18.081,6,0.0,1.019,laggard_gpu_busy,gemm=6.9ms;elementwise=6.8ms;moe_permute=2.8ms,backward|recompute
1,22822261217,21.416,6,0.0,1.034,laggard_gpu_busy,gemm=13.7ms;moe_permute=3.0ms;activation=2.8ms,backward|recompute
1,22996757315,18.083,6,0.0,1.015,laggard_gpu_busy,gemm=8.3ms;elementwise=5.7ms;moe_permute=3.2ms,backward|recompute
1,23051261495,24.772,6,0.0,1.025,laggard_gpu_busy,gemm=16.6ms;cat_copy=5.3ms;moe_permute=3.3ms,backward|recompute
1,23211811513,20.108,3,0.0,1.02,laggard_gpu_busy,gemm=8.4ms;elementwise=6.3ms;moe_permute=2.7ms,backward|recompute
1,23252890674,24.222,3,0.0,1.03,laggard_gpu_busy,gemm=12.6ms;elementwise=4.9ms;moe_permute=2.9ms,backward|recompute
1,23421906497,15.32,2,0.0,1.02,laggard_gpu_busy,gemm=5.8ms;elementwise=5.8ms;moe_permute=2.6ms,backward|recompute
1,23461788591,18.302,2,0.0,1.039,laggard_gpu_busy,gemm=11.7ms;moe_permute=2.7ms;activation=2.4ms,backward|recompute
1,23624387236,8.211,5,0.001,1.044,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.3ms;hybridep_combine=0.3ms,backward|recompute
1,23661731866,9.388,5,0.001,1.073,laggard_gpu_busy,gemm=7.2ms;moe_permute=2.6ms;hybridep_combine=0.3ms,backward|recompute
1,23814037584,18.107,4,0.0,1.016,laggard_gpu_busy,gemm=6.7ms;elementwise=6.5ms;moe_permute=2.8ms,backward|recompute
1,23857812962,22.661,4,0.0,1.032,laggard_gpu_busy,gemm=13.5ms;moe_permute=3.1ms;activation=2.8ms,backward|recompute
1,24032719976,15.544,6,0.0,1.018,laggard_gpu_busy,gemm=7.5ms;elementwise=4.2ms;moe_permute=3.2ms,backward|recompute
1,24082544401,18.757,6,0.0,1.04,laggard_gpu_busy,gemm=15.0ms;moe_permute=3.3ms;cat_copy=1.2ms,backward|recompute
1,24439541726,22.826,7,0.0,1.011,laggard_gpu_busy,gemm=8.8ms;elementwise=7.5ms;moe_permute=3.1ms,backward|recompute
1,24488286621,27.819,7,0.0,1.024,laggard_gpu_busy,gemm=15.1ms;elementwise=4.5ms;moe_permute=3.3ms,backward|recompute
1,24844182848,13.812,0,0.0,1.021,laggard_gpu_busy,gemm=6.3ms;elementwise=4.3ms;moe_permute=2.7ms,backward|recompute
1,24887209995,16.254,0,0.0,1.045,laggard_gpu_busy,gemm=12.4ms;moe_permute=2.8ms;cat_copy=1.1ms,backward|recompute
2,1078157128,12.088,0,0.0,1.026,laggard_gpu_busy,gemm=6.2ms;elementwise=2.9ms;moe_permute=2.5ms,forward|moe
2,1207745402,23.914,7,0.0,1.016,laggard_gpu_busy,gemm=10.3ms;elementwise=7.5ms;moe_permute=2.8ms,forward|attention|dsa_indexer
2,1424252925,20.607,6,0.0,1.014,laggard_gpu_busy,elementwise=7.5ms;gemm=7.5ms;moe_permute=3.2ms,forward|moe
2,1502846312,17.618,4,0.0,1.016,laggard_gpu_busy,gemm=6.7ms;elementwise=6.6ms;moe_permute=2.6ms,forward|moe
2,1577981879,8.733,5,0.001,1.04,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.7ms,forward|attention|dsa_indexer
2,1791718051,7.728,3,0.0,1.048,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.5ms,forward|moe
2,1863551254,18.79,6,0.0,1.015,laggard_gpu_busy,gemm=8.3ms;elementwise=6.3ms;moe_permute=3.5ms,forward|moe
2,1944036242,18.131,6,0.0,1.016,laggard_gpu_busy,elementwise=7.3ms;gemm=7.1ms;moe_permute=3.2ms,forward|attention|dsa_indexer
2,2242303674,21.257,4,0.0,1.014,laggard_gpu_busy,gemm=8.4ms;elementwise=7.0ms;moe_permute=2.7ms,forward|moe
2,2316723427,29.621,4,0.0,1.035,laggard_gpu_busy,gemm=14.9ms;elementwise=8.5ms;activation=3.1ms,forward|attention|dsa_indexer
2,2475353606,20.901,3,0.0,1.014,laggard_gpu_busy,gemm=7.9ms;elementwise=7.7ms;moe_permute=3.0ms,forward|moe
2,2623824661,29.3,4,0.0,1.02,laggard_gpu_busy,gemm=14.2ms;elementwise=8.2ms;moe_permute=3.4ms,forward|moe
2,2721030331,11.953,0,0.0,1.029,laggard_gpu_busy,gemm=7.4ms;moe_permute=2.8ms;elementwise=1.2ms,forward|attention|dsa_indexer
2,2860485983,26.09,6,0.0,1.015,laggard_gpu_busy,gemm=11.6ms;elementwise=8.0ms;moe_permute=3.0ms,forward|moe
2,2943388654,11.855,4,0.0,1.027,laggard_gpu_busy,gemm=5.5ms;elementwise=3.8ms;moe_permute=2.2ms,forward|moe
2,3080708512,11.005,5,0.0,1.025,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.5ms;elementwise=2.3ms,forward|attention|dsa_indexer
2,3215771264,15.395,7,0.0,1.019,laggard_gpu_busy,gemm=6.1ms;elementwise=6.0ms;moe_permute=2.7ms,forward|moe
2,3283746611,19.599,6,0.0,1.037,laggard_gpu_busy,gemm=8.9ms;elementwise=6.0ms;moe_permute=2.7ms,forward|moe
2,3362725250,16.253,3,0.0,1.023,laggard_gpu_busy,gemm=7.0ms;elementwise=6.0ms;moe_permute=2.9ms,forward|moe
2,3437343757,22.567,3,0.0,1.011,laggard_gpu_busy,elementwise=8.0ms;gemm=7.9ms;moe_permute=3.2ms,forward|attention|dsa_indexer
2,3659692128,20.842,5,0.0,1.024,laggard_gpu_busy,gemm=8.1ms;elementwise=6.9ms;moe_permute=3.0ms,forward|moe
2,3745587976,8.824,0,0.0,1.036,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.7ms;elementwise=0.2ms,forward|moe
