"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6068217848327.162109,28.796223
"user_annotation","layer_0/forward/mlp",6068217877213.969727,1.676767
"user_annotation","layer_1/forward/attention",6068217880515.544922,73.812289
"user_annotation","layer_1/forward/mlp",6068217954404.000000,1.419451
"user_annotation","layer_2/forward/attention",6068217957301.718750,90.887100
"user_annotation","layer_2/forward/mlp",6068218048267.992188,1.352595
"user_annotation","layer_3/forward/attention",6068218056252.175781,5.030104
"user_annotation","layer_3/forward/mlp",6068218061359.353516,132.698685
"user_annotation","layer_4/forward/attention",6068218202159.056641,5.044471
"user_annotation","layer_4/forward/mlp",6068218207282.948242,71.794036
"user_annotation","layer_5/forward/attention",6068218286994.510742,5.111159
"user_annotation","layer_5/forward/mlp",6068218292179.445312,71.885613
"user_annotation","layer_6/forward/attention",6068218372089.829102,44.130916
"user_annotation","layer_6/forward/mlp",6068218416295.715820,67.762521
"user_annotation","layer_7/forward/attention",6068218492204.136719,5.162235
"user_annotation","layer_7/forward/mlp",6068218497446.706055,72.889801
"user_annotation","layer_8/forward/attention",6068218578289.227539,5.035765
"user_annotation","layer_8/forward/mlp",6068218583405.346680,67.664886
"user_annotation","layer_9/forward/attention",6068218658948.472656,4.934186
"user_annotation","layer_9/forward/mlp",6068218663962.311523,68.691011
"user_annotation","layer_10/forward/attention",6068218740645.277344,47.147854
"user_annotation","layer_10/forward/mlp",6068218787871.767578,66.972932
"user_annotation","layer_11/forward/attention",6068218862814.150391,6.726179
"user_annotation","layer_11/forward/mlp",6068218869622.748047,69.921394
"user_annotation","layer_12/forward/attention",6068218947474.833008,5.149772
"user_annotation","layer_12/forward/mlp",6068218952703.696289,72.674470
"user_annotation","layer_13/forward/attention",6068219033317.050781,5.021695
"user_annotation","layer_13/forward/mlp",6068219038416.264648,67.991903
"user_annotation","layer_14/forward/attention",6068219114412.259766,45.187190
"user_annotation","layer_14/forward/mlp",6068219159676.808594,65.211166
"user_annotation","layer_15/forward/attention",6068219232775.075195,5.086440
"user_annotation","layer_15/forward/mlp",6068219237937.335938,85.447696
"user_annotation","layer_16/forward/attention",6068219331271.673828,4.923751
"user_annotation","layer_16/forward/mlp",6068219336272.781250,65.495940
"user_annotation","layer_17/forward/attention",6068219409434.826172,4.904571
"user_annotation","layer_17/forward/mlp",6068219414414.972656,68.323655
"user_annotation","layer_18/forward/attention",6068219490552.114258,49.649785
"user_annotation","layer_18/forward/mlp",6068219540279.267578,66.538628
"user_annotation","layer_19/forward/attention",6068219614607.027344,5.049801
"user_annotation","layer_19/forward/mlp",6068219619731.783203,69.098461
"user_annotation","layer_20/forward/attention",6068219696503.067383,5.034208
"user_annotation","layer_20/forward/mlp",6068219701619.226562,67.937129
"user_annotation","layer_21/forward/attention",6068219777577.160156,4.883576
"user_annotation","layer_21/forward/mlp",6068219782548.276367,69.749286
"user_annotation","layer_22/forward/attention",6068219860129.156250,44.759081
"user_annotation","layer_22/forward/mlp",6068219904963.090820,64.740127
"user_annotation","layer_23/forward/attention",6068219977574.286133,5.082415
"user_annotation","layer_23/forward/mlp",6068219982731.630859,72.141612
"user_annotation","layer_24/forward/attention",6068220062692.095703,5.422792
"user_annotation","layer_24/forward/mlp",6068220068199.959961,68.652833
"user_annotation","layer_25/forward/attention",6068220144789.859375,5.461310
"user_annotation","layer_25/forward/mlp",6068220150331.412109,68.200675
"user_annotation","layer_26/forward/attention",6068220226193.834961,49.498744
"user_annotation","layer_26/forward/mlp",6068220275768.288086,65.144611
"user_annotation","layer_27/forward/attention",6068220348886.102539,5.348520
"user_annotation","layer_27/forward/mlp",6068220354314.685547,73.025371
"user_annotation","layer_28/forward/attention",6068220435187.434570,15.689445
"user_annotation","layer_28/forward/mlp",6068220451019.166992,56.091385
"user_annotation","layer_29/forward/attention",6068220514820.393555,5.249411
"user_annotation","layer_29/forward/mlp",6068220520149.073242,65.369679
"user_annotation","layer_30/forward/attention",6068220593294.765625,46.290895
"user_annotation","layer_30/forward/mlp",6068220639665.087891,64.172674
"user_annotation","layer_31/forward/attention",6068220711833.853516,5.356361
"user_annotation","layer_31/forward/mlp",6068220717270.057617,68.814415
"user_annotation","layer_32/forward/attention",6068220794017.442383,5.330620
"user_annotation","layer_32/forward/mlp",6068220799424.151367,66.535601
"user_annotation","layer_33/forward/attention",6068220874254.260742,5.619920
"user_annotation","layer_33/forward/mlp",6068220879954.578125,66.336987
"user_annotation","layer_34/forward/attention",6068220954216.123047,46.735319
"user_annotation","layer_34/forward/mlp",6068221001025.789062,63.599584
"user_annotation","layer_35/forward/attention",6068221072788.435547,5.391941
"user_annotation","layer_35/forward/mlp",6068221078257.750977,68.707737
"user_annotation","layer_36/forward/attention",6068221154881.210938,5.236899
"user_annotation","layer_36/forward/mlp",6068221160193.667969,67.521677
"user_annotation","layer_37/forward/attention",6068221235651.396484,5.367180
"user_annotation","layer_37/forward/mlp",6068221241093.051758,66.227220
"user_annotation","layer_38/forward/attention",6068221315114.647461,46.540948
"user_annotation","layer_38/forward/mlp",6068221361735.943359,63.114767
"user_annotation","layer_39/forward/attention",6068221432842.359375,5.216977
"user_annotation","layer_39/forward/mlp",6068221438137.482422,71.425159
"user_annotation","layer_40/forward/attention",6068221517434.671875,5.165191
"user_annotation","layer_40/forward/mlp",6068221522679.500977,67.748916
"user_annotation","layer_41/forward/attention",6068221598252.730469,5.369370
"user_annotation","layer_41/forward/mlp",6068221603703.073242,66.264720
"user_annotation","layer_42/forward/attention",6068221677829.627930,47.374639
"user_annotation","layer_42/forward/mlp",6068221725281.462891,63.401438
"user_annotation","layer_43/forward/attention",6068221796574.367188,5.194928
"user_annotation","layer_43/forward/mlp",6068221801846.056641,70.864623
"user_annotation","layer_44/forward/attention",6068221880432.668945,5.346229
"user_annotation","layer_44/forward/mlp",6068221885857.432617,69.932817
"user_annotation","layer_45/forward/attention",6068221963469.958984,5.185562
"user_annotation","layer_45/forward/mlp",6068221968734.339844,64.237854
"user_annotation","layer_46/forward/attention",6068222040921.563477,44.451125
"user_annotation","layer_46/forward/mlp",6068222085449.347656,63.217950
"user_annotation","layer_47/forward/attention",6068222156615.690430,5.205723
"user_annotation","layer_47/forward/mlp",6068222161906.403320,68.017861
"user_annotation","layer_48/forward/attention",6068222237708.596680,5.250886
"user_annotation","layer_48/forward/mlp",6068222243037.326172,66.200144
"user_annotation","layer_49/forward/attention",6068222316834.625977,5.152789
