"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6068217848559.370117,29.412007
"user_annotation","layer_0/forward/mlp",6068217878058.332031,1.564410
"user_annotation","layer_1/forward/attention",6068217881222.025391,73.581064
"user_annotation","layer_1/forward/mlp",6068217954880.954102,1.363857
"user_annotation","layer_2/forward/attention",6068217957751.452148,90.364805
"user_annotation","layer_2/forward/mlp",6068218048192.201172,1.362023
"user_annotation","layer_3/forward/attention",6068218056273.774414,5.011171
"user_annotation","layer_3/forward/mlp",6068218061365.265625,132.802226
"user_annotation","layer_4/forward/attention",6068218202234.152344,5.074298
"user_annotation","layer_4/forward/mlp",6068218207389.250977,73.995334
"user_annotation","layer_5/forward/attention",6068218289450.286133,4.971778
"user_annotation","layer_5/forward/mlp",6068218294508.862305,69.339343
"user_annotation","layer_6/forward/attention",6068218371833.980469,44.538951
"user_annotation","layer_6/forward/mlp",6068218416451.571289,69.473010
"user_annotation","layer_7/forward/attention",6068218494040.475586,5.112368
"user_annotation","layer_7/forward/mlp",6068218499233.001953,69.543112
"user_annotation","layer_8/forward/attention",6068218576712.462891,5.190280
"user_annotation","layer_8/forward/mlp",6068218581981.828125,69.776284
"user_annotation","layer_9/forward/attention",6068218659618.875000,4.948406
"user_annotation","layer_9/forward/mlp",6068218664644.375000,69.377208
"user_annotation","layer_10/forward/attention",6068218741830.097656,46.666899
"user_annotation","layer_10/forward/mlp",6068218788574.554688,70.332816
"user_annotation","layer_11/forward/attention",6068218866837.922852,5.642790
"user_annotation","layer_11/forward/mlp",6068218872562.625977,69.630169
"user_annotation","layer_12/forward/attention",6068218950181.942383,5.073270
"user_annotation","layer_12/forward/mlp",6068218955334.385742,70.678524
"user_annotation","layer_13/forward/attention",6068219033844.819336,5.125100
"user_annotation","layer_13/forward/mlp",6068219039052.714844,68.043015
"user_annotation","layer_14/forward/attention",6068219115081.964844,44.574615
"user_annotation","layer_14/forward/mlp",6068219159734.056641,66.321171
"user_annotation","layer_15/forward/attention",6068219233963.593750,5.148966
