"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6068217851837.326172,24.745849
"user_annotation","layer_0/forward/mlp",6068217876671.763672,1.544709
"user_annotation","layer_1/forward/attention",6068217879795.715820,74.040146
"user_annotation","layer_1/forward/mlp",6068217953913.444336,1.344665
"user_annotation","layer_2/forward/attention",6068217956757.244141,91.128691
"user_annotation","layer_2/forward/mlp",6068218047958.834961,1.287182
"user_annotation","layer_3/forward/attention",6068218055854.363281,4.900542
"user_annotation","layer_3/forward/mlp",6068218060833.168945,133.368660
"user_annotation","layer_4/forward/attention",6068218202269.816406,5.055536
"user_annotation","layer_4/forward/mlp",6068218207400.273438,71.748570
"user_annotation","layer_5/forward/attention",6068218287067.268555,5.146008
"user_annotation","layer_5/forward/mlp",6068218292300.266602,70.598903
"user_annotation","layer_6/forward/attention",6068218370815.921875,45.624425
"user_annotation","layer_6/forward/mlp",6068218416525.127930,65.439860
"user_annotation","layer_7/forward/attention",6068218489881.691406,4.984133
"user_annotation","layer_7/forward/mlp",6068218494942.654297,73.178354
"user_annotation","layer_8/forward/attention",6068218576095.599609,4.995180
"user_annotation","layer_8/forward/mlp",6068218581165.448242,68.626444
"user_annotation","layer_9/forward/attention",6068218657854.755859,4.852471
"user_annotation","layer_9/forward/mlp",6068218662783.851562,70.773754
"user_annotation","layer_10/forward/attention",6068218741385.200195,46.201566
"user_annotation","layer_10/forward/mlp",6068218787662.083008,69.079722
"user_annotation","layer_11/forward/attention",6068218864580.276367,6.452203
"user_annotation","layer_11/forward/mlp",6068218871105.398438,70.497620
"user_annotation","layer_12/forward/attention",6068218949367.329102,4.969309
"user_annotation","layer_12/forward/mlp",6068218954412.195312,68.483204
"user_annotation","layer_13/forward/attention",6068219030691.609375,4.939670
"user_annotation","layer_13/forward/mlp",6068219035706.893555,70.368374
"user_annotation","layer_14/forward/attention",6068219113959.877930,45.430133
"user_annotation","layer_14/forward/mlp",6068219159476.390625,63.088102
"user_annotation","layer_15/forward/attention",6068219230508.250000,5.047320
"user_annotation","layer_15/forward/mlp",6068219235632.683594,70.103349
"user_annotation","layer_16/forward/attention",6068219313656.002930,4.996700
"user_annotation","layer_16/forward/mlp",6068219318729.290039,82.042628
"user_annotation","layer_17/forward/attention",6068219408485.906250,4.862197
"user_annotation","layer_17/forward/mlp",6068219413424.595703,68.107554
"user_annotation","layer_18/forward/attention",6068219489217.271484,49.955925
"user_annotation","layer_18/forward/mlp",6068219539245.670898,62.664866
"user_annotation","layer_19/forward/attention",6068219609775.427734,4.957144
"user_annotation","layer_19/forward/mlp",6068219614807.706055,72.115340
"user_annotation","layer_20/forward/attention",6068219694560.318359,4.865350
"user_annotation","layer_20/forward/mlp",6068219699516.700195,68.924993
"user_annotation","layer_21/forward/attention",6068219776211.003906,6.120111
"user_annotation","layer_21/forward/mlp",6068219782408.807617,70.666139
