k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
23,10.087,11.173,1.108,6,9.593,9.775,9.881,10.12,9.81,10.453,11.173,9.894
24,10.307,11.565,1.122,1,9.518,11.565,9.75,9.785,10.644,9.84,11.49,9.863
25,10.162,10.831,1.066,6,9.509,10.417,10.506,9.849,10.183,9.964,10.831,10.033
26,9.834,10.297,1.047,1,9.501,10.297,9.74,9.836,9.705,9.985,9.886,9.72
27,9.961,11.253,1.13,1,9.781,11.253,9.691,9.787,9.708,9.717,9.715,10.037
28,10.055,10.331,1.028,3,10.15,10.317,9.79,10.331,9.718,10.222,10.126,9.785
29,9.993,10.5,1.051,3,10.226,10.226,9.691,10.5,9.704,10.046,9.834,9.719
30,9.743,10.123,1.039,3,9.456,9.701,9.685,10.123,9.702,9.686,9.88,9.709
31,9.87,10.299,1.044,1,9.485,10.299,10.108,10.037,9.698,9.68,9.887,9.763
32,9.825,10.341,1.053,3,9.486,9.706,9.806,10.341,9.686,10.015,9.856,9.703
33,10.222,11.266,1.102,0,11.266,9.702,10.304,10.136,10.095,10.467,9.722,10.084
34,9.721,9.807,1.009,6,9.506,9.762,9.704,9.791,9.725,9.713,9.807,9.757
35,9.954,10.514,1.056,5,10.086,9.903,9.702,9.796,9.78,10.514,10.093,9.759
36,9.965,10.468,1.05,6,9.544,10.321,9.799,9.856,9.748,10.22,10.468,9.762
37,9.932,10.644,1.072,5,9.505,9.748,9.961,9.807,9.729,10.644,10.309,9.752
38,9.771,9.952,1.019,1,9.541,9.952,9.729,9.826,9.748,9.75,9.794,9.825
39,10.124,11.323,1.118,4,9.537,9.773,10.497,9.943,11.323,9.767,10.349,9.804
40,9.955,10.265,1.031,0,10.265,9.785,10.251,9.756,10.021,9.759,9.869,9.93
41,10.059,10.97,1.091,4,9.981,10.142,9.729,9.914,10.97,10.123,9.822,9.791
42,9.79,10.003,1.022,1,9.524,10.003,9.761,9.769,9.917,9.766,9.799,9.778
43,10.299,12.772,1.24,6,9.524,9.825,9.79,9.76,9.765,9.786,12.772,11.167
44,9.95,10.362,1.041,3,9.538,9.79,9.778,10.362,9.763,9.79,10.263,10.315
45,10.251,11.22,1.095,7,10.468,9.775,10.24,9.828,10.53,10.029,9.922,11.22
46,9.724,10.057,1.034,4,9.457,9.757,9.681,9.711,10.057,9.682,9.714,9.736
47,10.019,10.955,1.093,1,9.493,10.955,9.944,9.736,10.147,9.691,9.72,10.467
48,10.125,11.493,1.135,3,9.851,10.334,9.746,11.493,9.687,9.696,10.473,9.719
49,10.208,11.794,1.155,1,9.482,11.794,9.673,11.314,9.706,9.681,10.07,9.942
50,9.699,9.845,1.015,1,9.473,9.845,9.699,9.723,9.713,9.7,9.716,9.725
51,10.106,10.955,1.084,0,10.955,9.727,10.734,9.829,10.415,9.715,9.743,9.729
52,10.078,11.238,1.115,2,9.878,9.722,11.238,9.714,10.127,9.705,10.495,9.748
53,10.073,11.611,1.153,4,9.978,9.718,9.96,9.713,11.611,9.693,10.196,9.714
54,9.694,9.853,1.016,4,9.471,9.72,9.702,9.706,9.853,9.692,9.704,9.705
55,10.047,12.668,1.261,6,9.466,9.728,9.716,9.698,9.713,9.695,12.668,9.693
56,9.924,10.389,1.047,6,9.566,9.764,9.908,9.756,9.752,10.057,10.389,10.198
57,10.21,11.917,1.167,7,10.027,9.751,9.684,10.54,9.683,9.947,10.133,11.917
58,9.689,9.76,1.007,3,9.459,9.722,9.737,9.76,9.694,9.695,9.712,9.738
59,10.122,11.618,1.148,1,9.491,11.618,10.539,9.753,9.703,9.706,9.719,10.447
60,10.033,11.505,1.147,2,9.493,9.977,11.505,10.032,10.013,9.777,9.721,9.748
61,10.115,11.177,1.105,6,9.589,9.907,10.603,9.769,9.828,9.837,11.177,10.212
62,9.708,9.788,1.008,1,9.565,9.788,9.703,9.724,9.75,9.697,9.726,9.711
63,10.071,11.495,1.141,1,9.517,11.495,9.748,9.758,9.71,10.586,9.714,10.037
64,9.993,10.636,1.064,1,9.567,10.636,9.826,9.937,9.702,10.592,9.988,9.696
65,10.098,10.751,1.065,3,10.008,10.444,9.776,10.751,9.748,10.354,9.885,9.815
66,9.709,9.957,1.026,1,9.489,9.957,9.678,9.767,9.693,9.686,9.702,9.697
67,10.369,12.728,1.227,1,9.534,12.728,9.714,9.767,9.687,9.825,12.014,9.686
68,10.084,10.866,1.078,6,9.758,10.807,9.747,9.927,9.992,9.825,10.866,9.746
69,9.886,10.298,1.042,5,9.841,9.887,9.742,9.861,9.715,10.298,10.056,9.687
70,9.698,9.797,1.01,4,9.462,9.725,9.684,9.776,9.797,9.71,9.722,9.707
71,9.806,10.288,1.049,6,9.463,9.783,9.775,10.047,9.698,9.698,10.288,9.696
72,10.07,11.453,1.137,1,9.495,11.453,9.948,10.469,9.705,9.957,9.828,9.708
73,10.127,11.283,1.114,0,11.283,10.162,9.728,10.05,10.211,9.694,9.719,10.17
74,9.701,9.795,1.01,5,9.472,9.726,9.696,9.725,9.715,9.795,9.766,9.713
75,9.867,10.598,1.074,6,9.828,9.709,9.704,9.791,9.797,9.706,10.598,9.801
76,10.016,11.411,1.139,6,9.503,9.805,9.739,10.482,9.742,9.714,11.411,9.735
77,10.154,11.594,1.142,6,9.476,9.712,9.702,10.889,9.89,9.931,11.594,10.04
78,10.57,11.091,1.049,1,10.059,11.091,10.759,10.444,10.678,10.124,10.811,10.592
79,9.705,9.778,1.008,1,9.475,9.778,9.709,9.739,9.724,9.731,9.742,9.742
80,9.7,9.782,1.008,3,9.501,9.709,9.69,9.782,9.718,9.737,9.742,9.725
81,9.693,9.792,1.01,6,9.47,9.702,9.696,9.72,9.716,9.712,9.792,9.739
82,9.673,9.716,1.004,6,9.462,9.706,9.692,9.702,9.706,9.694,9.716,9.71
83,9.672,9.718,1.005,6,9.461,9.71,9.68,9.699,9.7,9.708,9.718,9.7
84,9.684,9.728,1.005,6,9.54,9.704,9.685,9.697,9.711,9.706,9.728,9.699
85,9.683,9.796,1.012,3,9.458,9.715,9.689,9.796,9.702,9.699,9.709,9.694
86,9.675,9.757,1.008,6,9.456,9.735,9.681,9.703,9.694,9.684,9.757,9.692
87,9.665,9.713,1.005,5,9.458,9.702,9.672,9.705,9.695,9.713,9.696,9.683
88,9.678,9.756,1.008,6,9.511,9.701,9.68,9.697,9.684,9.702,9.756,9.691
89,9.668,9.732,1.007,4,9.484,9.692,9.677,9.693,9.732,9.691,9.692,9.686
90,9.699,9.785,1.009,6,9.49,9.761,9.705,9.718,9.717,9.699,9.785,9.717
91,9.688,9.75,1.006,1,9.49,9.75,9.702,9.717,9.719,9.697,9.718,9.711
92,9.691,9.746,1.006,1,9.525,9.746,9.698,9.728,9.717,9.696,9.716,9.702
93,9.692,9.774,1.008,1,9.491,9.774,9.699,9.733,9.711,9.7,9.716,9.709
94,9.674,9.714,1.004,5,9.46,9.713,9.686,9.708,9.702,9.714,9.706,9.703
95,9.668,9.711,1.004,7,9.46,9.7,9.676,9.691,9.704,9.696,9.709,9.711
96,9.693,9.832,1.014,7,9.459,9.704,9.677,9.704,9.696,9.695,9.777,9.832
97,9.67,9.719,1.005,7,9.461,9.703,9.686,9.683,9.694,9.698,9.717,9.719
98,9.68,9.765,1.009,7,9.466,9.728,9.685,9.697,9.704,9.691,9.703,9.765
99,9.676,9.734,1.006,2,9.463,9.714,9.734,9.701,9.696,9.689,9.707,9.707
100,9.68,9.796,1.012,7,9.467,9.702,9.683,9.706,9.694,9.691,9.701,9.796
101,9.678,9.756,1.008,7,9.465,9.706,9.688,9.701,9.702,9.692,9.714,9.756
102,9.691,9.783,1.009,6,9.471,9.729,9.696,9.711,9.71,9.707,9.783,9.721
103,9.686,9.75,1.007,4,9.473,9.716,9.694,9.719,9.75,9.704,9.715,9.714
104,9.691,9.737,1.005,6,9.512,9.734,9.69,9.72,9.712,9.705,9.737,9.716
105,9.689,9.781,1.009,6,9.474,9.712,9.692,9.731,9.713,9.702,9.781,9.707
106,9.676,9.713,1.004,6,9.534,9.698,9.685,9.697,9.688,9.691,9.713,9.7
107,9.671,9.741,1.007,1,9.459,9.741,9.68,9.699,9.687,9.687,9.711,9.708
108,9.674,9.748,1.008,3,9.458,9.715,9.681,9.748,9.689,9.69,9.712,9.699
109,9.669,9.709,1.004,1,9.459,9.709,9.685,9.693,9.703,9.694,9.707,9.699
110,9.739,9.788,1.005,7,9.528,9.783,9.745,9.781,9.756,9.751,9.783,9.788
111,9.755,9.81,1.006,1,9.53,9.81,9.755,9.775,9.805,9.769,9.791,9.803
112,9.768,9.839,1.007,7,9.575,9.779,9.746,9.774,9.772,9.833,9.827,9.839
113,9.756,9.919,1.017,7,9.52,9.782,9.744,9.775,9.776,9.748,9.788,9.919
114,9.766,9.948,1.019,7,9.495,9.749,9.735,9.809,9.752,9.775,9.869,9.948
115,9.772,9.908,1.014,1,9.495,9.908,9.722,9.802,9.764,9.754,9.845,9.889
116,9.754,9.899,1.015,6,9.497,9.761,9.724,9.804,9.78,9.786,9.899,9.78
117,9.767,9.915,1.015,7,9.584,9.736,9.734,9.799,9.786,9.762,9.817,9.915
118,9.704,9.758,1.006,2,9.473,9.745,9.758,9.738,9.722,9.724,9.737,9.738
119,9.719,9.852,1.014,1,9.472,9.852,9.71,9.747,9.725,9.721,9.78,9.745
120,9.705,9.771,1.007,6,9.466,9.737,9.706,9.737,9.728,9.769,9.771,9.727
121,9.703,9.783,1.008,7,9.47,9.719,9.702,9.728,9.746,9.728,9.751,9.783
122,9.698,9.808,1.011,5,9.498,9.708,9.693,9.77,9.702,9.808,9.705,9.698
123,9.678,9.759,1.008,6,9.454,9.725,9.695,9.705,9.7,9.686,9.759,9.698
124,9.681,9.709,1.003,2,9.528,9.704,9.709,9.704,9.7,9.693,9.703,9.706
125,9.68,9.755,1.008,6,9.456,9.712,9.689,9.706,9.695,9.709,9.755,9.717
126,9.692,9.745,1.005,2,9.467,9.728,9.745,9.734,9.715,9.702,9.72,9.726
127,9.691,9.768,1.008,3,9.465,9.709,9.698,9.768,9.712,9.699,9.765,9.716
128,9.685,9.739,1.006,3,9.463,9.716,9.695,9.739,9.716,9.701,9.728,9.724
129,9.709,9.78,1.007,3,9.467,9.723,9.698,9.78,9.741,9.762,9.777,9.728
130,9.77,9.855,1.009,1,9.512,9.855,9.761,9.797,9.793,9.802,9.834,9.809
131,9.822,10.074,1.026,5,9.513,9.782,9.753,9.868,9.843,10.074,9.856,9.885
132,9.789,9.89,1.01,3,9.513,9.786,9.749,9.89,9.817,9.806,9.865,9.883
133,9.792,9.939,1.015,7,9.51,9.837,9.777,9.783,9.849,9.794,9.849,9.939
134,9.672,9.777,1.011,6,9.451,9.704,9.687,9.7,9.681,9.685,9.777,9.691
135,9.684,9.766,1.008,6,9.528,9.694,9.713,9.7,9.684,9.688,9.766,9.699
136,9.664,9.713,1.005,4,9.445,9.691,9.673,9.698,9.713,9.693,9.709,9.691
137,9.672,9.718,1.005,7,9.482,9.706,9.675,9.698,9.692,9.694,9.711,9.718
138,9.679,9.779,1.01,3,9.45,9.713,9.688,9.779,9.71,9.687,9.709,9.7
139,9.674,9.738,1.007,4,9.453,9.7,9.684,9.718,9.738,9.685,9.723,9.692
140,9.676,9.764,1.009,4,9.452,9.696,9.685,9.717,9.764,9.69,9.699,9.707
141,9.688,9.84,1.016,2,9.45,9.7,9.84,9.707,9.695,9.702,9.703,9.709
142,9.713,9.779,1.007,7,9.468,9.725,9.708,9.753,9.761,9.742,9.767,9.779
143,9.733,9.859,1.013,6,9.468,9.714,9.718,9.775,9.749,9.74,9.859,9.84
144,9.753,9.936,1.019,6,9.471,9.724,9.714,9.799,9.745,9.75,9.936,9.882
145,9.746,9.917,1.018,3,9.466,9.735,9.714,9.917,9.735,9.723,9.817,9.86
146,9.723,9.82,1.01,6,9.487,9.739,9.749,9.752,9.744,9.739,9.82,9.752
147,9.759,9.945,1.019,5,9.51,9.753,9.747,9.78,9.788,9.945,9.781,9.767
148,9.785,9.858,1.007,4,9.568,9.787,9.784,9.824,9.858,9.805,9.834,9.82
149,9.823,10.107,1.029,6,9.555,9.824,9.798,9.833,9.821,9.817,10.107,9.832
150,9.713,9.765,1.005,1,9.49,9.765,9.746,9.735,9.74,9.742,9.735,9.748
151,9.753,9.829,1.008,7,9.544,9.775,9.772,9.769,9.779,9.769,9.785,9.829
152,9.859,9.983,1.013,3,9.605,9.86,9.878,9.983,9.887,9.879,9.895,9.886
153,9.733,9.764,1.003,7,9.588,9.739,9.738,9.761,9.751,9.761,9.759,9.764
154,9.799,9.929,1.013,7,9.595,9.809,9.768,9.868,9.742,9.803,9.875,9.929
155,9.75,9.835,1.009,3,9.528,9.812,9.767,9.835,9.775,9.725,9.782,9.778
