k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
133,6.54,7.303,1.117,7,6.528,6.504,6.8,7.012,6.026,5.753,6.39,7.303
134,6.343,6.954,1.096,1,6.538,6.954,6.133,6.506,6.667,5.612,5.47,6.863
135,6.547,7.37,1.126,7,6.586,6.596,5.791,7.204,6.156,5.984,6.686,7.37
136,6.255,6.983,1.116,0,6.983,6.665,5.611,6.751,5.883,5.355,6.161,6.628
137,6.782,7.533,1.111,3,6.098,7.127,6.579,7.533,7.094,6.686,6.03,7.104
138,5.999,6.637,1.106,1,6.115,6.637,5.63,6.347,6.114,5.429,5.593,6.125
139,6.314,7.132,1.13,7,6.712,6.567,5.909,6.559,6.283,5.553,5.795,7.132
140,6.456,7.401,1.146,1,6.69,7.401,6.538,6.076,5.404,6.567,5.992,6.982
141,6.117,6.57,1.074,3,6.361,6.098,6.145,6.57,5.669,5.948,6.001,6.142
142,6.124,6.848,1.118,3,6.5,6.234,5.658,6.848,5.472,6.0,5.793,6.488
143,5.87,6.307,1.074,7,6.139,6.088,5.441,6.26,5.648,5.572,5.506,6.307
144,6.142,6.819,1.11,0,6.819,6.458,5.651,6.505,5.723,5.601,5.848,6.529
145,6.298,7.189,1.141,1,6.715,7.189,5.878,6.956,5.747,5.614,5.888,6.399
146,7.005,8.38,1.196,0,8.38,6.925,7.864,6.766,6.18,6.136,7.835,5.953
147,6.217,7.012,1.128,0,7.012,6.453,5.577,6.953,5.717,5.664,5.96,6.398
148,5.778,6.295,1.089,1,6.263,6.295,5.468,6.133,5.354,5.151,5.475,6.088
149,6.13,6.58,1.073,1,6.353,6.58,5.853,6.133,5.813,6.325,5.888,6.098
