k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
139,10.514,10.634,1.011,5,10.406,10.452,10.572,10.558,10.368,10.634,10.515,10.61
140,10.489,10.606,1.011,5,10.349,10.458,10.534,10.508,10.394,10.606,10.504,10.56
141,13.48,13.687,1.015,5,13.281,13.356,13.488,13.571,13.517,13.687,13.514,13.428
142,10.411,10.523,1.011,5,10.254,10.347,10.39,10.379,10.423,10.523,10.456,10.518
143,10.643,10.792,1.014,7,10.531,10.594,10.742,10.681,10.591,10.736,10.48,10.792
144,10.628,10.789,1.015,7,10.455,10.496,10.68,10.67,10.656,10.725,10.549,10.789
145,13.542,13.711,1.013,7,13.464,13.576,13.458,13.48,13.499,13.556,13.589,13.711
146,10.545,10.687,1.013,7,10.429,10.54,10.475,10.539,10.584,10.673,10.432,10.687
147,10.593,10.675,1.008,4,10.437,10.489,10.653,10.641,10.675,10.577,10.632,10.643
148,10.719,10.872,1.014,5,10.531,10.728,10.791,10.725,10.486,10.872,10.777,10.842
149,13.803,13.862,1.004,5,13.67,13.838,13.856,13.803,13.851,13.862,13.715,13.829
150,10.421,10.513,1.009,5,10.301,10.402,10.495,10.361,10.437,10.513,10.355,10.505
151,10.518,10.607,1.008,5,10.34,10.499,10.597,10.543,10.547,10.607,10.523,10.484
152,10.662,10.766,1.01,5,10.466,10.603,10.742,10.612,10.734,10.766,10.679,10.693
153,13.532,13.685,1.011,5,13.262,13.483,13.58,13.635,13.47,13.685,13.531,13.609
154,13.495,13.624,1.01,5,13.257,13.522,13.413,13.471,13.542,13.624,13.549,13.58
155,13.647,13.756,1.008,5,13.567,13.562,13.564,13.577,13.698,13.756,13.712,13.745
