waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
0,5187763619,11.969,7,0.0,1.023,laggard_gpu_busy,gemm=7.8ms;moe_permute=3.2ms;activation=1.0ms,forward|moe
0,5317331786,12.996,4,0.0,0.978,laggard_gpu_busy,gemm=8.3ms;moe_permute=3.1ms;activation=1.0ms,forward|attention|dsa_indexer
0,5453653865,13.468,7,0.0,1.055,laggard_gpu_busy,gemm=10.0ms;moe_permute=3.0ms;activation=1.0ms,forward|moe
0,5523997381,13.959,6,0.0,1.042,laggard_gpu_busy,gemm=10.0ms;moe_permute=3.1ms;activation=1.1ms,forward|moe
0,5595780468,10.231,1,0.0,1.025,laggard_gpu_busy,gemm=6.5ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
0,5659999424,29.307,1,0.0,1.04,laggard_gpu_busy,gemm=24.7ms;moe_permute=3.8ms;activation=1.6ms,forward|attention|dsa_indexer
0,5879088159,14.306,6,0.0,1.064,laggard_gpu_busy,gemm=10.7ms;moe_permute=3.1ms;activation=1.1ms,forward|moe
0,6014309200,25.333,4,0.0,1.044,laggard_gpu_busy,gemm=21.2ms;moe_permute=3.6ms;activation=1.4ms,forward|attention|dsa_indexer
0,6169021120,13.212,6,0.0,1.074,laggard_gpu_busy,gemm=10.0ms;moe_permute=3.0ms;activation=0.9ms,forward|moe
0,6241954431,9.432,7,0.0,1.036,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.7ms;activation=0.8ms,forward|moe
0,6311083563,5.959,3,0.001,1.013,laggard_gpu_busy,gemm=3.2ms;moe_permute=2.8ms;hybridep_meta=0.0ms,forward|moe
0,6376330628,10.297,2,0.0,1.038,laggard_gpu_busy,gemm=6.1ms;moe_permute=2.9ms;activation=1.4ms,forward|attention|dsa_indexer
0,6509466746,19.982,1,0.0,1.029,laggard_gpu_busy,gemm=15.7ms;moe_permute=3.5ms;activation=1.0ms,forward|moe
0,6581917746,20.228,2,0.0,1.03,laggard_gpu_busy,gemm=15.4ms;moe_permute=3.1ms;activation=2.0ms,forward|moe
0,6722437192,7.807,4,0.001,1.023,laggard_gpu_busy,gemm=5.0ms;moe_permute=3.0ms;hybridep_meta=0.0ms,forward|attention|dsa_indexer
0,6854411822,12.045,1,0.0,1.046,laggard_gpu_busy,gemm=8.7ms;moe_permute=2.7ms;activation=0.9ms,forward|moe
0,6920869239,10.098,1,0.0,1.051,laggard_gpu_busy,gemm=6.8ms;moe_permute=2.7ms;activation=0.9ms,forward|moe
0,7047043412,16.845,1,0.0,1.056,laggard_gpu_busy,gemm=13.2ms;moe_permute=3.2ms;activation=1.1ms,forward|attention|dsa_indexer
0,7188418405,12.752,6,0.0,1.026,laggard_gpu_busy,gemm=9.2ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
0,7262362681,7.754,4,0.0,1.049,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.6ms;hybridep_meta=0.0ms,forward|moe
0,7388095227,11.689,3,0.0,1.032,laggard_gpu_busy,gemm=7.9ms;moe_permute=2.9ms;activation=0.9ms,forward|attention|dsa_indexer
0,7520389525,12.715,6,0.0,1.033,laggard_gpu_busy,gemm=9.1ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
0,7581299900,16.562,1,0.0,1.061,laggard_gpu_busy,gemm=13.6ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
0,7715408877,14.94,5,0.0,1.051,laggard_gpu_busy,gemm=11.8ms;moe_permute=2.7ms;activation=0.9ms,forward|attention|dsa_indexer
0,7861141272,7.278,4,0.001,1.036,laggard_gpu_busy,gemm=4.9ms;moe_permute=2.7ms;hybridep_meta=0.0ms,forward|moe
0,7916773913,24.26,6,0.0,1.036,laggard_gpu_busy,gemm=20.2ms;moe_permute=3.4ms;activation=1.2ms,forward|moe
0,8002118244,7.246,6,0.001,1.034,laggard_gpu_busy,gemm=4.4ms;moe_permute=3.1ms;hybridep_meta=0.0ms,forward|moe
0,8062709927,24.48,1,0.0,1.035,laggard_gpu_busy,gemm=20.3ms;moe_permute=3.4ms;activation=1.3ms,forward|lm_head
0,8784887593,25.167,1,0.0,1.022,laggard_gpu_busy,gemm=20.3ms;moe_permute=3.7ms;activation=1.4ms,backward|recompute
0,8829525049,29.888,1,0.0,1.03,laggard_gpu_busy,gemm=19.8ms;topk_router=5.3ms;moe_permute=3.8ms,backward|recompute
0,9009282407,6.633,6,0.001,0.786,laggard_gpu_busy,moe_permute=2.9ms;gemm=2.3ms;hybridep_meta=0.0ms,backward|recompute
0,9045964941,7.696,6,0.001,0.993,laggard_gpu_busy,gemm=4.6ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
0,9193420559,23.84,6,0.0,1.037,laggard_gpu_busy,gemm=20.0ms;moe_permute=3.2ms;activation=1.2ms,backward|moe|recompute
0,9233403171,28.795,6,0.0,1.029,laggard_gpu_busy,gemm=19.9ms;topk_router=4.6ms;moe_permute=3.5ms,backward|recompute
0,9420719116,7.21,4,0.0,1.032,laggard_gpu_busy,gemm=4.7ms;moe_permute=2.7ms;hybridep_meta=0.0ms,backward|recompute
0,9455329499,8.716,4,0.0,1.052,laggard_gpu_busy,gemm=6.1ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
0,9600430128,15.394,5,0.0,1.046,laggard_gpu_busy,gemm=12.2ms;moe_permute=2.7ms;activation=0.9ms,backward|recompute
0,9633248071,17.83,5,0.0,1.033,laggard_gpu_busy,gemm=11.9ms;moe_permute=3.0ms;topk_router=2.4ms,backward|recompute
0,9980703087,16.361,1,0.0,1.068,laggard_gpu_busy,gemm=13.5ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
0,10014321392,19.157,1,0.0,1.038,laggard_gpu_busy,gemm=12.8ms;moe_permute=3.1ms;topk_router=2.8ms,backward|recompute
0,10179336815,12.811,6,0.0,1.036,laggard_gpu_busy,gemm=9.3ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
0,10213551481,15.338,1,0.0,1.048,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.0ms;activation=0.4ms,backward|recompute
0,10372727978,11.9,3,0.0,1.018,laggard_gpu_busy,gemm=8.1ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
0,10407123574,15.033,3,0.0,1.052,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,10751247473,7.748,4,0.0,1.051,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
0,10783456064,9.918,4,0.0,1.049,laggard_gpu_busy,gemm=7.5ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
0,10937021990,13.185,1,0.0,1.048,laggard_gpu_busy,gemm=9.7ms;moe_permute=3.0ms;activation=0.9ms,backward|recompute
0,10971182063,16.019,1,0.0,1.047,laggard_gpu_busy,gemm=12.7ms;moe_permute=3.1ms;activation=1.0ms,backward|recompute
0,11133093252,16.757,1,0.0,1.057,laggard_gpu_busy,gemm=13.2ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
0,11173126012,22.318,1,0.0,1.031,laggard_gpu_busy,gemm=16.1ms;moe_permute=3.5ms;activation=1.7ms,backward|recompute
0,11515015567,9.111,1,0.0,0.973,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.4ms;activation=0.7ms,backward|recompute
0,11544670754,12.328,1,0.0,1.044,laggard_gpu_busy,gemm=10.0ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
0,11703124907,12.436,1,0.0,1.056,laggard_gpu_busy,gemm=9.2ms;moe_permute=2.7ms;activation=0.9ms,backward|recompute
0,11737593215,15.093,1,0.0,1.04,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,11900128478,8.161,4,0.0,1.022,laggard_gpu_busy,gemm=5.4ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
0,11937436729,9.484,4,0.0,1.024,laggard_gpu_busy,gemm=6.5ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,12255145173,19.862,2,0.0,1.031,laggard_gpu_busy,gemm=15.1ms;moe_permute=3.1ms;activation=2.0ms,backward|recompute
0,12292652786,22.268,2,0.0,1.037,laggard_gpu_busy,gemm=14.7ms;topk_router=3.7ms;moe_permute=3.3ms,backward|recompute
0,12453398074,19.582,1,0.0,1.044,laggard_gpu_busy,gemm=15.8ms;moe_permute=3.3ms;activation=1.0ms,backward|recompute
0,12490580339,24.04,1,0.0,1.031,laggard_gpu_busy,gemm=15.5ms;topk_router=4.4ms;moe_permute=3.4ms,backward|recompute
0,12656709187,10.277,2,0.0,1.036,laggard_gpu_busy,gemm=6.1ms;moe_permute=2.8ms;activation=1.5ms,backward|recompute
0,12691078902,11.407,2,0.0,1.028,laggard_gpu_busy,gemm=8.7ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,12859235586,5.834,3,0.001,1.017,laggard_gpu_busy,gemm=3.2ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,12894322431,7.776,3,0.001,1.027,laggard_gpu_busy,gemm=4.9ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,13044098513,9.449,7,0.0,1.041,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.7ms;activation=0.8ms,backward|recompute
0,13077018545,11.448,7,0.0,1.034,laggard_gpu_busy,gemm=8.5ms;moe_permute=3.4ms;hybridep_meta=0.0ms,backward|recompute
0,13233191130,12.961,6,0.0,1.076,laggard_gpu_busy,gemm=9.8ms;moe_permute=2.9ms;activation=0.9ms,backward|recompute
0,13269124514,14.998,6,0.0,1.04,laggard_gpu_busy,gemm=12.5ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,13426199297,25.118,4,0.0,1.041,laggard_gpu_busy,gemm=20.8ms;moe_permute=3.8ms;activation=1.3ms,backward|recompute
0,13469571409,30.572,4,0.0,1.029,laggard_gpu_busy,gemm=20.1ms;topk_router=5.5ms;moe_permute=4.0ms,backward|recompute
0,13834374088,14.844,6,0.0,1.07,laggard_gpu_busy,gemm=11.4ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
0,13873906116,18.347,6,0.0,1.039,laggard_gpu_busy,gemm=15.3ms;moe_permute=3.5ms;activation=0.2ms,backward|recompute
0,14220672387,29.189,1,0.0,1.045,laggard_gpu_busy,gemm=24.5ms;moe_permute=4.2ms;activation=1.5ms,backward|recompute
0,14269043736,42.326,1,0.0,1.04,laggard_gpu_busy,gemm=28.9ms;topk_router=7.7ms;moe_permute=4.8ms,backward|recompute
0,14465770167,10.374,1,0.0,1.029,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
0,14500719764,11.828,1,0.0,1.034,laggard_gpu_busy,gemm=9.2ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
0,14658292956,14.018,6,0.0,1.044,laggard_gpu_busy,gemm=10.2ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
0,14697142991,16.642,6,0.0,1.039,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
0,14858272359,13.454,7,0.0,1.05,laggard_gpu_busy,gemm=10.0ms;moe_permute=2.9ms;activation=0.9ms,backward|recompute
0,14893607978,16.232,7,0.0,1.043,laggard_gpu_busy,gemm=13.3ms;moe_permute=3.3ms;activation=0.3ms,backward|recompute
0,15050615978,13.368,4,0.0,1.061,laggard_gpu_busy,gemm=9.6ms;moe_permute=3.4ms;activation=1.0ms,backward|recompute
0,15087459969,16.191,4,0.0,1.041,laggard_gpu_busy,gemm=13.5ms;moe_permute=3.4ms;hybridep_meta=0.0ms,backward|recompute
0,15432710422,11.602,7,0.0,1.022,laggard_gpu_busy,gemm=7.5ms;moe_permute=3.0ms;activation=1.0ms,backward|recompute
0,15469947672,14.37,7,0.0,1.043,laggard_gpu_busy,gemm=11.6ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
0,15632367862,14.862,6,0.0,0.81,laggard_gpu_busy,gemm=7.6ms;moe_permute=3.1ms;activation=1.0ms,backward|recompute
0,15670611685,18.607,6,0.0,1.036,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.5ms;activation=1.0ms,backward|recompute
0,15837488129,9.337,1,0.0,1.04,laggard_gpu_busy,gemm=6.6ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,15872728519,13.038,1,0.0,1.036,laggard_gpu_busy,gemm=10.1ms;moe_permute=3.4ms;hybridep_meta=0.0ms,backward|recompute
0,16035430057,9.247,5,0.0,1.039,laggard_gpu_busy,gemm=6.2ms;moe_permute=2.8ms;activation=0.4ms,backward|recompute
0,16069214299,11.819,5,0.0,1.04,laggard_gpu_busy,gemm=9.2ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,16432633580,7.223,2,0.001,1.04,laggard_gpu_busy,gemm=4.9ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
0,16465141932,9.933,2,0.0,1.036,laggard_gpu_busy,gemm=7.1ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,16620585226,6.179,1,0.001,1.044,laggard_gpu_busy,gemm=3.6ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,16653724403,7.887,1,0.0,1.057,laggard_gpu_busy,gemm=5.3ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
0,16803484419,20.343,5,0.0,1.032,laggard_gpu_busy,gemm=16.2ms;moe_permute=3.3ms;activation=1.2ms,backward|recompute
0,16844662043,26.356,5,0.0,1.027,laggard_gpu_busy,gemm=17.0ms;topk_router=4.3ms;moe_permute=3.9ms,backward|recompute
0,17022323403,12.107,6,0.0,1.062,laggard_gpu_busy,gemm=9.3ms;moe_permute=2.5ms;activation=0.7ms,backward|recompute
0,17052602444,13.713,6,0.0,1.052,laggard_gpu_busy,gemm=10.8ms;moe_permute=2.6ms;activation=0.9ms,backward|recompute
0,17394031566,14.879,6,0.0,1.056,laggard_gpu_busy,gemm=11.4ms;moe_permute=3.0ms;activation=1.1ms,backward|recompute
0,17433493966,19.934,6,0.0,1.037,laggard_gpu_busy,gemm=15.8ms;moe_permute=3.8ms;activation=1.1ms,backward|recompute
0,17792947567,17.94,5,0.0,1.064,laggard_gpu_busy,gemm=14.9ms;moe_permute=2.9ms;activation=1.0ms,backward|recompute
0,17828848482,21.683,5,0.0,1.031,laggard_gpu_busy,gemm=13.8ms;topk_router=3.9ms;moe_permute=3.3ms,backward|recompute
0,17998529400,13.469,2,0.0,1.052,laggard_gpu_busy,gemm=9.1ms;moe_permute=2.9ms;activation=1.9ms,backward|recompute
0,18035045748,15.152,2,0.0,1.043,laggard_gpu_busy,gemm=12.7ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,18196981311,15.198,3,0.0,1.022,laggard_gpu_busy,gemm=10.9ms;moe_permute=3.2ms;activation=1.1ms,backward|recompute
0,18237371504,23.184,3,0.0,1.039,laggard_gpu_busy,gemm=17.5ms;moe_permute=4.2ms;activation=1.9ms,backward|recompute
0,18405807509,14.032,3,0.0,1.037,laggard_gpu_busy,gemm=10.0ms;moe_permute=3.2ms;activation=1.0ms,backward|recompute
0,18442571700,16.724,3,0.0,1.044,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.3ms;activation=0.3ms,backward|recompute
0,18604132442,5.351,6,0.001,1.044,laggard_gpu_busy,moe_permute=2.8ms;gemm=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,18638715450,7.035,6,0.001,1.065,laggard_gpu_busy,gemm=4.2ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
0,18799611927,6.881,7,0.001,1.022,laggard_gpu_busy,gemm=4.2ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,18834024949,7.857,7,0.001,1.027,laggard_gpu_busy,gemm=5.1ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
0,18988748411,6.466,5,0.001,1.033,laggard_gpu_busy,gemm=4.1ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
0,19020250161,7.565,5,0.001,1.046,laggard_gpu_busy,gemm=5.2ms;moe_permute=2.7ms;hybridep_meta=0.0ms,backward|recompute
0,19175484543,5.623,1,0.001,1.059,laggard_gpu_busy,gemm=3.7ms;moe_permute=2.3ms;hybridep_meta=0.0ms,backward|recompute
0,19204085228,7.075,1,0.001,1.058,laggard_gpu_busy,gemm=4.9ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
0,19392570504,5.158,1,0.001,0.996,laggard_gpu_busy,moe_permute=2.8ms;gemm=2.4ms;hybridep_meta=0.0ms,backward|recompute
0,19548409790,16.747,6,0.0,1.026,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
0,19588444622,21.689,6,0.0,1.036,laggard_gpu_busy,gemm=16.2ms;moe_permute=3.6ms;activation=1.6ms,backward|recompute
0,19955594724,20.655,4,0.0,1.043,laggard_gpu_busy,gemm=16.7ms;moe_permute=3.3ms;activation=1.2ms,backward|recompute
0,19997124649,29.086,4,0.0,1.024,laggard_gpu_busy,gemm=18.7ms;topk_router=4.8ms;moe_permute=4.4ms,backward|recompute
0,20363287921,19.55,3,0.0,1.046,laggard_gpu_busy,gemm=15.6ms;moe_permute=3.4ms;activation=1.1ms,backward|recompute
0,20402883452,23.611,3,0.0,1.03,laggard_gpu_busy,gemm=15.8ms;moe_permute=3.5ms;topk_router=3.5ms,backward|recompute
0,20570537128,21.884,4,0.0,1.042,laggard_gpu_busy,gemm=17.8ms;moe_permute=3.4ms;activation=1.3ms,backward|recompute
0,20612122318,25.861,4,0.0,1.026,laggard_gpu_busy,gemm=16.8ms;topk_router=4.4ms;moe_permute=3.7ms,backward|recompute
0,20793880800,10.502,4,0.0,1.029,laggard_gpu_busy,gemm=7.3ms;moe_permute=2.9ms;activation=0.3ms,backward|recompute
0,20831308492,12.679,4,0.0,1.028,laggard_gpu_busy,gemm=9.5ms;moe_permute=3.5ms;hybridep_meta=0.0ms,backward|recompute
0,20982982488,21.422,2,0.0,1.038,laggard_gpu_busy,gemm=16.8ms;moe_permute=3.0ms;activation=2.1ms,backward|recompute
0,21021579604,27.222,2,0.0,1.018,laggard_gpu_busy,gemm=17.4ms;topk_router=5.2ms;moe_permute=3.5ms,backward|recompute
0,21192053128,11.658,3,0.0,1.03,laggard_gpu_busy,gemm=8.4ms;moe_permute=2.5ms;activation=0.8ms,backward|recompute
0,21223538497,14.271,3,0.0,1.049,laggard_gpu_busy,gemm=11.9ms;moe_permute=2.9ms;activation=0.2ms,backward|recompute
0,21377777585,12.026,6,0.0,1.044,laggard_gpu_busy,gemm=8.5ms;moe_permute=2.8ms;activation=1.0ms,backward|recompute
0,21413586310,14.772,6,0.0,1.041,laggard_gpu_busy,gemm=12.2ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,21568037401,20.248,6,0.0,1.044,laggard_gpu_busy,gemm=16.5ms;moe_permute=3.2ms;activation=1.2ms,backward|recompute
0,21609086040,25.335,6,0.0,1.027,laggard_gpu_busy,gemm=16.8ms;topk_router=4.0ms;moe_permute=3.6ms,backward|recompute
0,21779637680,11.229,3,0.0,1.028,laggard_gpu_busy,gemm=7.8ms;moe_permute=2.6ms;activation=0.9ms,backward|recompute
0,21812815746,15.852,3,0.0,1.046,laggard_gpu_busy,gemm=12.9ms;moe_permute=3.4ms;activation=0.3ms,backward|recompute
0,21976014229,10.667,2,0.0,1.032,laggard_gpu_busy,gemm=6.6ms;moe_permute=2.6ms;activation=1.6ms,backward|recompute
0,22008746849,11.789,2,0.0,1.047,laggard_gpu_busy,gemm=9.5ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,22200262114,5.6,5,0.001,1.098,laggard_gpu_busy,gemm=3.6ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
0,22351085127,8.772,4,0.0,1.034,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
0,22386631674,11.241,4,0.0,1.057,laggard_gpu_busy,gemm=8.7ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
0,22542680265,14.853,6,0.0,1.043,laggard_gpu_busy,gemm=11.1ms;moe_permute=3.0ms;activation=1.1ms,backward|recompute
0,22580858594,18.191,6,0.0,1.038,laggard_gpu_busy,gemm=14.9ms;moe_permute=3.4ms;activation=0.6ms,backward|recompute
0,22754507592,12.1,3,0.0,0.461,mixed,gemm=3.7ms;moe_permute=1.7ms;elementwise=0.2ms,backward|moe|recompute
0,22789426450,6.712,6,0.001,1.04,laggard_gpu_busy,gemm=4.4ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
0,22942370165,10.358,7,0.0,1.033,laggard_gpu_busy,gemm=7.6ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
0,22982195141,12.505,7,0.0,1.014,laggard_gpu_busy,gemm=9.2ms;moe_permute=3.5ms;hybridep_meta=0.0ms,backward|recompute
1,1766219822,10.02,0,0.0,1.03,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
1,1885698019,16.418,7,0.0,1.025,laggard_gpu_busy,gemm=12.4ms;moe_permute=3.0ms;activation=1.1ms,forward|attention|dsa_indexer
1,2092487301,10.548,6,0.0,1.027,laggard_gpu_busy,gemm=7.4ms;moe_permute=3.0ms;elementwise=0.3ms,forward|moe
1,2161924576,13.302,4,0.0,1.042,laggard_gpu_busy,gemm=9.8ms;moe_permute=2.8ms;activation=0.9ms,forward|moe
1,2231564955,5.739,5,0.001,1.062,laggard_gpu_busy,gemm=3.7ms;moe_permute=2.4ms;hybridep_meta=0.0ms,forward|attention|dsa_indexer
1,2363030259,11.865,2,0.0,1.034,laggard_gpu_busy,gemm=7.8ms;moe_permute=2.6ms;activation=1.6ms,forward|moe
1,2423781894,14.86,3,0.0,1.06,laggard_gpu_busy,gemm=11.8ms;moe_permute=2.7ms;activation=0.9ms,forward|moe
1,2499892023,13.151,6,0.0,1.036,laggard_gpu_busy,gemm=9.0ms;moe_permute=3.2ms;activation=1.2ms,forward|moe
1,2569904886,13.531,6,0.0,1.065,laggard_gpu_busy,gemm=10.2ms;moe_permute=2.9ms;activation=1.0ms,forward|attention|dsa_indexer
1,2715410273,5.829,3,0.001,1.045,laggard_gpu_busy,gemm=3.6ms;moe_permute=2.5ms;hybridep_meta=0.0ms,forward|moe
1,2771806224,19.836,2,0.0,1.041,laggard_gpu_busy,gemm=14.6ms;moe_permute=3.5ms;activation=2.2ms,forward|moe
1,2847438749,15.232,4,0.0,0.97,laggard_gpu_busy,gemm=10.2ms;moe_permute=3.2ms;activation=1.0ms,forward|moe
