waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
2,9731046559,10.293,3,0.001,0.747,laggard_gpu_busy,gemm=4.5ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
2,9888406822,8.861,0,0.0,1.04,laggard_gpu_busy,gemm=6.4ms;moe_permute=2.7ms;elementwise=0.1ms,backward|recompute
2,9923422681,9.637,0,0.0,1.044,laggard_gpu_busy,gemm=7.0ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
2,10066711704,39.409,0,0.0,0.011,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,10317982785,8.625,1,0.001,1.033,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,10353100053,10.452,1,0.0,1.029,laggard_gpu_busy,gemm=7.8ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,10556990187,90.205,0,0.0,0.005,laggard_gpu_idle(host),hybridep_meta=0.3ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,10668000388,15.107,1,0.0,1.056,laggard_gpu_busy,gemm=11.4ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
2,10709370200,21.083,1,0.0,1.038,laggard_gpu_busy,gemm=17.1ms;moe_permute=3.9ms;activation=0.9ms,backward|recompute
2,10858031647,22.32,0,0.0,0.02,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,10894839812,11.402,0,0.0,1.016,laggard_gpu_busy,gemm=8.1ms;moe_permute=2.4ms;activation=0.8ms,backward|recompute
2,10924739011,13.872,0,0.0,1.052,laggard_gpu_busy,gemm=11.3ms;moe_permute=2.7ms;activation=0.6ms,backward|recompute
2,11273785640,8.087,1,0.001,1.039,laggard_gpu_busy,gemm=5.7ms;moe_permute=2.7ms;hybridep_meta=0.0ms,backward|recompute
2,11309284838,12.616,1,0.0,1.032,laggard_gpu_busy,gemm=9.5ms;moe_permute=3.5ms;hybridep_meta=0.0ms,backward|recompute
2,11454406699,8.683,0,0.0,0.052,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,11480676407,13.741,4,0.0,1.043,laggard_gpu_busy,gemm=10.2ms;moe_permute=2.9ms;activation=1.0ms,backward|recompute
2,11516868120,15.664,4,0.0,1.035,laggard_gpu_busy,gemm=13.1ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
2,11671651698,5.81,7,0.001,1.038,laggard_gpu_busy,gemm=3.8ms;moe_permute=2.2ms;hybridep_meta=0.0ms,backward|recompute
2,11699462342,6.593,7,0.001,1.039,laggard_gpu_busy,gemm=4.5ms;moe_permute=2.4ms;hybridep_meta=0.0ms,backward|recompute
2,12067552369,8.148,1,0.001,1.033,laggard_gpu_busy,gemm=5.4ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,12109516529,8.674,1,0.001,0.998,laggard_gpu_busy,gemm=5.0ms;moe_permute=3.6ms;hybridep_meta=0.0ms,backward|recompute
2,12471288314,15.288,3,0.0,1.042,laggard_gpu_busy,gemm=11.9ms;moe_permute=2.9ms;activation=0.9ms,backward|recompute
2,12505175726,17.433,3,0.0,1.04,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.0ms;topk_router=1.4ms,backward|recompute
2,12854503972,10.28,6,0.0,1.027,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;activation=0.7ms,backward|recompute
2,12890950059,15.18,6,0.0,1.032,laggard_gpu_busy,gemm=11.9ms;moe_permute=3.8ms;hybridep_meta=0.0ms,backward|recompute
2,13058016855,16.056,4,0.0,1.031,laggard_gpu_busy,gemm=11.7ms;moe_permute=3.3ms;activation=1.3ms,backward|recompute
2,13102532457,20.612,4,0.0,1.033,laggard_gpu_busy,gemm=17.5ms;moe_permute=3.8ms;hybridep_meta=0.0ms,backward|recompute
2,13487824503,12.898,6,0.0,1.048,laggard_gpu_busy,gemm=8.8ms;moe_permute=3.3ms;activation=1.1ms,backward|recompute
2,13528183666,14.736,6,0.0,1.047,laggard_gpu_busy,gemm=12.0ms;moe_permute=3.4ms;hybridep_meta=0.0ms,backward|recompute
2,13735217400,5.752,0,0.001,1.009,laggard_gpu_busy,moe_permute=3.3ms;gemm=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,13891018791,19.055,1,0.0,1.051,laggard_gpu_busy,gemm=14.7ms;moe_permute=3.6ms;activation=1.5ms,backward|recompute
2,13941242232,22.583,1,0.0,1.026,laggard_gpu_busy,gemm=19.2ms;moe_permute=4.0ms;hybridep_meta=0.0ms,backward|recompute
2,14115985613,14.374,1,0.0,0.909,laggard_gpu_busy,gemm=9.1ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
2,14151093644,16.125,1,0.0,1.041,laggard_gpu_busy,gemm=13.0ms;moe_permute=3.0ms;activation=0.9ms,backward|recompute
2,14300227511,59.782,3,0.0,0.008,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,14375207502,18.352,6,0.0,1.047,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.1ms;activation=1.1ms,backward|recompute
2,14413343518,21.795,6,0.0,1.03,laggard_gpu_busy,gemm=14.9ms;moe_permute=3.4ms;topk_router=2.8ms,backward|recompute
