layer,gpu,start_ns,wall_ms
layer:11,2,1824331767,132.761
layer:11,2,22080326250,118.876
layer:11,3,1824215814,132.306
layer:11,3,22081040785,118.449
layer:11,4,1833893987,123.025
layer:11,4,22080317517,118.909
layer:11,5,1824338616,132.157
layer:11,5,22080214948,118.847
layer:11,6,1825122887,132.004
layer:11,6,22079992507,119.26
layer:11,7,1823754884,132.886
layer:11,7,22080037213,118.805
layer:12,0,1956213187,68.142
layer:12,0,21892085289,108.461
layer:12,1,1957193091,62.83
layer:12,1,21895254978,107.264
layer:12,2,1957259927,63.502
layer:12,2,21893586213,108.867
layer:12,3,1956673535,63.646
layer:12,3,21893550020,108.18
layer:12,4,1957078238,64.021
layer:12,4,21893004545,108.388
layer:12,5,1956644861,63.291
layer:12,5,21892845690,108.586
layer:12,6,1957301406,63.134
layer:12,6,21893434693,108.242
layer:12,7,1956802536,63.73
layer:12,7,21893457788,107.864
layer:13,0,2024805163,60.932
layer:13,0,21590933009,232.818
layer:13,1,2020168783,66.041
layer:13,1,21592192294,228.69
layer:13,2,2020909837,65.738
layer:13,2,21591899030,114.971
layer:13,3,2020456628,65.421
layer:13,3,21591647477,115.792
layer:13,4,2021244820,65.044
layer:13,4,21592790508,114.924
layer:13,5,2020093963,65.514
layer:13,5,21592935283,115.472
layer:13,6,2020596695,65.652
layer:13,6,21593191028,114.305
layer:13,7,2020681645,64.614
layer:13,7,21591975717,115.854
layer:14,0,2085878596,75.405
layer:14,0,21389887864,116.748
layer:14,1,2086349602,75.615
layer:14,1,21391204184,116.66
layer:14,2,2086819702,75.488
layer:14,2,21390914388,116.643
layer:14,3,2086019166,75.202
layer:14,3,21391312986,115.781
layer:14,4,2086438842,75.678
layer:14,4,21390939058,116.661
layer:14,5,2085767814,75.071
layer:14,5,21390621991,116.59
layer:14,6,2086409210,75.669
layer:14,6,21390550172,116.885
layer:14,7,2085435865,76.472
layer:14,7,21390581797,116.688
layer:15,0,2161428047,139.576
layer:15,0,21194596312,117.449
layer:15,1,2162114133,139.75
layer:15,1,21195593558,116.827
layer:15,2,2162466232,139.844
layer:15,2,21195927561,116.577
layer:15,3,2161358029,140.357
layer:15,3,21195238369,116.76
layer:15,4,2162265908,139.467
layer:15,4,21195709186,116.439
layer:15,5,2160981535,140.241
layer:15,5,21195384771,116.684
layer:15,6,2162251849,139.817
layer:15,6,21196959623,115.287
layer:15,7,2162046687,139.45
layer:15,7,21195108563,116.812
layer:16,0,2301147082,63.132
layer:16,0,20992986262,108.015
layer:16,1,2302006424,63.372
layer:16,1,20993801853,108.226
layer:16,2,2302456039,84.576
layer:16,2,20993611032,108.429
layer:16,3,2301851618,62.82
layer:16,3,20993229623,108.478
layer:16,4,2301882791,63.515
layer:16,4,20993732005,108.317
layer:16,5,2301376397,63.43
layer:16,5,20993506360,108.062
layer:16,6,2302228888,62.874
layer:16,6,20993682722,108.429
layer:16,7,2301648449,62.303
layer:16,7,20993401352,108.636
layer:17,0,2364413368,74.559
layer:17,0,20791622183,114.025
layer:17,1,2365524861,74.402
layer:17,1,20792821278,113.336
layer:17,2,2387181535,53.094
layer:17,2,20792511715,113.837
layer:17,3,2364815658,74.679
layer:17,3,20792267667,113.648
layer:17,4,2365542040,74.502
layer:17,4,20792864621,113.427
layer:17,5,2364951082,73.931
layer:17,5,20792322247,113.561
layer:17,6,2365268908,74.821
layer:17,6,20792336588,113.921
layer:17,7,2364098220,75.442
layer:17,7,20792597969,113.289
layer:18,0,2439114065,73.246
layer:18,0,20573081793,118.472
layer:18,1,2440074266,73.228
layer:18,1,20574233192,118.427
layer:18,2,2440428711,73.186
layer:18,2,20573808523,118.668
layer:18,3,2439630971,73.213
layer:18,3,20574763997,117.681
layer:18,4,2440197086,73.46
layer:18,4,20574418202,118.149
layer:18,5,2439059611,74.547
layer:18,5,20573504975,118.79
layer:18,6,2440246516,73.847
layer:18,6,20573555331,118.988
layer:18,7,2439684635,72.871
layer:18,7,20573819197,118.651
layer:19,0,2512495932,152.341
layer:19,0,20364329887,115.695
layer:19,1,2513441244,152.573
layer:19,1,20364711935,115.719
layer:19,2,2513770991,153.085
layer:19,2,20364486828,116.279
layer:19,3,2512977706,152.443
layer:19,3,20364124890,116.716
layer:19,4,2513810636,152.239
layer:19,4,20364510927,116.04
layer:19,5,2513756910,151.412
layer:19,5,20364313296,116.039
layer:19,6,2514262669,152.268
layer:19,6,20364475119,116.12
layer:19,7,2512708016,152.814
layer:19,7,20364988225,115.387
layer:20,0,2664978336,69.475
layer:20,0,20087101494,115.812
layer:20,1,2666173914,69.502
layer:20,1,20088493019,115.264
layer:20,2,2667019337,68.727
layer:20,2,20088096921,115.779
layer:20,3,2665566365,70.314
layer:20,3,20087707213,191.155
layer:20,4,2666200382,70.857
layer:20,4,20088324876,115.7
layer:20,5,2665315079,69.979
layer:20,5,20087866021,115.714
layer:20,6,2666707286,69.864
layer:20,6,20087905090,116.021
layer:20,7,2665668661,70.566
layer:20,7,20088081039,115.688
layer:21,0,2734588833,67.611
layer:21,0,19863344999,123.809
layer:21,1,2735831711,67.532
layer:21,1,19863539362,124.18
layer:21,2,2735895434,67.553
layer:21,2,19863971507,123.977
layer:21,3,2736017438,66.458
layer:21,3,19862978918,124.55
layer:21,4,2737224012,65.416
layer:21,4,19883853640,103.888
layer:21,5,2735445772,67.177
layer:21,5,19863119274,124.465
layer:21,6,2736749363,66.093
layer:21,6,19863626303,124.097
layer:21,7,2736378773,66.073
layer:21,7,19863204358,124.213
layer:22,0,2802337722,77.252
layer:22,0,19657500634,111.005
layer:22,1,2803514147,77.542
layer:22,1,19659168167,110.261
layer:22,2,2803594158,77.312
layer:22,2,19658541868,110.99
layer:22,3,2802616019,77.331
layer:22,3,19658059001,111.079
layer:22,4,2802793186,77.768
layer:22,4,19658850319,110.832
layer:22,5,2802778228,77.106
layer:22,5,19658467306,110.765
layer:22,6,2803002079,79.081
layer:22,6,19658630765,110.792
layer:22,7,2802592808,77.841
layer:22,7,19658299693,110.886
layer:23,0,2879745089,141.7
layer:23,0,19446559689,117.831
layer:23,1,2881200087,140.55
layer:23,1,19448395229,116.568
layer:23,2,2881063571,140.969
layer:23,2,19447791617,117.345
layer:23,3,2880085761,142.067
layer:23,3,19448648372,117.187
layer:23,4,2880721611,142.021
layer:23,4,19447832384,117.124
layer:23,5,2880031051,142.156
layer:23,5,19447640997,117.243
layer:23,6,2882240670,141.106
layer:23,6,19447268609,117.646
layer:23,7,2880580098,141.79
layer:23,7,19447532802,117.124
layer:24,0,3021585229,70.388
layer:24,0,19244876156,108.325
layer:24,1,3021903079,76.139
layer:24,1,19246627195,107.903
layer:24,2,3022186029,70.395
layer:24,2,19246105786,108.21
layer:24,3,3022301826,70.441
layer:24,3,19245844020,108.14
layer:24,4,3022910964,69.458
layer:24,4,19246067604,108.201
layer:24,5,3022341894,70.045
layer:24,5,19245667243,129.626
layer:24,6,3023524317,69.759
layer:24,6,19245615596,108.519
layer:24,7,3022512269,70.22
layer:24,7,19245776348,108.153
layer:25,0,3092107953,61.891
layer:25,0,19060906037,109.46
layer:25,1,3098179408,56.025
layer:25,1,19062398035,109.49
layer:25,2,3092748606,62.385
layer:25,2,19062041690,108.986
layer:25,3,3092879361,61.575
layer:25,3,19061526774,114.967
layer:25,4,3092526580,61.688
layer:25,4,19062196194,108.705
layer:25,5,3092535130,62.416
layer:25,5,19062095645,108.684
layer:25,6,3093453688,62.406
layer:25,6,19061534492,115.717
layer:25,7,3092878190,61.361
layer:25,7,19061710927,115.439
layer:26,0,3154128870,61.246
layer:26,0,18871183153,114.01
layer:26,1,3154344112,61.341
layer:26,1,18872302837,113.824
layer:26,2,3155280767,60.877
layer:26,2,18872337745,114.243
layer:26,3,3154586379,60.356
layer:26,3,18871635765,114.318
layer:26,4,3154362540,61.015
layer:26,4,18871934078,115.011
layer:26,5,3155221704,60.009
layer:26,5,18871884022,116.099
layer:26,6,3156014537,60.101
layer:26,6,18871593398,115.788
layer:26,7,3154385154,60.837
layer:26,7,18872360640,113.696
layer:27,0,3215505156,133.414
layer:27,0,18678475094,112.505
layer:27,1,3215832783,133.364
layer:27,1,18679885874,111.592
layer:27,2,3216301834,133.288
layer:27,2,18679496369,112.107
layer:27,3,3215073596,134.555
layer:27,3,18679312895,112.093
layer:27,4,3215521760,133.802
layer:27,4,18679407217,111.883
layer:27,5,3215370091,134.317
layer:27,5,18679333574,112.019
layer:27,6,3216276729,133.622
layer:27,6,18679539183,111.888
layer:27,7,3215358658,133.8
layer:27,7,18679277355,112.166
layer:28,0,3349055343,63.082
layer:28,0,18462189800,112.325
layer:28,1,3349339101,63.624
layer:28,1,18463527489,111.668
layer:28,2,3349750010,63.671
layer:28,2,18463149351,112.204
layer:28,3,3349775910,62.806
layer:28,3,18463705938,137.4
layer:28,4,3349468230,63.849
layer:28,4,18462866017,112.585
layer:28,5,3349839002,63.181
layer:28,5,18464074164,111.317
layer:28,6,3350057231,64.346
layer:28,6,18462601255,112.719
layer:28,7,3349293978,69.954
layer:28,7,18462722535,112.376
layer:29,0,3412278913,64.823
layer:29,0,18260334967,113.308
layer:29,1,3413113378,64.879
layer:29,1,18261245281,112.971
layer:29,2,3413565733,64.998
layer:29,2,18260957666,113.351
layer:29,3,3412719873,64.765
layer:29,3,18261889769,112.059
layer:29,4,3413471366,65.142
layer:29,4,18261005198,113.405
layer:29,5,3413155922,64.608
layer:29,5,18262221729,112.248
layer:29,6,3414566968,67.967
layer:29,6,18260941553,113.209
layer:29,7,3419382612,58.996
layer:29,7,18260879993,113.089
layer:30,0,3477237952,68.731
layer:30,0,18051343448,114.871
layer:30,1,3478134179,69.187
layer:30,1,18052747271,114.653
layer:30,2,3478724649,67.165
layer:30,2,18053724422,114.167
layer:30,3,3477620831,69.376
layer:30,3,18051947282,115.287
layer:30,4,3478766539,67.915
layer:30,4,18053732378,114.457
layer:30,5,3477906071,68.542
layer:30,5,18052242985,115.396
layer:30,6,3482691987,64.935
layer:30,6,18051946516,115.384
layer:30,7,3478512919,68.25
layer:30,7,18052496627,114.787
layer:31,0,3546101134,145.095
layer:31,0,17779948833,181.088
layer:31,1,3547458759,144.404
layer:31,1,17781165510,180.314
layer:31,2,3546032321,146.793
layer:31,2,17781021959,180.776
layer:31,3,3547128995,144.396
layer:31,3,17852913997,108.379
layer:31,4,3546841724,145.489
layer:31,4,17780822749,180.825
layer:31,5,3546583917,145.185
layer:31,5,17781385533,180.199
layer:31,6,3547778158,150.968
layer:31,6,17780880066,180.762
layer:31,7,3546906222,145.042
layer:31,7,17780664661,180.628
layer:32,0,3691347169,67.338
layer:32,0,17577948201,114.566
layer:32,1,3692014940,68.045
layer:32,1,17579246837,114.065
layer:32,2,3692982735,67.882
layer:32,2,17579157177,114.265
layer:32,3,3691670543,68.816
layer:32,3,17578322948,114.799
layer:32,4,3692479629,67.693
layer:32,4,17578633089,115.027
layer:32,5,3691908367,67.842
layer:32,5,17579855803,113.79
layer:32,6,3699256163,69.011
layer:32,6,17578372224,115.161
layer:32,7,3692093158,68.369
layer:32,7,17578474589,114.783
layer:33,0,3758831927,70.358
layer:33,0,17375630119,118.967
layer:33,1,3760207646,69.056
layer:33,1,17391077442,104.037
layer:33,2,3761008840,69.218
layer:33,2,17376588110,118.58
layer:33,3,3760620285,68.583
layer:33,3,17376237311,118.544
layer:33,4,3760317310,69.36
layer:33,4,17377209281,118.135
layer:33,5,3759888177,71.266
layer:33,5,17376532747,118.748
layer:33,6,3768735421,61.818
layer:33,6,17376688439,119.053
layer:33,7,3760607037,68.678
layer:33,7,17390100529,104.864
layer:34,0,3829328212,68.517
layer:34,0,17172541740,111.234
layer:34,1,3829409170,68.319
layer:34,1,17173834030,110.961
layer:34,2,3830372837,68.089
layer:34,2,17173103023,111.573
layer:34,3,3829335825,69.165
layer:34,3,17172956850,111.434
layer:34,4,3829837105,68.344
layer:34,4,17173058832,112.706
layer:34,5,3831324950,66.815
layer:34,5,17173197161,111.761
layer:34,6,3830730080,68.574
layer:34,6,17173277946,111.506
layer:34,7,3829429331,69.217
layer:34,7,17173080954,111.486
layer:35,0,3897985962,145.263
layer:35,0,16944307355,157.871
layer:35,1,3897871068,145.205
layer:35,1,16945863520,157.081
layer:35,2,3898604895,145.147
layer:35,2,16945835229,156.908
layer:35,3,3898635734,145.022
layer:35,3,16945005704,157.457
layer:35,4,3898325640,145.712
layer:35,4,16945749471,156.697
layer:35,5,3898276621,145.047
layer:35,5,16945314801,157.267
layer:35,6,3899469646,145.197
layer:35,6,16945395947,157.411
layer:35,7,3898791836,144.965
layer:35,7,16945371330,157.055
layer:36,0,4043398257,59.815
layer:36,0,16752885793,118.824
layer:36,1,4043217706,60.367
layer:36,1,16754119778,118.48
layer:36,2,4043903852,59.893
layer:36,2,16753746908,118.943
layer:36,3,4043804716,60.101
layer:36,3,16753308586,119.261
layer:36,4,4044203120,60.125
layer:36,4,16753678834,118.872
layer:36,5,4043471961,59.919
layer:36,5,16754920440,117.689
layer:36,6,4044848858,60.349
layer:36,6,16753536416,119.294
layer:36,7,4043904045,60.287
layer:36,7,16753740451,118.835
layer:37,0,4103359084,62.474
layer:37,0,16537157459,112.319
layer:37,1,4103736782,62.445
layer:37,1,16538684092,111.484
layer:37,2,4103951873,62.391
layer:37,2,16537984115,112.14
layer:37,3,4104039570,62.461
layer:37,3,16537961093,111.775
layer:37,4,4104477201,62.658
layer:37,4,16537948918,118.052
layer:37,5,4103532659,62.783
layer:37,5,16537951491,112.213
layer:37,6,4105380883,61.808
layer:37,6,16537868232,117.456
layer:37,7,4104354013,62.806
layer:37,7,16538027868,111.857
layer:38,0,4165970941,75.702
layer:38,0,16347545878,113.187
layer:38,1,4166327448,76.268
layer:38,1,16348688466,113.093
layer:38,2,4166494843,76.549
layer:38,2,16348650663,113.804
layer:38,3,4166629170,75.523
layer:38,3,16347854424,113.468
layer:38,4,4167282562,75.394
layer:38,4,16348791557,113.081
layer:38,5,4166454610,75.379
layer:38,5,16348140091,114.12
layer:38,6,4167351613,75.968
layer:38,6,16348252261,113.443
layer:38,7,4167320399,75.817
layer:38,7,16348103797,113.302
layer:39,0,4241812994,134.126
layer:39,0,16145899202,123.399
layer:39,1,4242749158,133.22
layer:39,1,16145558509,124.206
layer:39,2,4243193915,133.276
layer:39,2,16145224162,124.54
layer:39,3,4242285031,134.211
layer:39,3,16144762126,124.69
layer:39,4,4242833282,133.751
layer:39,4,16144890205,124.673
layer:39,5,4241978299,139.477
layer:39,5,16144933259,124.686
layer:39,6,4243493020,134.041
layer:39,6,16144857472,125.287
layer:39,7,4243279504,132.944
layer:39,7,16144965546,124.622
layer:40,0,4376094796,62.817
layer:40,0,15939974440,111.679
layer:40,1,4376120515,64.02
layer:40,1,15941293844,111.094
layer:40,2,4376613454,62.917
layer:40,2,15940783447,111.54
layer:40,3,4376641436,62.027
layer:40,3,15940537149,111.712
layer:40,4,4376745861,63.003
layer:40,4,15940965861,111.392
layer:40,5,4381598638,57.968
layer:40,5,15941045895,111.22
layer:40,6,4377684220,63.216
layer:40,6,15954662328,97.947
layer:40,7,4376374135,63.202
layer:40,7,15940946401,111.336
layer:41,0,4439051572,70.596
layer:41,0,15746897175,113.917
layer:41,1,4440283394,72.251
layer:41,1,15747971763,113.197
layer:41,2,4439670753,70.13
layer:41,2,15747329501,113.979
layer:41,3,4438826544,71.184
layer:41,3,15747199254,113.899
layer:41,4,4439895758,69.59
layer:41,4,15748484094,113.124
layer:41,5,4439720011,70.184
layer:41,5,15747029654,113.915
layer:41,6,4441047387,69.433
layer:41,6,15746968996,114.492
layer:41,7,4439732250,70.182
layer:41,7,15747426408,113.742
layer:42,0,4509791231,66.039
layer:42,0,15549955842,114.599
layer:42,1,4512728029,67.409
layer:42,1,15551223913,113.969
layer:42,2,4509955020,66.59
layer:42,2,15552098602,113.91
layer:42,3,4510143733,66.023
layer:42,3,15554884737,110.072
layer:42,4,4509631083,67.143
layer:42,4,15550781684,114.366
layer:42,5,4510038253,65.983
layer:42,5,15550849467,114.992
layer:42,6,4510625162,66.362
layer:42,6,15550926908,114.36
layer:42,7,4510059636,67.383
layer:42,7,15551059372,114.024
layer:43,0,4575965368,135.69
layer:43,0,15338694500,118.752
layer:43,1,4580303504,131.414
layer:43,1,15339838392,118.026
layer:43,2,4576711578,135.633
layer:43,2,15339631825,118.446
layer:43,3,4576300024,134.015
layer:43,3,15339337732,118.254
layer:43,4,4576915729,136.238
layer:43,4,15339392326,118.346
layer:43,5,4576165724,135.675
layer:43,5,15339430984,118.896
layer:43,6,4577126855,135.393
layer:43,6,15339208482,118.868
layer:43,7,4577589249,134.471
layer:43,7,15340279788,117.505
layer:44,0,4711870179,68.186
layer:44,0,15060030790,191.761
layer:44,1,4711931539,68.322
layer:44,1,15059950364,112.341
layer:44,2,4712486986,68.367
layer:44,2,15059984803,112.332
layer:44,3,4710456770,70.122
layer:44,3,15059462815,112.723
layer:44,4,4713307833,67.168
layer:44,4,15059691858,112.519
layer:44,5,4711974236,67.644
layer:44,5,15060111941,112.115
layer:44,6,4712667454,68.486
layer:44,6,15059408320,113.138
layer:44,7,4712202120,68.719
layer:44,7,15059619846,112.735
layer:45,0,4780192893,70.649
layer:45,0,14868404753,113.614
layer:45,1,4780391848,77.154
layer:45,1,14874371825,108.071
layer:45,2,4780995171,70.835
layer:45,2,14872719660,109.726
layer:45,3,4780720983,69.527
layer:45,3,14874367519,107.768
layer:45,4,4780618764,70.677
layer:45,4,14872529163,109.585
layer:45,5,4779779552,71.513
layer:45,5,14870221713,111.985
layer:45,6,4781312988,70.233
layer:45,6,14871266174,111.332
layer:45,7,4781063630,70.75
layer:45,7,14872329020,109.854
layer:46,0,4850976622,64.03
layer:46,0,14658454147,120.357
layer:46,1,4857686349,57.522
layer:46,1,14659207184,119.621
layer:46,2,4851969407,62.538
layer:46,2,14659521665,119.491
layer:46,3,4850380933,65.256
layer:46,3,14658880318,119.894
layer:46,4,4851435559,64.156
layer:46,4,14658640951,120.018
layer:46,5,4851431357,64.154
layer:46,5,14658801341,119.916
layer:46,6,4851682424,64.519
layer:46,6,14658986492,120.08
layer:46,7,4851957309,63.444
layer:46,7,14660365545,118.421
layer:47,0,4915141711,164.157
layer:47,0,14454546282,118.449
layer:47,1,4915348653,165.25
layer:47,1,14455880309,117.371
layer:47,2,4914648831,166.165
layer:47,2,14456005222,117.561
layer:47,3,4915775383,164.683
layer:47,3,14455307401,119.684
layer:47,4,4915746925,164.152
layer:47,4,14455459978,117.584
layer:47,5,4915729240,163.916
layer:47,5,14455772318,117.435
layer:47,6,4916362208,163.575
layer:47,6,14456406928,117.931
layer:47,7,4915542268,163.103
layer:47,7,14455666634,117.828
layer:48,0,5079443579,68.535
layer:48,0,14202726827,102.482
layer:48,1,5080757768,66.846
layer:48,1,14187931251,118.047
layer:48,2,5080953659,67.321
layer:48,2,14187727006,118.432
layer:48,3,5080608462,67.465
layer:48,3,14187728870,177.881
layer:48,4,5080045733,68.711
layer:48,4,14187343747,118.591
layer:48,5,5079787918,68.307
layer:48,5,14187450887,118.522
layer:48,6,5080146158,67.812
layer:48,6,14188499013,118.549
layer:48,7,5078797751,68.924
layer:48,7,14187649863,118.004
layer:49,0,5148124604,72.115
layer:49,0,13984128367,121.729
layer:49,1,5147753849,72.425
layer:49,1,13985028048,120.745
layer:49,2,5148414094,71.648
layer:49,2,13984387610,121.52
layer:49,3,5148210430,72.322
layer:49,3,13984053739,121.652
layer:49,4,5148901357,72.269
layer:49,4,13984026877,121.484
layer:49,5,5148231161,72.352
layer:49,5,13984016763,121.647
layer:49,6,5148101742,73.676
layer:49,6,13984098567,122.785
layer:49,7,5147868386,73.557
layer:49,7,13984074641,121.486
layer:50,0,5220378869,69.677
layer:50,0,13760961252,110.44
layer:50,1,5220331190,70.531
layer:50,1,13761181302,111.059
layer:50,2,5220200447,71.294
layer:50,2,13761601656,110.895
layer:50,3,5220669791,70.879
layer:50,3,13761124251,110.861
layer:50,4,5221317381,69.268
layer:50,4,13760748348,111.316
layer:50,5,5220754063,68.853
layer:50,5,13760810859,111.291
layer:50,6,5221971631,68.239
layer:50,6,13761031492,111.623
layer:50,7,5221584984,71.497
layer:50,7,13760716705,111.316
layer:51,0,5290192298,154.299
layer:51,0,13562601161,118.492
layer:51,1,5291004052,153.604
layer:51,1,13563490578,117.75
layer:51,2,5291649103,154.701
layer:51,2,13563802088,118.02
layer:51,3,5291684905,153.314
layer:51,3,13563012141,118.21
layer:51,4,5290745644,155.145
layer:51,4,13563355630,117.92
layer:51,5,5289759290,155.958
layer:51,5,13563592838,117.639
layer:51,6,5290354374,155.171
layer:51,6,13564080974,117.577
layer:51,7,5293234663,151.404
layer:51,7,13563230829,117.893
layer:52,0,5444627233,63.006
layer:52,0,13351714050,119.554
layer:52,1,5444759789,63.007
layer:52,1,13351864968,120.077
layer:52,2,5446498128,62.496
layer:52,2,13352917570,119.332
layer:52,3,5445144360,64.22
layer:52,3,13351492625,120.255
layer:52,4,5446037882,62.93
layer:52,4,13365486149,106.481
layer:52,5,5445857125,61.287
layer:52,5,13351517607,120.515
layer:52,6,5445664774,63.686
layer:52,6,13351813918,120.726
layer:52,7,5444791153,62.779
layer:52,7,13351547656,120.189
layer:53,0,5507784968,73.149
layer:53,0,13142998629,125.323
layer:53,1,5507916156,73.289
layer:53,1,13143904646,120.038
layer:53,2,5509133887,73.314
layer:53,2,13143668660,120.957
layer:53,3,5509511888,72.033
layer:53,3,13143322624,120.619
layer:53,4,5509117323,73.005
layer:53,4,13144482673,119.644
layer:53,5,5507283487,73.902
layer:53,5,13143230916,120.743
layer:53,6,5509492295,73.355
layer:53,6,13143508917,120.874
layer:53,7,5507723453,74.307
layer:53,7,13143338361,120.607
layer:54,0,5581068585,66.545
layer:54,0,12925817820,114.665
layer:54,1,5581348829,68.366
layer:54,1,12927125546,114.168
layer:54,2,5582589538,65.898
layer:54,2,12927172245,113.966
layer:54,3,5581685203,67.206
layer:54,3,12926822474,114.232
layer:54,4,5582269256,67.466
layer:54,4,12926566987,114.351
layer:54,5,5581326666,67.044
layer:54,5,12926976279,113.971
layer:54,6,5582990579,65.977
layer:54,6,12927906122,113.533
layer:54,7,5582177769,66.017
layer:54,7,12927058488,113.986
layer:55,0,5647761762,145.11
layer:55,0,12728278840,110.751
layer:55,1,5649851997,143.588
layer:55,1,12729261279,110.125
layer:55,2,5648624746,144.988
layer:55,2,12729514050,110.181
layer:55,3,5649023139,143.59
layer:55,3,12728788641,110.516
layer:55,4,5649876933,144.3
