k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
141,13.414,13.535,1.009,4,13.356,13.344,13.244,13.529,13.535,13.435,13.364,13.506
142,10.608,10.863,1.024,6,10.338,10.602,10.365,10.642,10.654,10.653,10.863,10.745
143,10.416,10.535,1.011,7,10.132,10.388,10.418,10.447,10.53,10.442,10.441,10.535
144,10.504,10.626,1.012,4,10.254,10.389,10.539,10.535,10.626,10.51,10.581,10.596
145,13.44,13.754,1.023,6,13.304,13.32,13.352,13.393,13.397,13.474,13.754,13.525
146,10.404,10.482,1.008,6,10.181,10.412,10.355,10.477,10.461,10.413,10.482,10.451
147,10.509,10.638,1.012,6,10.315,10.515,10.51,10.525,10.608,10.462,10.638,10.499
148,10.472,10.57,1.009,7,10.24,10.462,10.425,10.498,10.511,10.549,10.521,10.57
149,13.538,13.643,1.008,3,13.234,13.497,13.552,13.643,13.635,13.629,13.525,13.589
150,10.578,10.686,1.01,4,10.374,10.514,10.581,10.618,10.686,10.563,10.614,10.673
151,10.475,10.578,1.01,6,10.264,10.448,10.465,10.5,10.533,10.535,10.578,10.473
152,10.662,10.79,1.012,7,10.448,10.505,10.677,10.707,10.708,10.713,10.75,10.79
153,13.542,13.653,1.008,7,13.391,13.548,13.569,13.621,13.572,13.403,13.575,13.653
154,13.825,13.977,1.011,6,13.757,13.693,13.841,13.479,13.935,13.942,13.977,13.974
155,13.53,13.655,1.009,7,13.458,13.511,13.354,13.509,13.602,13.518,13.635,13.655
