category,kernel,instances_all_gpus,s_per_gpu,median_us,max_ms
gemm,nvjet_sm103_tst_128x256_64x6_2x1_2cta_v_bz_TNT,34370,1.953,262.3,7.397
gemm,nvjet_sm103_tst_128x256_64x6_2x1_2cta_v_bz_NNT,16657,1.222,357.9,7.756
gemm,nvjet_sm103_tst_256x256_64x4_2x1_2cta_v_bz_TNT,7610,0.613,69.8,4.107
gemm,nvjet_sm103_tst_256x256_64x4_2x1_2cta_v_bz_NNT,4441,0.153,67.6,5.548
gemm,nvjet_sm103_tss_256x256_64x4_2x2f_2cta_h_bz_NNT,128,0.072,4554.1,4.853
gemm,nvjet_sm103_tst_32x256_64x6_1x4_2cta_h_bz_TNN,7824,0.07,66.5,0.174
gemm,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_TNT,5674,0.068,70.1,0.665
gemm,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_TNT,2010,0.065,251.1,0.781
gemm,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_TNT,2818,0.061,129.4,0.974
gemm,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_TNT,3018,0.059,80.4,3.457
gemm,nvjet_sm103_tst_128x192_64x7_2x1_2cta_v_bz_NNT,2944,0.04,83.6,0.732
gemm,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_NNT,1542,0.039,146.1,2.643
gemm,nvjet_sm103_tst_192x128_64x5_1x2_h_bz_TNT,624,0.036,455.4,0.459
gemm,nvjet_sm103_tst_128x256_64x6_2x2f_2cta_h_bz_TNT,1790,0.035,122.7,1.792
gemm,nvjet_sm103_tss_128x256_64x6_2x1_2cta_v_bz_TNT,64,0.033,4126.0,4.251
gemm,nvjet_sm103_tst_32x256_64x6_1x4_2cta_h_bz_NNN,3744,0.031,70.1,0.248
gemm,nvjet_sm103_tst_256x128_64x5_2x1_2cta_v_bz_NNT,881,0.024,194.6,0.849
gemm,nvjet_sm103_tst_144x128_64x8_1x2_2cta_h_bz_TNN,2496,0.023,73.3,0.171
gemm,nvjet_sm103_tst_256x240_64x4_2x1_2cta_v_bz_NNT,787,0.022,214.4,0.868
gemm,nvjet_sm103_tst_128x256_64x6_2x2f_2cta_h_bz_NNT,964,0.019,121.9,3.052
gemm,nvjet_sm103_tst_256x224_64x4_2x1_2cta_v_bz_TNT,1318,0.019,108.2,0.568
gemm,nvjet_sm103_tst_128x32_64x10_2x1_2cta_v_bz_splitK_NTT,1872,0.018,78.3,0.082
gemm,nvjet_sm103_tst_256x208_64x4_2x1_2cta_v_bz_TNT,1628,0.016,53.3,0.254
gemm,nvjet_sm103_sss_tf32_128x256_32x6_2x1_2cta_v_bz_NNT,600,0.014,177.2,0.252
gemm,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_TNT,2374,0.014,34.4,0.258
gemm,nvjet_sm103_tst_128x32_64x10_4x1_2cta_v_bz_NTT,624,0.013,172.8,0.178
gemm,nvjet_sm103_tst_32x128_64x10_1x2_2cta_h_bz_splitK_NTN,1848,0.013,60.0,0.064
gemm,nvjet_sm103_sss_tf32_384x128_32x3_2x2_2cta_h_bz_splitK_NTT,600,0.012,164.9,0.19
gemm,nvjet_sm103_tss_128x256_64x6_2x2_2cta_h_bz_TNT,1200,0.012,79.2,0.091
gemm,nvjet_sm103_tst_256x208_64x4_2x1_2cta_v_bz_NNT,986,0.012,95.0,0.247
gemm,nvjet_sm103_tst_32x128_64x10_1x4_2cta_h_bz_NTN,624,0.012,152.6,0.158
gemm,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_NNT,1384,0.011,59.7,0.212
gemm,nvjet_sm103_tst_256x224_64x4_2x1_2cta_v_bz_NNT,830,0.011,101.8,0.247
gemm,nvjet_sm103_tst_256x224_64x4_2x2_2cta_h_bz_TNT,672,0.01,123.9,0.221
gemm,nvjet_sm103_tst_128x192_64x7_2x2_2cta_h_bz_TNT,886,0.008,65.7,0.174
gemm,nvjet_sm103_tst_256x136_64x4_1x2_h_bz_TNT,948,0.008,41.0,0.233
gemm,nvjet_sm103_tst_256x240_64x4_2x2_2cta_h_bz_TNT,426,0.007,129.0,0.244
gemm,splitKreduce_kernel,9028,0.007,3.4,0.07
gemm,nvjet_sm103_tst_128x160_64x8_2x2_2cta_h_bz_TNT,826,0.006,53.6,0.151
gemm,nvjet_sm103_tst_256x136_64x4_1x2_h_bz_NNT,596,0.006,70.0,0.207
gemm,nvjet_sm103_tst_128x240_64x6_2x1_2cta_v_bz_TNT,730,0.005,33.3,0.238
gemm,nvjet_sm103_tst_256x128_64x5_2x2_2cta_h_bz_TNT,626,0.005,61.7,0.187
gemm,nvjet_sm103_tst_256x128_64x5_2x4f_2cta_h_bz_NNT,292,0.005,121.2,0.243
gemm,nvjet_sm103_tst_256x136_64x4_2x1_v_bz_TNT,446,0.005,73.8,0.248
gemm,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_NTT,1224,0.005,33.2,0.036
gemm,nvjet_sm103_tst_128x128_64x8_2x2_2cta_h_bz_TNT,642,0.004,43.9,0.137
gemm,nvjet_sm103_tst_128x160_64x8_2x2_2cta_h_bz_NNT,627,0.004,52.8,0.134
gemm,nvjet_sm103_tst_128x192_64x7_2x2_2cta_h_bz_NNT,523,0.004,64.4,0.164
gemm,nvjet_sm103_tst_256x256_64x4_2x2f_2cta_h_bz_NNT,150,0.004,198.9,0.792
gemm,nvjet_sm103_tst_128x144_64x8_2x2_2cta_h_bz_TNT,418,0.003,47.1,0.125
gemm,nvjet_sm103_tst_128x224_64x7_2x1_2cta_v_bz_NNT,437,0.003,61.8,0.139
gemm,nvjet_sm103_tst_128x224_64x7_2x1_2cta_v_bz_TNT,534,0.003,33.2,0.199
gemm,nvjet_sm103_tst_128x232_64x4_2x1_v_bz_TNT,330,0.003,55.2,0.233
gemm,nvjet_sm103_tst_128x240_64x6_2x1_2cta_v_bz_NNT,364,0.003,66.1,0.192
gemm,nvjet_sm103_tst_128x64_64x10_2x2_2cta_h_bz_TNT,660,0.003,37.1,0.121
gemm,nvjet_sm103_tst_176x128_64x8_1x2_2cta_h_bz_TNN,728,0.003,28.2,0.114
gemm,nvjet_sm103_tst_192x224_64x5_2x2_2cta_h_bz_TNT,298,0.003,74.8,0.119
gemm,nvjet_sm103_tst_192x288_64x5_2x1_2cta_v_bz_NNT,178,0.003,104.2,0.281
gemm,nvjet_sm103_tst_256x120_64x4_1x4f_h_bz_TNT,226,0.003,117.2,0.239
gemm,nvjet_sm103_tst_256x136_64x4_1x4_h_bz_TNT,358,0.003,66.7,0.187
gemm,nvjet_sm103_tst_256x224_64x4_2x2f_2cta_h_bz_NNT,87,0.003,250.1,0.301
gemm,nvjet_sm103_tst_64x512_64x5_2x2_2cta_h_bz_TNT,336,0.003,74.6,0.077
gemm,nvjet_sm103_tst_96x128_64x9_2x2_2cta_h_bz_NNN,618,0.003,33.5,0.077
gemm,nvjet_sm103_tst_96x64_64x13_2x2_2cta_h_bz_NNN,881,0.003,27.6,0.107
gemm,nvjet_sm103_tst_128x120_64x6_1x4_h_bz_TNT,306,0.002,51.3,0.124
gemm,nvjet_sm103_tst_128x128_64x8_2x1_2cta_v_bz_NNT,436,0.002,37.3,0.129
gemm,nvjet_sm103_tst_128x128_64x8_2x2_2cta_h_bz_NNT,293,0.002,41.1,0.129
gemm,nvjet_sm103_tst_128x208_64x7_2x1_2cta_v_bz_NNT,355,0.002,48.4,0.137
gemm,nvjet_sm103_tst_128x208_64x7_2x2_2cta_h_bz_TNT,286,0.002,57.2,0.133
gemm,nvjet_sm103_tst_128x224_64x7_2x2_2cta_h_bz_TNT,258,0.002,61.4,0.142
gemm,nvjet_sm103_tst_128x232_64x4_2x1_v_bz_NNT,187,0.002,69.3,0.182
gemm,nvjet_sm103_tst_128x232_64x4_4x1f_v_bz_TNT,154,0.002,122.4,0.24
gemm,nvjet_sm103_tst_128x240_64x6_2x2_2cta_h_bz_TNT,254,0.002,60.9,0.142
gemm,nvjet_sm103_tst_128x256_64x6_4x1f_2cta_v_bz_NNT,140,0.002,120.9,0.291
gemm,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_NNT,449,0.002,31.6,0.118
gemm,nvjet_sm103_tst_128x80_64x10_2x2_2cta_h_bz_TNT,458,0.002,38.2,0.127
gemm,nvjet_sm103_tst_128x96_64x9_2x1_2cta_v_bz_NNT,319,0.002,36.2,0.143
gemm,nvjet_sm103_tst_160x192_64x6_2x2f_2cta_h_bz_TNN,110,0.002,117.6,0.181
gemm,nvjet_sm103_tst_192x112_64x6_2x2_2cta_h_bz_TNT,320,0.002,33.6,0.137
gemm,nvjet_sm103_tst_192x160_64x6_2x2_2cta_h_bz_TNT,306,0.002,35.8,0.149
gemm,nvjet_sm103_tst_192x256_64x5_2x1_2cta_v_bz_TNT,48,0.002,258.9,0.272
gemm,nvjet_sm103_tst_192x288_64x5_2x1_2cta_v_bz_TNT,288,0.002,54.6,0.227
gemm,nvjet_sm103_tst_256x224_64x4_2x2_2cta_h_bz_NNT,208,0.002,88.0,0.222
gemm,nvjet_sm103_tst_256x224_64x4_2x2f_2cta_h_bz_TNT,56,0.002,253.3,0.349
gemm,nvjet_sm103_tst_256x256_64x4_2x2f_2cta_h_bz_TNT,138,0.002,102.5,0.119
gemm,nvjet_sm103_tst_32x256_64x6_1x2_2cta_h_bz_splitK_NNN,64,0.002,197.8,0.201
gemm,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_NTN,624,0.002,21.1,0.023
gemm,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_TNT,460,0.002,30.4,0.124
gemm,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_TNT,392,0.002,31.0,0.112
gemm,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_NNT,431,0.002,26.1,0.076
gemm,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_TNT,482,0.002,30.5,0.116
gemm,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_TNT,522,0.002,24.0,0.12
gemm,nvjet_sm103_tst_96x64_64x15_2x2_2cta_h_bz_TNN,1114,0.002,16.6,0.033
gemm,nvjet_sm103_tst_128x104_64x7_1x4_h_bz_NNT,107,0.001,41.1,0.082
gemm,nvjet_sm103_tst_128x104_64x7_1x4_h_bz_TNT,138,0.001,45.6,0.081
gemm,nvjet_sm103_tst_128x104_64x7_2x1_v_bz_TNT,218,0.001,21.0,0.046
gemm,nvjet_sm103_tst_128x112_64x9_2x1_2cta_v_bz_NNT,131,0.001,32.6,0.084
gemm,nvjet_sm103_tst_128x112_64x9_2x1_2cta_v_bz_TNT,262,0.001,20.4,0.049
gemm,nvjet_sm103_tst_128x112_64x9_2x2_2cta_h_bz_NNT,118,0.001,40.6,0.127
gemm,nvjet_sm103_tst_128x112_64x9_2x2_2cta_h_bz_TNT,158,0.001,42.3,0.133
gemm,nvjet_sm103_tst_128x120_64x6_1x4_h_bz_NNT,117,0.001,44.1,0.097
gemm,nvjet_sm103_tst_128x120_64x6_2x1_v_bz_TNT,210,0.001,22.1,0.037
gemm,nvjet_sm103_tst_128x128_64x8_2x1_2cta_v_bz_TNT,240,0.001,21.1,0.036
gemm,nvjet_sm103_tst_128x136_64x6_2x1_v_bz_TNT,210,0.001,22.5,0.046
gemm,nvjet_sm103_tst_128x136_64x6_4x1_v_bz_NNT,113,0.001,49.6,0.13
gemm,nvjet_sm103_tst_128x136_64x6_4x1_v_bz_TNT,128,0.001,50.2,0.09
gemm,nvjet_sm103_tst_128x144_64x8_2x1_2cta_v_bz_NNT,209,0.001,36.6,0.147
gemm,nvjet_sm103_tst_128x144_64x8_2x1_2cta_v_bz_TNT,222,0.001,21.4,0.034
gemm,nvjet_sm103_tst_128x160_64x8_4x1f_2cta_v_bz_NNT,75,0.001,73.9,0.109
gemm,nvjet_sm103_tst_128x160_64x8_4x1f_2cta_v_bz_TNT,150,0.001,38.4,0.058
gemm,nvjet_sm103_tst_128x176_64x7_2x1_2cta_v_bz_NNT,189,0.001,51.6,0.139
gemm,nvjet_sm103_tst_128x176_64x7_2x1_2cta_v_bz_TNT,210,0.001,22.7,0.052
gemm,nvjet_sm103_tst_128x176_64x7_2x2_2cta_h_bz_NNT,126,0.001,49.3,0.089
gemm,nvjet_sm103_tst_128x176_64x7_2x2_2cta_h_bz_TNT,216,0.001,53.2,0.127
gemm,nvjet_sm103_tst_128x200_64x5_4x1_v_bz_TNT,170,0.001,57.9,0.15
gemm,nvjet_sm103_tst_128x208_64x7_2x1_2cta_v_bz_TNT,392,0.001,23.7,0.185
gemm,nvjet_sm103_tst_128x208_64x7_2x2_2cta_h_bz_NNT,149,0.001,54.1,0.102
gemm,nvjet_sm103_tst_128x216_64x4_2x1_v_bz_TNT,88,0.001,102.5,0.208
gemm,nvjet_sm103_tst_128x224_64x7_2x2_2cta_h_bz_NNT,160,0.001,53.9,0.137
gemm,nvjet_sm103_tst_128x240_64x6_2x2_2cta_h_bz_NNT,103,0.001,59.1,0.146
gemm,nvjet_sm103_tst_128x240_64x6_2x2f_2cta_h_bz_NNT,70,0.001,110.9,0.233
gemm,nvjet_sm103_tst_128x24_64x11_4x2_h_bz_NNT,163,0.001,24.8,0.048
gemm,nvjet_sm103_tst_128x256_64x6_2x2_2cta_h_bz_NNT,93,0.001,83.9,0.126
gemm,nvjet_sm103_tst_128x256_64x6_2x2_2cta_h_bz_TNT,104,0.001,63.0,0.129
gemm,nvjet_sm103_tst_128x288_64x6_2x1_2cta_v_bz_NNT,177,0.001,51.3,0.118
gemm,nvjet_sm103_tst_128x288_64x6_2x1_2cta_v_bz_TNT,84,0.001,109.6,0.224
gemm,nvjet_sm103_tst_128x32_64x11_2x2_2cta_h_bz_NNT,169,0.001,25.5,0.065
gemm,nvjet_sm103_tst_128x40_64x10_2x2_h_bz_splitK_TNT,182,0.001,27.8,0.066
gemm,nvjet_sm103_tst_128x48_64x11_2x1_2cta_v_bz_NNT,244,0.001,31.4,0.121
gemm,nvjet_sm103_tst_128x48_64x11_2x1_2cta_v_bz_TNT,266,0.001,18.2,0.041
gemm,nvjet_sm103_tst_128x48_64x11_2x2_2cta_h_bz_TNT,110,0.001,34.9,0.075
gemm,nvjet_sm103_tst_128x56_64x9_2x1_v_bz_TNT,242,0.001,19.6,0.044
gemm,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_TNT,490,0.001,18.7,0.052
gemm,nvjet_sm103_tst_128x64_64x10_2x2_2cta_h_bz_NNT,320,0.001,33.2,0.113
gemm,nvjet_sm103_tst_128x72_64x8_1x4_h_bz_TNT,264,0.001,40.8,0.135
gemm,nvjet_sm103_tst_128x72_64x8_2x1_v_bz_NNT,163,0.001,32.8,0.112
gemm,nvjet_sm103_tst_128x72_64x8_2x1_v_bz_TNT,268,0.001,20.1,0.048
gemm,nvjet_sm103_tst_128x80_64x10_2x1_2cta_v_bz_TNT,348,0.001,19.1,0.042
gemm,nvjet_sm103_tst_128x80_64x10_2x2_2cta_h_bz_NNT,267,0.001,34.8,0.131
gemm,nvjet_sm103_tst_128x88_64x7_1x4_h_bz_NNT,106,0.001,41.0,0.078
gemm,nvjet_sm103_tst_128x88_64x7_1x4_h_bz_TNT,130,0.001,45.3,0.134
gemm,nvjet_sm103_tst_128x88_64x7_2x1_v_bz_NNT,137,0.001,41.4,0.103
gemm,nvjet_sm103_tst_128x96_64x9_2x1_2cta_v_bz_TNT,292,0.001,19.8,0.052
gemm,nvjet_sm103_tst_128x96_64x9_2x2_2cta_h_bz_TNT,218,0.001,41.0,0.088
gemm,nvjet_sm103_tst_192x128_64x6_2x2_2cta_h_bz_NNT,157,0.001,41.2,0.064
gemm,nvjet_sm103_tst_192x144_64x6_2x2_2cta_h_bz_TNT,194,0.001,61.0,0.101
gemm,nvjet_sm103_tst_192x176_64x6_2x1_2cta_v_bz_NNT,121,0.001,71.5,0.1
gemm,nvjet_sm103_tst_192x176_64x6_2x1_2cta_v_bz_TNT,242,0.001,38.2,0.054
gemm,nvjet_sm103_tst_192x176_64x6_2x2_2cta_h_bz_NNT,151,0.001,48.9,0.092
gemm,nvjet_sm103_tst_192x176_64x6_2x2_2cta_h_bz_TNT,168,0.001,47.3,0.109
gemm,nvjet_sm103_tst_192x240_64x5_2x1_2cta_v_bz_NNT,76,0.001,116.0,0.175
gemm,nvjet_sm103_tst_192x240_64x5_2x1_2cta_v_bz_TNT,22,0.001,175.6,0.249
gemm,nvjet_sm103_tst_256x112_64x5_2x1_2cta_v_bz_NNT,45,0.001,95.8,0.146
gemm,nvjet_sm103_tst_256x128_64x5_2x2_2cta_h_bz_NNT,80,0.001,67.9,0.132
gemm,nvjet_sm103_tst_256x136_64x4_2x1_v_bz_NNT,81,0.001,113.0,0.199
gemm,nvjet_sm103_tst_256x240_64x4_2x2_2cta_h_bz_NNT,112,0.001,86.6,0.173
gemm,nvjet_sm103_tst_32x384_64x4_1x2_2cta_h_bz_NTN,64,0.001,186.5,0.193
gemm,nvjet_sm103_tst_32x384_64x4_1x4_2cta_h_bz_splitK_NTN,24,0.001,234.1,0.24
gemm,nvjet_sm103_tst_48x64_64x15_4x1_v_bz_TNN,568,0.001,15.9,0.03
gemm,nvjet_sm103_tst_64x112_64x14_2x2_2cta_h_bz_TNT,202,0.001,34.2,0.116
gemm,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_TNT,318,0.001,14.4,0.028
gemm,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_splitK_NNT,196,0.001,21.1,0.068
gemm,nvjet_sm103_tst_64x32_64x16_1x2_h_bz_splitK_NTT,624,0.001,9.7,0.012
gemm,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_NNT,155,0.001,26.4,0.07
gemm,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_TNT,368,0.001,30.0,0.07
gemm,nvjet_sm103_tst_64x40_64x16_2x2_h_bz_TNT,142,0.001,28.6,0.068
gemm,nvjet_sm103_tst_64x48_64x16_2x1_2cta_v_bz_NNT,133,0.001,28.8,0.104
gemm,nvjet_sm103_tst_64x48_64x16_2x2_2cta_h_bz_TNT,308,0.001,30.8,0.074
gemm,nvjet_sm103_tst_64x48_64x16_2x2_2cta_h_bz_splitK_NNT,154,0.001,21.6,0.104
gemm,nvjet_sm103_tst_64x72_64x12_4x1_v_bz_TNT,252,0.001,35.0,0.112
gemm,nvjet_sm103_tst_64x80_64x16_2x2_2cta_h_bz_NNT,161,0.001,28.2,0.098
gemm,nvjet_sm103_tst_64x80_64x16_2x2_2cta_h_bz_TNT,244,0.001,30.4,0.119
gemm,nvjet_sm103_tst_64x88_64x11_4x1_v_bz_TNT,132,0.001,35.3,0.072
gemm,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_TNT,286,0.001,28.9,0.116
gemm,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_NNT,261,0.001,21.6,0.048
gemm,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_TNT,522,0.001,14.2,0.043
gemm,nvjet_sm103_tst_64x8_64x16_4x1_v_bz_splitK_NNT,261,0.001,17.1,0.075
gemm,nvjet_sm103_tst_64x96_64x15_2x2_2cta_h_bz_TNT,252,0.001,30.6,0.132
gemm,nvjet_sm103_tst_96x128_64x7_4x1_v_bz_TNN,246,0.001,45.6,0.118
gemm,nvjet_sm103_tst_96x128_64x9_2x2_2cta_h_bz_TNN,246,0.001,19.7,0.032
gemm,nvjet_sm103_tst_128x104_64x7_2x1_v_bz_NNT,109,0.0,34.2,0.089
gemm,nvjet_sm103_tst_128x136_64x6_2x1_v_bz_NNT,63,0.0,38.7,0.055
gemm,nvjet_sm103_tst_128x144_64x8_2x2_2cta_h_bz_NNT,79,0.0,44.6,0.074
gemm,nvjet_sm103_tst_128x160_64x8_2x2f_2cta_h_bz_TNT,30,0.0,106.3,0.146
gemm,nvjet_sm103_tst_128x160_64x8_4x1_2cta_v_bz_NNT,5,0.0,32.0,0.049
gemm,nvjet_sm103_tst_128x160_64x8_4x1_2cta_v_bz_TNT,10,0.0,25.5,0.03
gemm,nvjet_sm103_tst_128x168_64x5_4x1_v_bz_TNT,58,0.0,54.7,0.138
gemm,nvjet_sm103_tst_128x16_64x11_1x2_h_bz_NNT,113,0.0,25.1,0.047
gemm,nvjet_sm103_tst_128x16_64x12_2x2_2cta_h_bz_TNT,226,0.0,16.1,0.029
gemm,nvjet_sm103_tst_128x192_64x7_2x2f_2cta_h_bz_NNT,2,0.0,181.2,0.219
gemm,nvjet_sm103_tst_128x200_64x5_2x1_v_bz_NNT,22,0.0,62.5,0.188
gemm,nvjet_sm103_tst_128x216_64x4_2x1_v_bz_NNT,41,0.0,85.7,0.147
gemm,nvjet_sm103_tst_128x216_64x4_4x1_v_bz_TNT,62,0.0,62.1,0.094
gemm,nvjet_sm103_tst_128x24_64x11_1x2_h_bz_NNT,33,0.0,26.4,0.079
gemm,nvjet_sm103_tst_128x24_64x11_1x4_h_bz_NNT,55,0.0,30.0,0.057
gemm,nvjet_sm103_tst_128x24_64x11_2x1_v_bz_splitK_NNT,91,0.0,27.6,0.09
gemm,nvjet_sm103_tst_128x24_64x11_4x2_h_bz_TNT,224,0.0,15.9,0.024
gemm,nvjet_sm103_tst_128x256_64x6_4x1f_2cta_v_bz_TNT,4,0.0,277.5,0.357
gemm,nvjet_sm103_tst_128x272_64x4_2x1_v_bz_NNT,33,0.0,93.2,0.18
gemm,nvjet_sm103_tst_128x272_64x4_2x1_v_bz_TNT,30,0.0,36.9,0.151
gemm,nvjet_sm103_tst_128x40_64x10_1x4_h_bz_NNT,95,0.0,32.4,0.116
gemm,nvjet_sm103_tst_128x416_64x5_2x1_2cta_v_bz_NNT,3,0.0,141.7,0.144
gemm,nvjet_sm103_tst_128x56_64x9_1x4_h_bz_NNT,36,0.0,37.2,0.072
gemm,nvjet_sm103_tst_128x56_64x9_2x1_v_bz_NNT,66,0.0,31.1,0.055
gemm,nvjet_sm103_tst_128x64_64x8_1x4_h_bz_NNT,69,0.0,36.6,0.097
gemm,nvjet_sm103_tst_128x72_64x8_1x4_h_bz_NNT,82,0.0,37.6,0.117
gemm,nvjet_sm103_tst_128x88_64x7_2x1_v_bz_TNT,104,0.0,21.2,0.034
gemm,nvjet_sm103_tst_160x192_64x5_1x2_2cta_h_bz_NNN,1,0.0,96.2,0.096
gemm,nvjet_sm103_tst_160x192_64x5_2x2f_2cta_h_bz_NNN,7,0.0,119.3,0.161
gemm,nvjet_sm103_tst_176x128_64x8_2x2f_2cta_h_bz_TNN,84,0.0,39.6,0.053
gemm,nvjet_sm103_tst_192x112_64x6_2x2_2cta_h_bz_NNT,79,0.0,38.2,0.063
gemm,nvjet_sm103_tst_192x128_64x6_2x1_2cta_v_bz_NNT,64,0.0,12.7,0.219
gemm,nvjet_sm103_tst_192x128_64x6_2x1_2cta_v_bz_TNT,8,0.0,106.2,0.13
gemm,nvjet_sm103_tst_192x128_64x6_2x2_2cta_h_bz_TNT,24,0.0,59.8,0.08
gemm,nvjet_sm103_tst_192x128_64x6_2x2f_2cta_h_bz_TNT,10,0.0,83.9,0.09
gemm,nvjet_sm103_tst_192x144_64x6_2x1_2cta_v_bz_NNT,3,0.0,48.3,0.068
gemm,nvjet_sm103_tst_192x144_64x6_2x1_2cta_v_bz_TNT,6,0.0,31.8,0.036
gemm,nvjet_sm103_tst_192x160_64x6_2x1_2cta_v_bz_NNT,6,0.0,67.5,0.13
gemm,nvjet_sm103_tst_192x160_64x6_2x1_2cta_v_bz_TNT,14,0.0,35.6,0.131
gemm,nvjet_sm103_tst_192x160_64x6_2x2_2cta_h_bz_NNT,78,0.0,45.2,0.073
gemm,nvjet_sm103_tst_192x160_64x6_2x2f_2cta_h_bz_NNT,3,0.0,64.4,0.07
gemm,nvjet_sm103_tst_192x160_64x6_2x2f_2cta_h_bz_TNT,12,0.0,53.5,0.117
gemm,nvjet_sm103_tst_192x176_64x6_2x2f_2cta_h_bz_TNT,4,0.0,97.4,0.101
gemm,nvjet_sm103_tst_192x208_64x5_2x2_2cta_h_bz_NNT,45,0.0,48.6,0.074
gemm,nvjet_sm103_tst_192x208_64x5_2x2_2cta_h_bz_TNT,90,0.0,27.3,0.042
gemm,nvjet_sm103_tst_192x256_64x5_2x2_2cta_h_bz_NNT,4,0.0,58.5,0.059
gemm,nvjet_sm103_tst_192x80_64x7_2x2_2cta_h_bz_NNT,6,0.0,30.9,0.035
