"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,2032.972719,1713.269242
"cuda_runtime","cudaEventSynchronize",4,104.830940,47.093520
"user_annotation","python_gc/generation_0",15,2.440205,0.972702
"user_annotation","python_gc/generation_1",1,2.295478,2.295478
