"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,798.907300,466.140365
"cuda_runtime","cudaEventSynchronize",4,109.549351,51.410917
"user_annotation","python_gc/generation_0",15,2.233976,0.830309
"user_annotation","python_gc/generation_1",1,1.410096,1.410096
