"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",93,860.115006,710.004506
"cuda_runtime","cudaEventSynchronize",4,109.487932,52.784437
"user_annotation","python_gc/generation_0",15,3.093434,1.682511
"user_annotation","python_gc/generation_1",1,1.627133,1.627133
