"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6034936334312.341797,26.937767
"user_annotation","layer_0/forward/mlp",6034936361339.866211,1.622397
"user_annotation","layer_1/forward/attention",6034936363269.775391,4.539330
"user_annotation","layer_1/forward/mlp",6034936367886.603516,65.530607
"user_annotation","python_gc/generation_0",6034936400720.554688,0.965120
"user_annotation","python_gc/generation_0",6034936410987.456055,0.096690
"user_annotation","python_gc/generation_0",6034936423349.739258,0.093633
"user_annotation","python_gc/generation_0",6034936427746.804688,0.114640
"user_annotation","layer_2/forward/attention",6034936433722.939453,13.025572
"user_annotation","layer_2/forward/mlp",6034936446825.093750,60.429857
"user_annotation","python_gc/generation_0",6034936472840.039062,0.112638
"user_annotation","python_gc/generation_0",6034936478693.434570,0.087610
"user_annotation","python_gc/generation_0",6034936496375.541016,0.096784
"user_annotation","python_gc/generation_0",6034936499965.266602,0.084609
"user_annotation","layer_2/recompute/attention",6034936595144.594727,23.530419
"user_annotation","layer_2/recompute/mlp",6034936618786.500000,39.093042
"user_annotation","python_gc/generation_0",6034936628956.534180,0.156979
"user_annotation","python_gc/generation_0",6034936636531.932617,0.103148
"user_annotation","python_gc/generation_1",6034936646719.650391,2.286925
"user_annotation","python_gc/generation_0",6034936652612.570312,0.099234
"user_annotation","layer_1/recompute/attention",6034936685323.522461,5.077814
"user_annotation","layer_1/recompute/mlp",6034936690506.607422,70.335376
"user_annotation","python_gc/generation_0",6034936738420.416016,0.122671
"user_annotation","python_gc/generation_0",6034936744983.871094,0.105831
"user_annotation","python_gc/generation_0",6034936753285.748047,0.090411
"user_annotation","python_gc/generation_0",6034936756678.816406,0.097756
"user_annotation","layer_0/recompute/attention",6034936786021.272461,40.776373
"user_annotation","layer_0/recompute/mlp",6034936826899.527344,1.663791
