"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,336.043028,127.651158
"cuda_runtime","cudaEventSynchronize",4,110.336494,51.994166
"user_annotation","python_gc/generation_0",15,2.410178,1.012217
"user_annotation","python_gc/generation_1",1,1.363847,1.363847
