"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,1646.286018,1346.245633
"cuda_runtime","cudaEventSynchronize",4,95.684630,43.421421
"user_annotation","python_gc/generation_0",15,2.427754,0.965120
"user_annotation","python_gc/generation_1",1,2.286925,2.286925
