"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",95,1202.598019,626.845935
"cuda_runtime","cudaEventSynchronize",4,85.095203,33.115806
"user_annotation","python_gc/generation_0",15,2.262259,0.883631
"user_annotation","python_gc/generation_1",1,1.185850,1.185850
