"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6033240221968.206055,120.636500
"user_annotation","layer_0/forward/mlp",6033240342690.631836,1.412721
"user_annotation","layer_1/forward/attention",6033240344414.952148,4.362278
"user_annotation","layer_1/forward/mlp",6033240348861.160156,69.758781
"user_annotation","python_gc/generation_0",6033240386171.114258,0.907041
"user_annotation","python_gc/generation_0",6033240395810.897461,0.097632
"user_annotation","python_gc/generation_0",6033240408453.686523,0.095454
"user_annotation","python_gc/generation_0",6033240412175.346680,0.088512
"user_annotation","layer_2/forward/attention",6033240418906.524414,17.971017
"user_annotation","layer_2/forward/mlp",6033240436958.326172,57.729027
"user_annotation","python_gc/generation_1",6033240462148.266602,1.173268
"user_annotation","python_gc/generation_0",6033240469280.971680,0.084958
"user_annotation","python_gc/generation_0",6033240483027.131836,0.091529
"user_annotation","python_gc/generation_0",6033240486673.996094,0.086903
"user_annotation","layer_2/recompute/attention",6033241177555.883789,24.820173
"user_annotation","layer_2/recompute/mlp",6033241202497.371094,36.634552
"user_annotation","python_gc/generation_0",6033241212631.119141,0.130325
"user_annotation","python_gc/generation_0",6033241220002.303711,0.109465
"user_annotation","python_gc/generation_0",6033241230181.353516,0.096516
"user_annotation","python_gc/generation_0",6033241233651.644531,0.105272
"user_annotation","layer_1/recompute/attention",6033241268832.004883,5.077106
"user_annotation","layer_1/recompute/mlp",6033241274001.435547,65.573348
"user_annotation","python_gc/generation_0",6033241317057.820312,0.110139
"user_annotation","python_gc/generation_0",6033241323661.827148,0.100085
"user_annotation","python_gc/generation_0",6033241332039.954102,0.087106
"user_annotation","python_gc/generation_0",6033241335371.492188,0.100827
"user_annotation","layer_0/recompute/attention",6033241361234.835938,40.944517
"user_annotation","layer_0/recompute/mlp",6033241402268.116211,1.293465
