"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6033240322709.143555,20.192798
"user_annotation","layer_0/forward/mlp",6033240342985.858398,1.432751
"user_annotation","layer_1/forward/attention",6033240344727.680664,4.281951
"user_annotation","layer_1/forward/mlp",6033240349083.735352,69.539882
"user_annotation","python_gc/generation_0",6033240386003.762695,0.955041
"user_annotation","python_gc/generation_0",6033240396679.021484,0.090789
"user_annotation","python_gc/generation_0",6033240408790.244141,0.087131
"user_annotation","python_gc/generation_0",6033240412427.778320,0.091654
"user_annotation","layer_2/forward/attention",6033240418906.121094,17.785821
"user_annotation","layer_2/forward/mlp",6033240436766.176758,56.484200
"user_annotation","python_gc/generation_1",6033240461746.917969,1.264209
"user_annotation","python_gc/generation_0",6033240468694.082031,0.089204
"user_annotation","python_gc/generation_0",6033240482033.717773,0.088470
"user_annotation","python_gc/generation_0",6033240485540.822266,0.085722
"user_annotation","layer_2/recompute/attention",6033241177896.174805,24.677721
"user_annotation","layer_2/recompute/mlp",6033241202696.144531,38.846960
"user_annotation","python_gc/generation_0",6033241212964.614258,0.155637
"user_annotation","python_gc/generation_0",6033241221503.781250,0.119117
"user_annotation","python_gc/generation_0",6033241232253.296875,0.109429
"user_annotation","python_gc/generation_0",6033241235792.750000,0.108808
"user_annotation","layer_1/recompute/attention",6033241267904.714844,6.593993
"user_annotation","layer_1/recompute/mlp",6033241274594.631836,65.135480
"user_annotation","python_gc/generation_0",6033241317085.539062,0.114286
"user_annotation","python_gc/generation_0",6033241323722.076172,0.099228
"user_annotation","python_gc/generation_0",6033241332110.759766,0.092674
"user_annotation","python_gc/generation_0",6033241335498.916992,0.098742
"user_annotation","layer_0/recompute/attention",6033241361068.596680,41.108679
"user_annotation","layer_0/recompute/mlp",6033241402270.846680,1.254364
