"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",95,1026.930664,626.097946
"cuda_runtime","cudaEventSynchronize",4,76.099424,30.531588
"user_annotation","python_gc/generation_0",14,2.735846,1.411243
"user_annotation","python_gc/generation_1",2,1.460310,1.239014
