"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6033240226490.783203,116.814127
"user_annotation","layer_0/forward/mlp",6033240343399.609375,1.577762
"user_annotation","layer_1/forward/attention",6033240345337.230469,4.323749
"user_annotation","layer_1/forward/mlp",6033240349738.516602,70.242176
"user_annotation","python_gc/generation_0",6033240386068.046875,1.102741
"user_annotation","python_gc/generation_0",6033240398097.459961,0.094301
"user_annotation","python_gc/generation_0",6033240409233.670898,0.091827
"user_annotation","python_gc/generation_1",6033240413006.142578,1.127164
"user_annotation","layer_2/forward/attention",6033240420279.089844,16.910579
"user_annotation","layer_2/forward/mlp",6033240437267.618164,58.184909
"user_annotation","python_gc/generation_0",6033240464203.201172,0.168890
"user_annotation","python_gc/generation_0",6033240469937.984375,0.082969
"user_annotation","python_gc/generation_0",6033240483634.679688,0.086734
"user_annotation","python_gc/generation_0",6033240487269.030273,0.087044
"user_annotation","layer_2/recompute/attention",6033241178351.078125,24.271860
"user_annotation","layer_2/recompute/mlp",6033241202765.980469,37.836716
"user_annotation","python_gc/generation_0",6033241212993.204102,0.139862
"user_annotation","python_gc/generation_0",6033241220462.215820,0.100087
"user_annotation","python_gc/generation_0",6033241231165.584961,0.105909
"user_annotation","python_gc/generation_0",6033241235092.751953,0.115702
"user_annotation","layer_1/recompute/attention",6033241267323.411133,4.862943
"user_annotation","layer_1/recompute/mlp",6033241272277.420898,66.166707
"user_annotation","python_gc/generation_0",6033241316859.267578,0.110578
"user_annotation","python_gc/generation_0",6033241323124.367188,0.091443
"user_annotation","python_gc/generation_0",6033241331051.970703,0.078785
"user_annotation","python_gc/generation_1",6033241334302.999023,0.228812
"user_annotation","layer_0/recompute/attention",6033241361430.870117,40.675764
"user_annotation","layer_0/recompute/mlp",6033241402199.648438,1.201386
