"ts","dur","name","category","thread_name","depth"
4481110185562182,737795815,"ProfilerStep#0","user_annotation","thread 165137 (python)",0
4481110194548330,11716,"aten::empty","cpu_op","thread 165137 (python)",1
4481110194566656,15637,"aten::set_","cpu_op","thread 165137 (python)",1
4481110194574906,3961,"aten::set_","cpu_op","thread 165137 (python)",2
4481110194604538,1418206,"aten::to","cpu_op","thread 165137 (python)",1
4481110194621653,1400028,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110194637299,25480,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110194665610,1352905,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110195946171,6129,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110195956978,44000,"cudaMemcpyAsync","cuda_runtime","thread 165137 (python)",4
4481110196002239,10817,"cudaStreamSynchronize","cuda_runtime","thread 165137 (python)",4
4481110196075167,3622,"aten::empty","cpu_op","thread 165137 (python)",1
4481110196084058,696,"aten::to","cpu_op","thread 165137 (python)",1
4481110196107075,727,"aten::lift_fresh","cpu_op","thread 165137 (python)",1
4481110196112601,35521,"aten::to","cpu_op","thread 165137 (python)",1
4481110196114239,33710,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110196116867,7294,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110196125240,22393,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110196131469,318,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110196132360,7431,"cudaMemcpyAsync","cuda_runtime","thread 165137 (python)",4
4481110196140042,6910,"cudaStreamSynchronize","cuda_runtime","thread 165137 (python)",4
4481110196167780,618740,"aten::cat","cpu_op","thread 165137 (python)",1
4481110196194265,550678,"aten::narrow","cpu_op","thread 165137 (python)",2
4481110196730787,13396,"aten::slice","cpu_op","thread 165137 (python)",3
4481110196740517,2851,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110196749893,31439,"cudaMemcpyAsync","cuda_runtime","thread 165137 (python)",2
4481110196820079,169443,"c10d::broadcast_","cpu_op","thread 165137 (python)",1
4481110196882323,99714,"record_param_comms","cpu_op","thread 165137 (python)",2
4481110196884542,346,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",3
4481110196890452,75529,"nccl:broadcast","user_annotation","thread 165137 (python)",3
4481110196931903,200,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110196932779,3903,"cudaEventRecordWithFlags","cuda_runtime","thread 165137 (python)",4
4481110196950788,1084,"cudaEventRecord","cuda_runtime","thread 165137 (python)",4
4481110197007132,32773,"c10d::broadcast_","cpu_op","thread 165137 (python)",1
4481110197016654,22062,"record_param_comms","cpu_op","thread 165137 (python)",2
4481110197017841,276,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",3
4481110197019216,14562,"nccl:broadcast","user_annotation","thread 165137 (python)",3
4481110197024802,177,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110197025212,781,"cudaEventRecordWithFlags","cuda_runtime","thread 165137 (python)",4
4481110197031109,438,"cudaEventRecord","cuda_runtime","thread 165137 (python)",4
4481110197246115,3636,"aten::empty","cpu_op","thread 165137 (python)",1
4481110197621200,51993,"aten::to","cpu_op","thread 165137 (python)",1
4481110197622381,50529,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110197624346,7823,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110197633295,39207,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110197638724,624,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110197640425,18648,"cudaMemcpyAsync","cuda_runtime","thread 165137 (python)",4
4481110197659420,12095,"cudaStreamSynchronize","cuda_runtime","thread 165137 (python)",4
4481110197675620,321,"aten::lift_fresh","cpu_op","thread 165137 (python)",1
4481110197678602,4684,"aten::detach_","cpu_op","thread 165137 (python)",1
4481110197680364,2683,"detach_","cpu_op","thread 165137 (python)",2
4481110197688612,1163,"aten::empty","cpu_op","thread 165137 (python)",1
4481110198048348,31787,"aten::to","cpu_op","thread 165137 (python)",1
4481110198048936,31009,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110198050078,4960,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110198055664,24076,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110198057960,218,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",4
4481110198058606,8507,"cudaMemcpyAsync","cuda_runtime","thread 165137 (python)",4
4481110198067244,11937,"cudaStreamSynchronize","cuda_runtime","thread 165137 (python)",4
4481110198081117,97,"aten::lift_fresh","cpu_op","thread 165137 (python)",1
4481110198081752,773,"aten::detach_","cpu_op","thread 165137 (python)",1
4481110198082156,210,"detach_","cpu_op","thread 165137 (python)",2
4481110198092031,69827,"aten::arange","cpu_op","thread 165137 (python)",1
4481110198096198,3070,"aten::empty","cpu_op","thread 165137 (python)",2
4481110198110941,50473,"aten::arange","cpu_op","thread 165137 (python)",2
4481110198118834,7223,"aten::resize_","cpu_op","thread 165137 (python)",3
4481110198134497,25392,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",3
4481110198169317,13094,"aten::unsqueeze","cpu_op","thread 165137 (python)",1
4481110198177322,1555,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110198195929,12717,"aten::expand","cpu_op","thread 165137 (python)",1
4481110198204072,1410,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110198368620,36975,"aten::zeros","cpu_op","thread 165137 (python)",1
4481110198372094,4724,"aten::empty","cpu_op","thread 165137 (python)",2
4481110198380329,24907,"aten::zero_","cpu_op","thread 165137 (python)",2
4481110198382798,21756,"aten::fill_","cpu_op","thread 165137 (python)",3
4481110198391968,11172,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110198632073,102441,"aten::embedding","cpu_op","thread 165137 (python)",1
4481110198641886,5601,"aten::reshape","cpu_op","thread 165137 (python)",2
4481110198644150,2946,"aten::view","cpu_op","thread 165137 (python)",3
4481110198659150,73065,"aten::index_select","cpu_op","thread 165137 (python)",2
4481110198662942,3895,"aten::empty","cpu_op","thread 165137 (python)",3
4481110198673100,6816,"aten::resize_","cpu_op","thread 165137 (python)",3
4481110198682777,703,"aten::view","cpu_op","thread 165137 (python)",3
4481110198684772,3515,"aten::expand","cpu_op","thread 165137 (python)",3
4481110198685972,2112,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110198690834,40337,"aten::gather","cpu_op","thread 165137 (python)",3
4481110198698244,691,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110198700656,414,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110198713370,15513,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110198732907,465,"aten::view","cpu_op","thread 165137 (python)",2
4481110198746916,8906,"aten::transpose","cpu_op","thread 165137 (python)",1
4481110198753624,434,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110198797764,1589,"aten::dropout","cpu_op","thread 165137 (python)",1
4481110198875893,70904,"MakeViewlessTensor","cpu_op","thread 165137 (python)",1
4481110198896842,4481,"aten::empty","cpu_op","thread 165137 (python)",2
4481110198925654,1049,"aten::_has_compatible_shallow_copy_type","cpu_op","thread 165137 (python)",2
4481110198937581,1362,"aten::detach_","cpu_op","thread 165137 (python)",2
4481110198938499,265,"detach_","cpu_op","thread 165137 (python)",3
4481110199113056,158748,"_OperationFuserAutogradFunction","cpu_op","thread 165137 (python)",1
4481110199153417,4823,"aten::view","cpu_op","thread 165137 (python)",2
4481110199162587,1265,"aten::view","cpu_op","thread 165137 (python)",2
4481110199194964,4158,"aten::empty","cpu_op","thread 165137 (python)",2
4481110199204199,4141,"aten::empty","cpu_op","thread 165137 (python)",2
4481110199217555,2681,"aten::empty","cpu_op","thread 165137 (python)",2
4481110199227201,13782,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110199248635,1545,"aten::view","cpu_op","thread 165137 (python)",2
4481110199360363,1014,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",1
4481110199422926,211954,"_Linear","cpu_op","thread 165137 (python)",1
4481110199484342,4360,"aten::empty","cpu_op","thread 165137 (python)",2
4481110199697177,20278,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110199709848,4765,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110199711132,3216,"aten::view","cpu_op","thread 165137 (python)",3
4481110199742315,152704,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110199758627,9828,"aten::t","cpu_op","thread 165137 (python)",2
4481110199762418,4210,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110199764603,1720,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110199772343,107262,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110199775844,1675,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110199776244,1051,"aten::view","cpu_op","thread 165137 (python)",4
4481110199779720,77456,"aten::mm","cpu_op","thread 165137 (python)",3
4481110199874624,3382,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110199903471,13432,"_GatherFromModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110199913675,1600,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110199914091,970,"aten::view","cpu_op","thread 165137 (python)",3
4481110199929781,7396,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110199934809,1156,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110199935155,650,"aten::view","cpu_op","thread 165137 (python)",3
4481110199950458,61235,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110199959082,4469,"aten::t","cpu_op","thread 165137 (python)",2
4481110199960043,2292,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110199960806,1264,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110199964958,41733,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110199965856,1925,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110199966343,1280,"aten::view","cpu_op","thread 165137 (python)",4
4481110199968319,36070,"aten::mm","cpu_op","thread 165137 (python)",3
4481110200005344,822,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110200016749,9359,"_GatherFromModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110200023597,1301,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110200024041,669,"aten::view","cpu_op","thread 165137 (python)",3
4481110200044485,38453,"aten::mul","cpu_op","thread 165137 (python)",1
4481110200070246,10346,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110200096382,4393,"aten::reshape","cpu_op","thread 165137 (python)",1
4481110200096739,3804,"aten::view","cpu_op","thread 165137 (python)",2
4481110200105854,28888,"aten::add","cpu_op","thread 165137 (python)",1
4481110200124887,8159,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110200171470,827,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",1
4481110200213442,104463,"_Linear","cpu_op","thread 165137 (python)",1
4481110200250877,4475,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200355609,10803,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110200361381,2785,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110200362061,1832,"aten::view","cpu_op","thread 165137 (python)",3
4481110200381693,57403,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110200389405,5345,"aten::t","cpu_op","thread 165137 (python)",2
4481110200390672,2895,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110200392119,1077,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110200396548,36369,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110200397444,1613,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110200397946,958,"aten::view","cpu_op","thread 165137 (python)",4
4481110200399630,30270,"aten::mm","cpu_op","thread 165137 (python)",3
4481110200431114,1063,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110200445604,9939,"_GatherFromModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110200452514,1575,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110200452979,892,"aten::view","cpu_op","thread 165137 (python)",3
4481110200468059,7402,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110200472721,1711,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110200473631,629,"aten::view","cpu_op","thread 165137 (python)",3
4481110200486996,56466,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110200494035,3784,"aten::t","cpu_op","thread 165137 (python)",2
4481110200494880,1923,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110200495607,995,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110200499075,33133,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110200499764,1304,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110200500091,824,"aten::view","cpu_op","thread 165137 (python)",4
4481110200501600,28170,"aten::mm","cpu_op","thread 165137 (python)",3
4481110200530658,1057,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110200548436,8281,"_GatherFromModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110200554342,1307,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110200554764,707,"aten::view","cpu_op","thread 165137 (python)",3
4481110200563127,22241,"aten::mul","cpu_op","thread 165137 (python)",1
4481110200576451,6941,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110200594852,3537,"aten::reshape","cpu_op","thread 165137 (python)",1
4481110200595434,2716,"aten::view","cpu_op","thread 165137 (python)",2
4481110200600990,13915,"aten::add","cpu_op","thread 165137 (python)",1
4481110200607930,5484,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110200650161,11093,"aten::split_with_sizes","cpu_op","thread 165137 (python)",1
4481110200656517,1258,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110200658635,331,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110200740049,100196,"_OperationFuserAutogradFunction","cpu_op","thread 165137 (python)",1
4481110200764296,1147,"aten::view","cpu_op","thread 165137 (python)",2
4481110200768665,1461,"aten::view","cpu_op","thread 165137 (python)",2
4481110200780168,4923,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200788112,2975,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200795343,3820,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200804307,8700,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110200820432,1819,"aten::view","cpu_op","thread 165137 (python)",2
4481110200897799,132542,"_OperationFuserAutogradFunction","cpu_op","thread 165137 (python)",1
4481110200916196,49099,"aten::contiguous","cpu_op","thread 165137 (python)",2
4481110200918833,46236,"aten::clone","cpu_op","thread 165137 (python)",3
4481110200931417,6477,"aten::empty_like","cpu_op","thread 165137 (python)",4
4481110200933576,3580,"aten::empty","cpu_op","thread 165137 (python)",5
4481110200939081,25563,"aten::copy_","cpu_op","thread 165137 (python)",4
4481110200950550,11690,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",5
4481110200969694,1925,"aten::view","cpu_op","thread 165137 (python)",2
4481110200974464,1620,"aten::view","cpu_op","thread 165137 (python)",2
4481110200982638,4215,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200988603,3790,"aten::empty","cpu_op","thread 165137 (python)",2
4481110200995868,2732,"aten::empty","cpu_op","thread 165137 (python)",2
4481110201002817,8018,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201016310,1472,"aten::view","cpu_op","thread 165137 (python)",2
4481110201062862,759,"cudaStreamIsCapturing","cuda_runtime","thread 165137 (python)",1
4481110201099126,97501,"_Linear","cpu_op","thread 165137 (python)",1
4481110201127292,3966,"aten::empty","cpu_op","thread 165137 (python)",2
4481110201232821,12927,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110201240803,3025,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110201241658,1899,"aten::view","cpu_op","thread 165137 (python)",3
4481110201262933,68185,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110201272656,5957,"aten::t","cpu_op","thread 165137 (python)",2
4481110201274525,2974,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110201275794,1390,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110201280633,45350,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110201281994,2310,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110201282504,1654,"aten::view","cpu_op","thread 165137 (python)",4
4481110201285006,36889,"aten::mm","cpu_op","thread 165137 (python)",3
4481110201323140,1957,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110201337696,10119,"_GatherFromModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110201344876,1586,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110201345322,959,"aten::view","cpu_op","thread 165137 (python)",3
4481110201360147,7453,"_CopyToModelParallelRegion","cpu_op","thread 165137 (python)",1
4481110201365296,1289,"aten::view_as","cpu_op","thread 165137 (python)",2
4481110201365814,602,"aten::view","cpu_op","thread 165137 (python)",3
4481110201378870,48358,"LinearWithGradAccumulationAndAsyncCommunication","cpu_op","thread 165137 (python)",1
4481110201384729,3886,"aten::t","cpu_op","thread 165137 (python)",2
4481110201385713,1724,"aten::transpose","cpu_op","thread 165137 (python)",3
4481110201386451,754,"aten::as_strided","cpu_op","thread 165137 (python)",4
4481110201389796,33326,"aten::matmul","cpu_op","thread 165137 (python)",2
4481110201390666,1622,"aten::reshape","cpu_op","thread 165137 (python)",3
4481110201390996,1163,"aten::view","cpu_op","thread 165137 (python)",4
4481110201392765,28083,"aten::mm","cpu_op","thread 165137 (python)",3
4481110201421804,797,"aten::_unsafe_view","cpu_op","thread 165137 (python)",3
4481110201434843,23097,"aten::mul","cpu_op","thread 165137 (python)",1
4481110201449455,6430,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201467182,3297,"aten::reshape","cpu_op","thread 165137 (python)",1
4481110201467604,2655,"aten::view","cpu_op","thread 165137 (python)",2
4481110201473380,14448,"aten::add","cpu_op","thread 165137 (python)",1
4481110201480827,5464,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201496306,2470,"aten::view","cpu_op","thread 165137 (python)",1
4481110201504717,5410,"aten::unsqueeze","cpu_op","thread 165137 (python)",1
4481110201508490,663,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201511657,2964,"aten::unsqueeze","cpu_op","thread 165137 (python)",1
4481110201513461,618,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201529887,2413,"aten::view","cpu_op","thread 165137 (python)",1
4481110201542318,8161,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201546237,772,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201554927,1767,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201555559,387,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201561759,2774,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201563072,683,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201575769,6277,"aten::split_with_sizes","cpu_op","thread 165137 (python)",1
4481110201578454,472,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201579717,403,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201605155,139676,"aten::einsum","cpu_op","thread 165137 (python)",1
4481110201616493,4665,"aten::unsqueeze","cpu_op","thread 165137 (python)",2
4481110201618135,1858,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201623928,7347,"aten::permute","cpu_op","thread 165137 (python)",2
4481110201628664,409,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201632251,1503,"aten::unsqueeze","cpu_op","thread 165137 (python)",2
4481110201632859,538,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201634191,1561,"aten::unsqueeze","cpu_op","thread 165137 (python)",2
4481110201634694,478,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201636245,1636,"aten::permute","cpu_op","thread 165137 (python)",2
4481110201637157,418,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201644734,2020,"aten::permute","cpu_op","thread 165137 (python)",2
4481110201645989,331,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201647317,33372,"aten::reshape","cpu_op","thread 165137 (python)",2
4481110201673466,6842,"aten::_reshape_alias","cpu_op","thread 165137 (python)",3
4481110201681328,1484,"aten::permute","cpu_op","thread 165137 (python)",2
4481110201682234,310,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201683309,2060,"aten::reshape","cpu_op","thread 165137 (python)",2
4481110201684260,973,"aten::_reshape_alias","cpu_op","thread 165137 (python)",3
4481110201687797,46310,"aten::bmm","cpu_op","thread 165137 (python)",2
4481110201734950,2482,"aten::view","cpu_op","thread 165137 (python)",2
4481110201738060,2675,"aten::permute","cpu_op","thread 165137 (python)",2
4481110201739437,586,"aten::as_strided","cpu_op","thread 165137 (python)",3
4481110201741970,1818,"aten::view","cpu_op","thread 165137 (python)",2
4481110201748686,29191,"aten::contiguous","cpu_op","thread 165137 (python)",1
4481110201749677,28000,"aten::clone","cpu_op","thread 165137 (python)",2
4481110201752100,7129,"aten::empty_like","cpu_op","thread 165137 (python)",3
4481110201753162,5595,"aten::empty","cpu_op","thread 165137 (python)",4
4481110201760557,16335,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110201768548,6351,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110201797244,7626,"aten::alias","cpu_op","thread 165137 (python)",1
4481110201807787,3710,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201809832,555,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201814323,2617,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201815863,464,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201819156,1972,"aten::slice","cpu_op","thread 165137 (python)",1
4481110201820288,305,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110201826517,28647,"aten::cat","cpu_op","thread 165137 (python)",1
4481110201841966,11046,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201869841,22128,"aten::cos","cpu_op","thread 165137 (python)",1
4481110201881587,8993,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201897918,18883,"aten::mul","cpu_op","thread 165137 (python)",1
4481110201908406,7086,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201924888,26465,"aten::to","cpu_op","thread 165137 (python)",1
4481110201926567,24541,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110201929866,5611,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110201936245,14283,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110201941163,8109,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110201956847,20724,"aten::sin","cpu_op","thread 165137 (python)",1
4481110201968672,7454,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201980088,10506,"aten::mul","cpu_op","thread 165137 (python)",1
4481110201985077,4798,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110201993395,13159,"aten::to","cpu_op","thread 165137 (python)",1
4481110201994061,12346,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110201994991,4123,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110201999514,6662,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110202001251,4006,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110202008202,18601,"aten::mul","cpu_op","thread 165137 (python)",1
4481110202018413,6907,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202048841,21490,"aten::chunk","cpu_op","thread 165137 (python)",1
4481110202054684,15353,"aten::split","cpu_op","thread 165137 (python)",2
4481110202062456,3787,"aten::narrow","cpu_op","thread 165137 (python)",3
4481110202064309,1555,"aten::slice","cpu_op","thread 165137 (python)",4
4481110202064886,678,"aten::as_strided","cpu_op","thread 165137 (python)",5
4481110202066761,1833,"aten::narrow","cpu_op","thread 165137 (python)",3
4481110202067089,1329,"aten::slice","cpu_op","thread 165137 (python)",4
4481110202067582,680,"aten::as_strided","cpu_op","thread 165137 (python)",5
4481110202075164,23317,"aten::neg","cpu_op","thread 165137 (python)",1
4481110202089153,7590,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202101832,15667,"aten::cat","cpu_op","thread 165137 (python)",1
4481110202109780,5975,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202120769,10857,"aten::mul","cpu_op","thread 165137 (python)",1
4481110202126156,4514,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202134819,11941,"aten::add","cpu_op","thread 165137 (python)",1
4481110202140529,4972,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202150823,18406,"aten::cat","cpu_op","thread 165137 (python)",1
4481110202159496,8070,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202175247,2685,"aten::alias","cpu_op","thread 165137 (python)",1
4481110202184713,4063,"aten::slice","cpu_op","thread 165137 (python)",1
4481110202186888,502,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110202191603,1815,"aten::slice","cpu_op","thread 165137 (python)",1
4481110202192527,320,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110202195448,2279,"aten::slice","cpu_op","thread 165137 (python)",1
4481110202196766,388,"aten::as_strided","cpu_op","thread 165137 (python)",2
4481110202200003,11737,"aten::cat","cpu_op","thread 165137 (python)",1
4481110202205405,5169,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202213599,8691,"aten::cos","cpu_op","thread 165137 (python)",1
4481110202217380,4086,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202224645,8800,"aten::mul","cpu_op","thread 165137 (python)",1
4481110202228778,3960,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202236890,12827,"aten::to","cpu_op","thread 165137 (python)",1
4481110202237376,12192,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110202238352,3107,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110202241944,7345,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110202243971,4365,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110202251679,8393,"aten::sin","cpu_op","thread 165137 (python)",1
4481110202255076,4161,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202261820,8722,"aten::mul","cpu_op","thread 165137 (python)",1
4481110202265794,4087,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202272974,11155,"aten::to","cpu_op","thread 165137 (python)",1
4481110202273280,10700,"aten::_to_copy","cpu_op","thread 165137 (python)",2
4481110202274087,2994,"aten::empty_strided","cpu_op","thread 165137 (python)",3
4481110202277516,6234,"aten::copy_","cpu_op","thread 165137 (python)",3
4481110202279066,3795,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",4
4481110202285618,12519,"aten::mul","cpu_op","thread 165137 (python)",1
4481110202291169,5960,"cudaLaunchKernel","cuda_runtime","thread 165137 (python)",2
4481110202300243,6695,"aten::chunk","cpu_op","thread 165137 (python)",1
4481110202300861,5885,"aten::split","cpu_op","thread 165137 (python)",2
4481110202302130,1945,"aten::narrow","cpu_op","thread 165137 (python)",3
4481110202302648,1215,"aten::slice","cpu_op","thread 165137 (python)",4
4481110202303239,389,"aten::as_strided","cpu_op","thread 165137 (python)",5
4481110202304439,1272,"aten::narrow","cpu_op","thread 165137 (python)",3
4481110202304790,762,"aten::slice","cpu_op","thread 165137 (python)",4
4481110202305140,251,"aten::as_strided","cpu_op","thread 165137 (python)",5
