"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6065071932507.815430,222.742224
"user_annotation","layer_0/forward/mlp",6065072155345.178711,1.796228
"user_annotation","layer_1/forward/attention",6065072158834.013672,72.991389
"user_annotation","layer_1/forward/mlp",6065072231904.428711,1.428488
"user_annotation","layer_2/forward/attention",6065072234921.340820,90.130662
"user_annotation","layer_2/forward/mlp",6065072325129.050781,1.362226
"user_annotation","layer_3/forward/attention",6065072333312.827148,4.974884
"user_annotation","layer_3/forward/mlp",6065072338367.202148,127.728656
"user_annotation","layer_4/forward/attention",6065072474402.947266,5.056761
"user_annotation","layer_4/forward/mlp",6065072479548.474609,72.133876
"user_annotation","layer_5/forward/attention",6065072559702.264648,4.969482
"user_annotation","layer_5/forward/mlp",6065072564748.255859,71.536213
"user_annotation","layer_6/forward/attention",6065072644359.173828,46.482966
"user_annotation","layer_6/forward/mlp",6065072690918.385742,69.051124
"user_annotation","layer_7/forward/attention",6065072767953.057617,5.057944
"user_annotation","layer_7/forward/mlp",6065072773091.318359,67.627707
"user_annotation","layer_8/forward/attention",6065072848670.381836,5.065929
"user_annotation","layer_8/forward/mlp",6065072853819.984375,70.179986
"user_annotation","layer_9/forward/attention",6065072931948.054688,4.908952
"user_annotation","layer_9/forward/mlp",6065072936932.938477,69.233354
"user_annotation","layer_10/forward/attention",6065073014068.774414,50.457216
"user_annotation","layer_10/forward/mlp",6065073064604.666992,69.531800
"user_annotation","layer_11/forward/attention",6065073141922.301758,5.492782
"user_annotation","layer_11/forward/mlp",6065073147506.174805,68.857901
"user_annotation","layer_12/forward/attention",6065073224322.643555,4.959882
"user_annotation","layer_12/forward/mlp",6065073229358.285156,69.685496
"user_annotation","layer_13/forward/attention",6065073306980.879883,5.065160
"user_annotation","layer_13/forward/mlp",6065073312127.969727,69.693736
"user_annotation","layer_14/forward/attention",6065073389709.856445,47.582191
"user_annotation","layer_14/forward/mlp",6065073437370.577148,66.655619
"user_annotation","layer_15/forward/attention",6065073511869.127930,5.020159
"user_annotation","layer_15/forward/mlp",6065073516967.757812,67.377531
"user_annotation","layer_16/forward/attention",6065073592246.841797,4.958389
"user_annotation","layer_16/forward/mlp",6065073597285.683594,69.396908
"user_annotation","layer_17/forward/attention",6065073674490.211914,5.034296
"user_annotation","layer_17/forward/mlp",6065073679605.521484,67.224232
"user_annotation","layer_18/forward/attention",6065073754615.301758,45.429593
"user_annotation","layer_18/forward/mlp",6065073800120.555664,65.919414
"user_annotation","layer_19/forward/attention",6065073873682.986328,5.107024
"user_annotation","layer_19/forward/mlp",6065073878869.269531,69.231361
