"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6065071931845.592773,222.572927
"user_annotation","layer_0/forward/mlp",6065072154524.164062,1.591347
"user_annotation","layer_1/forward/attention",6065072157793.131836,73.761345
"user_annotation","layer_1/forward/mlp",6065072231634.935547,1.384754
"user_annotation","layer_2/forward/attention",6065072234533.534180,89.263803
"user_annotation","layer_2/forward/mlp",6065072323876.283203,1.273426
"user_annotation","layer_3/forward/attention",6065072331909.074219,5.023488
"user_annotation","layer_3/forward/mlp",6065072337007.154297,129.309425
"user_annotation","layer_4/forward/attention",6065072475197.381836,5.086040
"user_annotation","layer_4/forward/mlp",6065072480367.286133,71.131984
"user_annotation","layer_5/forward/attention",6065072559424.835938,4.951863
"user_annotation","layer_5/forward/mlp",6065072564452.407227,71.149280
"user_annotation","layer_6/forward/attention",6065072643694.849609,46.827422
"user_annotation","layer_6/forward/mlp",6065072690601.929688,67.434452
"user_annotation","layer_7/forward/attention",6065072766061.113281,5.466018
"user_annotation","layer_7/forward/mlp",6065072771614.665039,66.736570
"user_annotation","layer_8/forward/attention",6065072846219.651367,4.987805
"user_annotation","layer_8/forward/mlp",6065072851286.759766,70.787715
"user_annotation","layer_9/forward/attention",6065072929903.800781,5.063197
"user_annotation","layer_9/forward/mlp",6065072935045.881836,75.915305
"user_annotation","layer_10/forward/attention",6065073018775.828125,45.389296
"user_annotation","layer_10/forward/mlp",6065073064243.151367,65.115426
"user_annotation","layer_11/forward/attention",6065073137010.426758,5.566337
"user_annotation","layer_11/forward/mlp",6065073142655.965820,74.459843
"user_annotation","layer_12/forward/attention",6065073224856.249023,4.959950
"user_annotation","layer_12/forward/mlp",6065073229897.536133,66.831599
"user_annotation","layer_13/forward/attention",6065073304546.441406,5.056424
"user_annotation","layer_13/forward/mlp",6065073309682.798828,71.349541
"user_annotation","layer_14/forward/attention",6065073389046.853516,47.938450
"user_annotation","layer_14/forward/mlp",6065073437061.709961,65.391379
"user_annotation","layer_15/forward/attention",6065073510229.788086,4.983366
"user_annotation","layer_15/forward/mlp",6065073515291.176758,68.827635
"user_annotation","layer_16/forward/attention",6065073591854.765625,4.913632
"user_annotation","layer_16/forward/mlp",6065073596847.190430,70.131744
"user_annotation","layer_17/forward/attention",6065073674805.586914,5.031965
"user_annotation","layer_17/forward/mlp",6065073679915.586914,65.814138
"user_annotation","layer_18/forward/attention",6065073753455.213867,46.525418
"user_annotation","layer_18/forward/mlp",6065073800058.920898,63.823035
"user_annotation","layer_19/forward/attention",6065073871757.815430,4.949168
"user_annotation","layer_19/forward/mlp",6065073876781.481445,70.327259
"user_annotation","layer_20/forward/attention",6065073955064.051758,4.977334
"user_annotation","layer_20/forward/mlp",6065073960121.773438,67.728330
"user_annotation","layer_21/forward/attention",6065074035567.230469,6.184362
"user_annotation","layer_21/forward/mlp",6065074041828.909180,68.690350
"user_annotation","layer_22/forward/attention",6065074118237.787109,46.205095
"user_annotation","layer_22/forward/mlp",6065074164530.381836,63.239006
"user_annotation","layer_23/forward/attention",6065074235634.211914,5.089790
"user_annotation","layer_23/forward/mlp",6065074240802.735352,68.826802
"user_annotation","layer_24/forward/attention",6065074317361.714844,5.366514
"user_annotation","layer_24/forward/mlp",6065074322803.100586,70.675121
"user_annotation","layer_25/forward/attention",6065074401179.088867,5.154859
"user_annotation","layer_25/forward/mlp",6065074406412.137695,68.302540
"user_annotation","layer_26/forward/attention",6065074482411.741211,47.024126
"user_annotation","layer_26/forward/mlp",6065074529523.616211,63.561277
"user_annotation","layer_27/forward/attention",6065074600810.163086,5.318859
"user_annotation","layer_27/forward/mlp",6065074606211.900391,68.412744
"user_annotation","layer_28/forward/attention",6065074682282.319336,5.173158
"user_annotation","layer_28/forward/mlp",6065074687542.353516,74.013473
"user_annotation","layer_29/forward/attention",6065074769183.681641,5.368278
"user_annotation","layer_29/forward/mlp",6065074774627.575195,75.215470
"user_annotation","layer_30/forward/attention",6065074857918.537109,46.758656
"user_annotation","layer_30/forward/mlp",6065074904752.574219,63.994849
"user_annotation","layer_31/forward/attention",6065074976906.865234,5.537298
"user_annotation","layer_31/forward/mlp",6065074982532.742188,68.219864
"user_annotation","layer_32/forward/attention",6065075058684.691406,5.154837
"user_annotation","layer_32/forward/mlp",6065075063914.167969,67.172881
"user_annotation","layer_33/forward/attention",6065075138930.561523,5.241445
"user_annotation","layer_33/forward/mlp",6065075144251.037109,66.719817
"user_annotation","layer_34/forward/attention",6065075218879.618164,46.395675
"user_annotation","layer_34/forward/mlp",6065075265352.935547,63.049001
"user_annotation","layer_35/forward/attention",6065075336274.963867,5.171883
"user_annotation","layer_35/forward/mlp",6065075341537.245117,72.627035
"user_annotation","layer_36/forward/attention",6065075421849.033203,5.270942
"user_annotation","layer_36/forward/mlp",6065075427198.551758,65.819569
"user_annotation","layer_37/forward/attention",6065075500804.432617,5.643261
"user_annotation","layer_37/forward/mlp",6065075506535.221680,66.084809
"user_annotation","layer_38/forward/attention",6065075580395.411133,58.168083
