"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6035294958561.732422,22.766978
"user_annotation","layer_0/forward/mlp",6035294981415.990234,1.333295
"user_annotation","layer_1/forward/attention",6035294983053.836914,4.118729
"user_annotation","layer_1/forward/mlp",6035294987246.705078,42.449371
"user_annotation","layer_2/forward/attention",6035295029985.026367,25.323227
"user_annotation","layer_2/forward/mlp",6035295055382.529297,31.478952
"user_annotation","layer_2/recompute/attention",6035295182987.387695,29.050257
"user_annotation","layer_2/recompute/mlp",6035295212133.901367,14.377798
"user_annotation","python_gc/generation_0",6035295212572.830078,0.965929
"user_annotation","layer_1/recompute/attention",6035295237252.276367,4.796810
"user_annotation","layer_1/recompute/mlp",6035295242139.348633,68.085854
"user_annotation","layer_0/recompute/attention",6035295319218.807617,72.948638
"user_annotation","layer_0/recompute/mlp",6035295392253.830078,1.197412
