"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6035294952047.076172,28.870914
"user_annotation","layer_0/forward/mlp",6035294981005.809570,1.401660
"user_annotation","layer_1/forward/attention",6035294982722.813477,4.412577
"user_annotation","layer_1/forward/mlp",6035294987214.241211,44.624559
"user_annotation","layer_2/forward/attention",6035295032139.021484,23.878791
"user_annotation","layer_2/forward/mlp",6035295056103.712891,31.608278
"user_annotation","layer_2/recompute/attention",6035295188179.159180,24.180183
"user_annotation","layer_2/recompute/mlp",6035295212481.973633,14.926377
"user_annotation","python_gc/generation_0",6035295212936.629883,1.637834
"user_annotation","layer_1/recompute/attention",6035295238882.423828,5.018866
"user_annotation","layer_1/recompute/mlp",6035295243992.391602,66.644662
"user_annotation","layer_0/recompute/attention",6035295321521.880859,70.693346
"user_annotation","layer_0/recompute/mlp",6035295392301.902344,1.280198
