ts,idx,used_mib
1786268906,0,218941
1786268906,1,216689
1786268906,2,227707
1786268906,3,219509
1786268906,4,216587
1786268906,5,214629
1786268906,6,216307
1786268906,7,218749
1786268909,0,218941
1786268909,1,216689
1786268909,2,227707
1786268909,3,219509
1786268909,4,216587
1786268909,5,214629
1786268909,6,216307
1786268909,7,218749
1786268911,0,218941
1786268911,1,216689
1786268911,2,227707
1786268911,3,219509
1786268911,4,216587
1786268911,5,214629
1786268911,6,216307
1786268911,7,218749
1786268914,0,218941
1786268914,1,216689
1786268914,2,227707
1786268914,3,219511
1786268914,4,216589
1786268914,5,214629
1786268914,6,216309
1786268914,7,218749
1786268918,0,218941
1786268918,1,216691
1786268918,2,227707
1786268918,3,219511
1786268918,4,216589
1786268918,5,214629
1786268918,6,216309
1786268918,7,218749
1786268921,0,218941
1786268921,1,216691
1786268921,2,227707
1786268921,3,219511
1786268921,4,216589
1786268921,5,214629
1786268921,6,216309
1786268921,7,218749
1786268924,0,222001
1786268924,1,219571
1786268924,2,230407
1786268924,3,221811
1786268924,4,218709
1786268924,5,216549
1786268924,6,217909
1786268924,7,220029
1786268926,0,222001
1786268926,1,219571
1786268926,2,230407
1786268926,3,221811
1786268926,4,218709
1786268926,5,216549
1786268926,6,217909
1786268926,7,220029
1786268928,0,228121
1786268928,1,225331
1786268928,2,235809
1786268928,3,226411
1786268928,4,222949
1786268928,5,220391
1786268928,6,221109
1786268928,7,222591
1786268933,0,234241
1786268933,1,231091
1786268933,2,241209
1786268933,3,231011
1786268933,4,227189
1786268933,5,224231
1786268933,6,224332
1786268933,7,225151
1786268938,0,240361
1786268938,1,236851
1786268938,2,246609
1786268938,3,235611
1786268938,4,231429
1786268938,5,228071
1786268938,6,227533
1786268938,7,227711
1786268943,0,246481
1786268943,1,242611
1786268943,2,252009
1786268943,3,240211
1786268943,4,235669
1786268943,5,231911
1786268943,6,230751
1786268943,7,230271
1786268946,0,249541
1786268946,1,245491
1786268946,2,254709
1786268946,3,242511
1786268946,4,237789
1786268946,5,233831
1786268946,6,232935
1786268946,7,231551
1786268948,0,258721
