ts,idx,used_mib
1786694278,6,244987
1786694278,7,230421
1786694280,0,239145
1786694280,1,240105
1786694280,2,230401
1786694280,3,241983
1786694280,4,227421
1786694280,5,246645
1786694280,6,244987
1786694280,7,230421
1786694282,0,239145
1786694282,1,240105
1786694282,2,230401
1786694282,3,241983
1786694282,4,227421
1786694282,5,246645
1786694282,6,244987
1786694282,7,230421
1786694285,0,239145
1786694285,1,240105
1786694285,2,230401
1786694285,3,241983
1786694285,4,227421
1786694285,5,246645
1786694285,6,244987
1786694285,7,230421
1786694287,0,239145
1786694287,1,240105
1786694287,2,230401
1786694287,3,241983
1786694287,4,227421
1786694287,5,246645
1786694287,6,244987
1786694287,7,230421
1786694289,0,239145
1786694289,1,240105
1786694289,2,230401
1786694289,3,241983
1786694289,4,227421
1786694289,5,246645
1786694289,6,244987
1786694289,7,230421
1786694291,0,239145
1786694291,1,240105
1786694291,2,230401
1786694291,3,241983
1786694291,4,227421
1786694291,5,246645
1786694291,6,244987
1786694291,7,230421
1786694293,0,239145
1786694293,1,240105
1786694293,2,230401
1786694293,3,241983
1786694293,4,227421
1786694293,5,246645
1786694293,6,244987
1786694293,7,230421
1786694296,0,239145
1786694296,1,240105
1786694296,2,230401
1786694296,3,241983
1786694296,4,227421
1786694296,5,246645
1786694296,6,244987
1786694296,7,230421
1786694298,0,239145
1786694298,1,240105
1786694298,2,230401
1786694298,3,241983
1786694298,4,227421
1786694298,5,246645
1786694298,6,244987
1786694298,7,230421
1786694301,0,239145
1786694301,1,240105
1786694301,2,230401
1786694301,3,241983
1786694301,4,227421
1786694301,5,246645
1786694301,6,244987
1786694301,7,230421
1786694303,0,239145
1786694303,1,240105
1786694303,2,230401
1786694303,3,241983
1786694303,4,227421
1786694303,5,246645
1786694303,6,244987
1786694303,7,230421
1786694307,0,239145
1786694307,1,240105
1786694307,2,230401
1786694307,3,241983
1786694307,4,227421
1786694307,5,246645
1786694307,6,244987
1786694307,7,230421
1786694310,0,239145
1786694310,1,240105
1786694310,2,230401
1786694310,3,241983
1786694310,4,227421
1786694310,5,246645
1786694310,6,244987
1786694310,7,230421
1786694313,0,239145
1786694313,1,240105
1786694313,2,230401
1786694313,3,241983
1786694313,4,227421
1786694313,5,246645
1786694313,6,244987
1786694313,7,230421
1786694316,0,239145
1786694316,1,240105
1786694316,2,230401
1786694316,3,241983
1786694316,4,227421
1786694316,5,246645
1786694316,6,244987
1786694316,7,230421
1786694318,0,239145
1786694318,1,240105
1786694318,2,230401
1786694318,3,241983
1786694318,4,227421
1786694318,5,246645
1786694318,6,244987
1786694318,7,230421
1786694321,0,239145
1786694321,1,240105
1786694321,2,230401
1786694321,3,241983
1786694321,4,227421
1786694321,5,246645
1786694321,6,244987
1786694321,7,230421
1786694323,0,239145
1786694323,1,240105
1786694323,2,230401
1786694323,3,241983
1786694323,4,227421
1786694323,5,246645
1786694323,6,244987
1786694323,7,230421
1786694325,0,239145
1786694325,1,240105
1786694325,2,230401
1786694325,3,241983
1786694325,4,227421
1786694325,5,246645
1786694325,6,244987
1786694325,7,230421
1786694328,0,239145
1786694328,1,240105
1786694328,2,230401
1786694328,3,241983
1786694328,4,227421
1786694328,5,246645
1786694328,6,244987
1786694328,7,230421
1786694330,0,239145
1786694330,1,240105
1786694330,2,230401
1786694330,3,241983
1786694330,4,227421
1786694330,5,246645
1786694330,6,244987
1786694330,7,230421
1786694332,0,239145
1786694332,1,240105
1786694332,2,230401
1786694332,3,241983
1786694332,4,227421
1786694332,5,246645
1786694332,6,244987
1786694332,7,230421
1786694334,0,239145
1786694334,1,240105
1786694334,2,230401
1786694334,3,241983
1786694334,4,227421
1786694334,5,246645
1786694334,6,244987
1786694334,7,230421
1786694337,0,239145
1786694337,1,240105
1786694337,2,230401
1786694337,3,241983
1786694337,4,227421
1786694337,5,246645
1786694337,6,244987
1786694337,7,230421
1786694339,0,239145
1786694339,1,240105
1786694339,2,230401
1786694339,3,241983
1786694339,4,227421
1786694339,5,246645
1786694339,6,244987
1786694339,7,230421
1786694341,0,239145
1786694341,1,240105
1786694341,2,230401
1786694341,3,241983
1786694341,4,227421
1786694341,5,246645
1786694341,6,244987
1786694341,7,230421
1786694343,0,239145
1786694343,1,240105
1786694343,2,230401
1786694343,3,241983
1786694343,4,227421
1786694343,5,246645
1786694343,6,244987
1786694343,7,230421
1786694346,0,239145
1786694346,1,240105
1786694346,2,230401
1786694346,3,241983
1786694346,4,227421
1786694346,5,246645
1786694346,6,244987
1786694346,7,230421
1786694348,0,239145
1786694348,1,240105
1786694348,2,230401
1786694348,3,241983
1786694348,4,227421
1786694348,5,246645
1786694348,6,244987
1786694348,7,230421
1786694351,0,239145
1786694351,1,240105
1786694351,2,230401
1786694351,3,241983
1786694351,4,227421
1786694351,5,246645
1786694351,6,244987
1786694351,7,230421
1786694353,0,239145
1786694353,1,240105
1786694353,2,230401
1786694353,3,241983
1786694353,4,227421
1786694353,5,246645
1786694353,6,244987
1786694353,7,230421
1786694355,0,239145
1786694355,1,240105
1786694355,2,230401
1786694355,3,241983
1786694355,4,227421
1786694355,5,246645
1786694355,6,244987
1786694355,7,230421
1786694357,0,239145
1786694357,1,240105
1786694357,2,230401
1786694357,3,241983
1786694357,4,227421
1786694357,5,246645
1786694357,6,244987
1786694357,7,230421
1786694359,0,239145
1786694359,1,240105
1786694359,2,230401
1786694359,3,241983
1786694359,4,227421
1786694359,5,246645
1786694359,6,244987
1786694359,7,230421
1786694361,0,239145
1786694361,1,240105
1786694361,2,230401
1786694361,3,241983
1786694361,4,227421
1786694361,5,246645
1786694361,6,244987
1786694361,7,230421
1786694364,0,239145
1786694364,1,240105
1786694364,2,230401
1786694364,3,241983
1786694364,4,227421
1786694364,5,246645
1786694364,6,244987
1786694364,7,230421
1786694367,0,239145
1786694367,1,240105
1786694367,2,230401
1786694367,3,241983
1786694367,4,227421
1786694367,5,246645
1786694367,6,244987
1786694367,7,230421
1786694369,0,239145
1786694369,1,240105
1786694369,2,230401
1786694369,3,241983
1786694369,4,227421
1786694369,5,246645
1786694369,6,244987
1786694369,7,230421
1786694371,0,239145
1786694371,1,240105
1786694371,2,230401
1786694371,3,241983
1786694371,4,227421
1786694371,5,246645
1786694371,6,244987
1786694371,7,230421
1786694374,0,239145
1786694374,1,240105
1786694374,2,230401
1786694374,3,241983
1786694374,4,227421
1786694374,5,246645
1786694374,6,244987
1786694374,7,230421
1786694376,0,239145
1786694376,1,240105
1786694376,2,230401
1786694376,3,241983
1786694376,4,227421
1786694376,5,246645
1786694376,6,244987
1786694376,7,230421
1786694378,0,239145
1786694378,1,240105
1786694378,2,230401
1786694378,3,241983
1786694378,4,227421
1786694378,5,246645
1786694378,6,244987
1786694378,7,230421
1786694381,0,239145
1786694381,1,240105
1786694381,2,230401
1786694381,3,241983
1786694381,4,227421
1786694381,5,246645
1786694381,6,244987
1786694381,7,230421
1786694383,0,239145
1786694383,1,240105
1786694383,2,230401
1786694383,3,241983
1786694383,4,227421
1786694383,5,246645
1786694383,6,244987
1786694383,7,230421
1786694385,0,239145
1786694385,1,240105
1786694385,2,230401
1786694385,3,241983
1786694385,4,227421
1786694385,5,246645
1786694385,6,244987
1786694385,7,230421
1786694387,0,239145
1786694387,1,240105
1786694387,2,230401
1786694387,3,241983
1786694387,4,227421
1786694387,5,246645
1786694387,6,244987
1786694387,7,230421
1786694390,0,239145
1786694390,1,240105
1786694390,2,230401
1786694390,3,241983
1786694390,4,227421
1786694390,5,246645
1786694390,6,244987
1786694390,7,230421
1786694392,0,239145
1786694392,1,240105
1786694392,2,230401
1786694392,3,241983
1786694392,4,227421
1786694392,5,246645
1786694392,6,244987
1786694392,7,230421
1786694394,0,239145
1786694394,1,240105
1786694394,2,230401
1786694394,3,241983
1786694394,4,227421
1786694394,5,246645
1786694394,6,244987
1786694394,7,230421
1786694396,0,239145
1786694396,1,240105
1786694396,2,230401
1786694396,3,241983
1786694396,4,227421
1786694396,5,246645
1786694396,6,244987
1786694396,7,230421
1786694399,0,239145
1786694399,1,240105
1786694399,2,230401
1786694399,3,241983
1786694399,4,227421
1786694399,5,246645
1786694399,6,244987
1786694399,7,230421
1786694401,0,239145
1786694401,1,240105
1786694401,2,230401
1786694401,3,241983
1786694401,4,227421
1786694401,5,246645
1786694401,6,244987
1786694401,7,230421
1786694403,0,239145
1786694403,1,240105
1786694403,2,230401
1786694403,3,241983
1786694403,4,227421
1786694403,5,246645
1786694403,6,244987
1786694403,7,230421
1786694405,0,239145
1786694405,1,240105
1786694405,2,230401
1786694405,3,241983
1786694405,4,227421
1786694405,5,246645
1786694405,6,244987
1786694405,7,230421
1786694407,0,239145
1786694407,1,240105
1786694407,2,230401
1786694407,3,241983
1786694407,4,227421
1786694407,5,246645
1786694407,6,244987
1786694407,7,230421
1786694410,0,239145
1786694410,1,240105
1786694410,2,230401
1786694410,3,241983
1786694410,4,227421
1786694410,5,246645
1786694410,6,244987
1786694410,7,230421
1786694412,0,239145
1786694412,1,240105
1786694412,2,230401
1786694412,3,241983
1786694412,4,227421
1786694412,5,246645
1786694412,6,244987
1786694412,7,230421
1786694414,0,239145
1786694414,1,240105
1786694414,2,230401
1786694414,3,241983
1786694414,4,227421
1786694414,5,246645
1786694414,6,244987
1786694414,7,230421
1786694417,0,239145
1786694417,1,240105
1786694417,2,230401
1786694417,3,241983
1786694417,4,227421
1786694417,5,246645
1786694417,6,244987
1786694417,7,230421
1786694419,0,239145
1786694419,1,240105
1786694419,2,230401
1786694419,3,241983
1786694419,4,227421
1786694419,5,246645
1786694419,6,244987
1786694419,7,230421
1786694421,0,239145
1786694421,1,240105
1786694421,2,230401
1786694421,3,241983
1786694421,4,227421
1786694421,5,246645
1786694421,6,244987
1786694421,7,230421
1786694424,0,239145
1786694424,1,240105
1786694424,2,230401
1786694424,3,241983
1786694424,4,227421
1786694424,5,246645
1786694424,6,244987
1786694424,7,230421
1786694427,0,239145
1786694427,1,240105
1786694427,2,230401
1786694427,3,241983
1786694427,4,227421
1786694427,5,246645
1786694427,6,244987
1786694427,7,230421
1786694429,0,239145
1786694429,1,240105
1786694429,2,230401
1786694429,3,241983
1786694429,4,227421
1786694429,5,246645
1786694429,6,244987
1786694429,7,230421
1786694431,0,239145
1786694431,1,240105
1786694431,2,230401
1786694431,3,241983
1786694431,4,227421
1786694431,5,246645
1786694431,6,244987
1786694431,7,230421
1786694434,0,239145
1786694434,1,240105
1786694434,2,230401
1786694434,3,241983
1786694434,4,227421
1786694434,5,246645
1786694434,6,244987
1786694434,7,230421
1786694436,0,239145
1786694436,1,240105
1786694436,2,230401
1786694436,3,241983
1786694436,4,227421
1786694436,5,246645
1786694436,6,244987
1786694436,7,230421
1786694438,0,239145
1786694438,1,240105
1786694438,2,230401
1786694438,3,241983
1786694438,4,227421
1786694438,5,246645
1786694438,6,244987
1786694438,7,230421
1786694442,0,239145
1786694442,1,240105
1786694442,2,230401
1786694442,3,241983
1786694442,4,227421
1786694442,5,246645
1786694442,6,244987
1786694442,7,230421
1786694444,0,239145
1786694444,1,240105
1786694444,2,230401
1786694444,3,241983
1786694444,4,227421
1786694444,5,246645
1786694444,6,244987
1786694444,7,230421
1786694446,0,239145
1786694446,1,240105
1786694446,2,230401
1786694446,3,241983
1786694446,4,227421
1786694446,5,246645
1786694446,6,244987
1786694446,7,230421
1786694448,0,239145
1786694448,1,240105
1786694448,2,230401
1786694448,3,241983
1786694448,4,227421
1786694448,5,246645
1786694448,6,244987
1786694448,7,230421
1786694451,0,239145
1786694451,1,240105
1786694451,2,230401
1786694451,3,241983
1786694451,4,227421
1786694451,5,246645
1786694451,6,244987
1786694451,7,230421
1786694453,0,239145
1786694453,1,240105
1786694453,2,230401
1786694453,3,241983
1786694453,4,227421
1786694453,5,246645
1786694453,6,244987
1786694453,7,230421
1786694457,0,239145
1786694457,1,240105
1786694457,2,230401
1786694457,3,241983
1786694457,4,227421
1786694457,5,246645
1786694457,6,244987
1786694457,7,230421
1786694459,0,239145
1786694459,1,240105
1786694459,2,230401
1786694459,3,241983
1786694459,4,227421
1786694459,5,246645
1786694459,6,244987
1786694459,7,230421
1786694461,0,239145
1786694461,1,240105
1786694461,2,230401
1786694461,3,241983
1786694461,4,227421
1786694461,5,246645
1786694461,6,244987
1786694461,7,230421
1786694464,0,239145
1786694464,1,240105
1786694464,2,230401
1786694464,3,241983
