"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,658.326073,364.259516
"cuda_runtime","cudaEventSynchronize",4,95.594341,37.659922
"user_annotation","python_gc/generation_0",2,1.129045,0.949505
