"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6052770327065.184570,33.867961
"user_annotation","layer_0/forward/mlp",6052770361034.910156,2.400088
"user_annotation","layer_1/forward/attention",6052770363775.089844,4.591229
"user_annotation","layer_1/forward/mlp",6052770368444.788086,48.588553
"user_annotation","python_gc/generation_0",6052770402881.569336,1.078199
"user_annotation","layer_2/forward/attention",6052770417331.066406,14.714117
"user_annotation","layer_2/forward/mlp",6052770432125.157227,39.281207
"user_annotation","layer_2/recompute/attention",6052770562934.036133,24.465169
"user_annotation","layer_2/recompute/mlp",6052770587589.049805,21.365041
"user_annotation","layer_1/recompute/attention",6052770634301.272461,5.041262
"user_annotation","layer_1/recompute/mlp",6052770639438.696289,53.960327
"user_annotation","python_gc/generation_0",6052770684188.404297,0.179943
"user_annotation","layer_0/recompute/attention",6052770712601.949219,44.199343
"user_annotation","layer_0/recompute/mlp",6052770756894.430664,1.237560
