"category","name","ts_us","ms"
"user_annotation","layer_0/forward/attention",6052770236574.783203,123.364839
"user_annotation","layer_0/forward/mlp",6052770360024.600586,1.376007
"user_annotation","layer_1/forward/attention",6052770361740.398438,4.345778
"user_annotation","layer_1/forward/mlp",6052770366158.938477,49.346867
"user_annotation","python_gc/generation_0",6052770402451.306641,1.192587
"user_annotation","layer_2/forward/attention",6052770415805.962891,16.164863
"user_annotation","layer_2/forward/mlp",6052770432048.954102,36.956034
"user_annotation","layer_2/recompute/attention",6052770560662.802734,26.534090
"user_annotation","layer_2/recompute/mlp",6052770587297.696289,19.042663
"user_annotation","layer_1/recompute/attention",6052770630020.568359,5.006678
"user_annotation","layer_1/recompute/mlp",6052770635120.254883,57.094951
"user_annotation","python_gc/generation_0",6052770683833.274414,0.172490
"user_annotation","layer_0/recompute/attention",6052770711228.836914,45.487516
"user_annotation","layer_0/recompute/mlp",6052770756809.102539,1.212894
