"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",93,250.140921,103.543277
"cuda_runtime","cudaEventSynchronize",4,103.270735,45.281197
"user_annotation","python_gc/generation_0",2,1.365077,1.192587
