"category","name","calls","sum_ms","max_ms"
"cuda_runtime","cudaStreamSynchronize",91,288.371418,89.474293
"cuda_runtime","cudaEventSynchronize",4,95.252860,41.142941
"user_annotation","python_gc/generation_0",2,1.258142,1.078199
