ts,idx,used_mib
1786268339,0,126377
1786268339,1,126377
1786268339,2,126377
1786268339,3,126377
1786268339,4,126377
1786268339,5,126377
1786268339,6,126377
1786268339,7,126377
1786268341,0,129093
1786268341,1,129109
1786268341,2,129123
1786268341,3,129095
1786268341,4,129153
1786268341,5,129147
1786268341,6,129131
1786268341,7,129147
1786268344,0,129543
1786268344,1,129543
1786268344,2,129543
1786268344,3,129543
1786268344,4,129543
1786268344,5,129543
1786268344,6,129543
1786268344,7,129543
1786268347,0,129623
1786268347,1,129683
1786268347,2,129743
1786268347,3,129803
1786268347,4,129863
1786268347,5,129943
1786268347,6,130003
1786268347,7,130063
1786268349,0,129623
1786268349,1,129683
1786268349,2,129743
1786268349,3,129803
1786268349,4,129863
1786268349,5,129943
1786268349,6,130003
1786268349,7,130063
1786268351,0,129623
1786268351,1,129683
1786268351,2,129743
1786268351,3,129803
1786268351,4,129863
1786268351,5,129943
1786268351,6,130003
1786268351,7,130063
1786268354,0,130663
1786268354,1,132563
1786268354,2,132423
1786268354,3,132303
1786268354,4,132163
1786268354,5,132063
1786268354,6,130643
1786268354,7,131043
1786268356,0,135667
1786268356,1,135515
1786268356,2,135345
1786268356,3,135217
1786268356,4,135123
1786268356,5,135059
1786268356,6,133801
1786268356,7,133881
1786268359,0,136015
1786268359,1,135815
1786268359,2,135695
1786268359,3,135555
1786268359,4,135435
1786268359,5,135375
1786268359,6,134095
1786268359,7,134095
1786268361,0,136017
1786268361,1,135817
1786268361,2,135697
1786268361,3,135557
1786268361,4,135437
1786268361,5,135377
1786268361,6,134097
1786268361,7,134097
1786268364,0,137049
1786268364,1,136785
1786268364,2,136633
1786268364,3,136493
1786268364,4,136373
1786268364,5,136313
1786268364,6,135031
1786268364,7,135031
1786268366,0,137177
1786268366,1,136977
1786268366,2,136825
1786268366,3,136685
1786268366,4,136533
1786268366,5,136409
1786268366,6,135031
1786268366,7,135031
1786268371,0,137241
1786268371,1,137041
1786268371,2,136921
1786268371,3,136781
1786268371,4,136661
1786268371,5,136569
1786268371,6,135063
1786268371,7,135033
1786268373,0,137241
1786268373,1,137041
1786268373,2,136921
1786268373,3,136781
1786268373,4,136661
1786268373,5,136601
1786268373,6,135321
1786268373,7,135321
1786268376,0,137481
1786268376,1,137281
1786268376,2,137161
1786268376,3,137021
1786268376,4,136901
1786268376,5,136841
1786268376,6,135561
1786268376,7,135561
1786268378,0,139303
1786268378,1,140183
1786268378,2,137663
1786268378,3,139003
1786268378,4,137823
1786268378,5,140143
1786268378,6,138543
1786268378,7,139243
1786268380,0,142583
1786268380,1,144183
1786268380,2,143503
1786268380,3,141403
1786268380,4,142523
1786268380,5,144863
1786268380,6,143683
1786268380,7,145003
1786268383,0,148005
1786268383,1,150185
1786268383,2,147385
1786268383,3,144705
1786268383,4,150845
1786268383,5,151105
1786268383,6,149025
1786268383,7,147205
1786268386,0,158765
1786268386,1,154585
1786268386,2,151925
1786268386,3,154145
1786268386,4,155245
1786268386,5,155585
1786268386,6,155885
1786268386,7,159725
1786268389,0,161785
1786268389,1,162965
1786268389,2,162545
1786268389,3,157145
1786268389,4,158225
1786268389,5,159805
1786268389,6,158885
1786268389,7,162725
1786268391,0,164025
1786268391,1,165165
1786268391,2,171885
1786268391,3,163645
1786268391,4,163885
1786268391,5,165425
1786268391,6,162605
1786268391,7,164925
1786268393,0,173885
1786268393,1,176025
1786268393,2,176025
1786268393,3,176105
1786268393,4,176345
1786268393,5,176305
1786268393,6,173805
1786268393,7,173905
1786268395,0,176373
1786268395,1,176093
1786268395,2,176093
1786268395,3,176173
1786268395,4,176413
1786268395,5,176373
1786268395,6,176293
1786268395,7,176393
1786268397,0,176373
1786268397,1,176093
1786268397,2,176093
1786268397,3,176173
1786268397,4,176413
1786268397,5,176373
1786268397,6,176293
1786268397,7,176393
1786268400,0,176373
1786268400,1,176093
1786268400,2,176093
1786268400,3,176173
1786268400,4,176413
1786268400,5,176373
1786268400,6,176293
1786268400,7,176393
1786268402,0,176377
1786268402,1,176097
1786268402,2,176097
1786268402,3,176177
1786268402,4,176417
1786268402,5,176377
1786268402,6,176297
1786268402,7,176397
1786268404,0,176397
1786268404,1,176117
1786268404,2,178897
1786268404,3,176177
1786268404,4,176417
1786268404,5,176397
1786268404,6,176317
1786268404,7,176397
1786268406,0,176397
1786268406,1,176117
1786268406,2,178897
1786268406,3,176177
1786268406,4,176417
1786268406,5,176397
1786268406,6,176317
1786268406,7,176397
1786268408,0,176397
1786268408,1,176117
1786268408,2,178897
1786268408,3,176177
1786268408,4,176417
1786268408,5,176397
1786268408,6,176317
1786268408,7,176397
1786268411,0,177211
1786268411,1,176941
1786268411,2,179731
1786268411,3,176971
1786268411,4,177231
1786268411,5,177211
1786268411,6,177131
1786268411,7,177211
1786268413,0,177791
1786268413,1,177531
1786268413,2,180201
1786268413,3,177431
1786268413,4,177651
1786268413,5,177651
1786268413,6,177731
1786268413,7,177811
1786268416,0,177881
1786268416,1,177571
1786268416,2,180411
1786268416,3,177641
1786268416,4,177861
1786268416,5,177911
1786268416,6,177781
1786268416,7,177861
1786268421,0,179293
1786268421,1,178017
1786268421,2,181071
1786268421,3,178073
1786268421,4,178315
1786268421,5,179471
1786268421,6,178939
1786268421,7,178429
1786268426,0,179481
1786268426,1,179191
1786268426,2,181971
1786268426,3,178463
1786268426,4,179311
1786268426,5,179471
1786268426,6,179391
1786268426,7,179471
1786268430,0,182541
1786268430,1,182081
1786268430,2,184681
1786268430,3,181761
1786268430,4,181801
1786268430,5,181581
1786268430,6,181321
1786268430,7,181221
1786268435,0,182541
1786268435,1,182081
1786268435,2,184681
1786268435,3,181761
1786268435,4,181801
1786268435,5,181581
1786268435,6,181321
1786268435,7,181221
1786268438,0,186561
1786268438,1,185781
1786268438,2,187921
1786268438,3,182261
1786268438,4,184561
1786268438,5,184001
1786268438,6,183421
1786268438,7,183021
1786268440,0,196723
1786268440,1,195243
1786268440,2,196863
1786268440,3,192903
1786268440,4,191943
1786268440,5,190643
1786268440,6,189363
1786268440,7,188283
1786268444,0,200743
1786268444,1,198943
1786268444,2,200263
1786268444,3,195983
1786268444,4,196563
1786268444,5,193063
1786268444,6,191463
1786268444,7,190083
1786268448,0,213683
1786268448,1,205523
1786268448,2,206363
1786268448,3,201563
1786268448,4,201623
1786268448,5,197583
1786268448,6,195483
1786268448,7,193623
1786268450,0,223823
1786268450,1,214983
1786268450,2,215163
1786268450,3,209643
1786268450,4,208983
1786268450,5,204203
1786268450,6,201943
1786268450,7,206383
1786268452,0,230903
1786268452,1,229803
1786268452,2,225783
1786268452,3,215223
1786268452,4,214043
1786268452,5,210323
1786268452,6,205963
1786268452,7,209923
1786268455,0,237983
1786268455,1,236383
1786268455,2,246023
1786268455,3,223983
1786268455,4,219103
1786268455,5,214843
1786268455,6,209983
1786268455,7,213463
1786268458,0,242003
1786268458,1,240083
1786268458,2,249423
1786268458,3,227063
1786268458,4,221863
1786268458,5,217363
1786268458,6,212083
1786268458,7,215263
1786268460,0,245063
1786268460,1,242963
1786268460,2,252123
1786268460,3,232203
1786268460,4,227523
1786268460,5,226183
1786268460,6,214003
1786268460,7,217003
1786268463,0,259263
1786268463,1,249543
1786268463,2,258223
1786268463,3,237783
1786268463,4,232583
1786268463,5,230703
1786268463,6,226863
1786268463,7,220543
1786268465,0,266343
1786268465,1,256123
1786268465,2,264323
1786268465,3,246063
1786268465,4,240643
1786268465,5,236423
1786268465,6,230883
1786268465,7,226723
1786268468,0,214063
1786268468,1,271263
1786268468,2,266063
1786268468,3,261183
1786268468,4,255343
1786268468,5,249863
1786268468,6,244683
1786268468,7,239083
1786268470,0,182913
1786268470,1,271275
1786268470,2,266075
1786268470,3,261197
1786268470,4,255355
1786268470,5,249875
1786268470,6,244695
1786268470,7,239095
1786268472,0,187397
1786268472,1,270297
1786268472,2,269477
1786268472,3,264277
1786268472,4,258117
1786268472,5,252297
1786268472,6,246797
1786268472,7,240897
1786268476,0,187397
1786268476,1,168497
1786268476,2,269477
1786268476,3,264277
1786268476,4,258117
1786268476,5,252297
1786268476,6,246797
1786268476,7,240897
1786268479,0,191497
1786268479,1,179817
1786268479,2,272177
1786268479,3,266777
1786268479,4,260417
1786268479,5,254397
1786268479,6,248717
1786268479,7,242637
1786268481,0,197937
1786268481,1,183657
1786268481,2,178177
1786268481,3,269857
1786268481,4,263177
1786268481,5,256817
1786268481,6,250817
1786268481,7,244437
1786268483,0,202037
1786268483,1,194537
1786268483,2,190317
1786268483,3,272357
1786268483,4,265477
1786268483,5,258917
1786268483,6,252737
1786268483,7,246177
1786268485,0,206137
1786268485,1,198377
1786268485,2,193917
1786268485,3,233437
1786268485,4,268237
1786268485,5,261337
1786268485,6,254837
1786268485,7,247977
1786268488,0,206137
1786268488,1,198377
1786268488,2,193917
1786268488,3,184057
1786268488,4,268237
1786268488,5,261337
1786268488,6,254837
1786268488,7,247977
1786268491,0,210237
1786268491,1,202217
1786268491,2,197517
1786268491,3,181617
1786268491,4,270537
1786268491,5,263437
1786268491,6,256757
1786268491,7,249717
1786268493,0,214337
1786268493,1,206057
1786268493,2,201117
1786268493,3,184957
1786268493,4,273297
1786268493,5,265857
1786268493,6,258857
1786268493,7,251517
1786268496,0,218437
1786268496,1,209897
1786268496,2,220057
1786268496,3,188297
1786268496,4,255077
1786268496,5,267957
1786268496,6,260777
1786268496,7,253257
1786268498,0,218437
1786268498,1,209897
1786268498,2,220057
1786268498,3,188297
1786268498,4,171355
1786268498,5,267957
1786268498,6,260777
1786268498,7,253257
1786268500,0,226637
1786268500,1,221617
1786268500,2,227257
1786268500,3,194977
1786268500,4,177517
1786268500,5,272477
1786268500,6,264797
1786268500,7,256797
1786268503,0,226637
1786268503,1,221617
1786268503,2,227257
1786268503,3,194977
1786268503,4,177517
1786268503,5,272477
1786268503,6,264797
1786268503,7,256797
1786268506,0,230737
1786268506,1,225457
1786268506,2,230857
1786268506,3,198317
1786268506,4,180597
1786268506,5,268817
1786268506,6,266897
1786268506,7,258597
1786268508,0,230737
1786268508,1,225457
1786268508,2,230857
1786268508,3,198317
1786268508,4,180597
1786268508,5,168615
1786268508,6,266897
1786268508,7,258597
1786268511,0,238937
1786268511,1,233137
1786268511,2,238057
1786268511,3,204997
1786268511,4,186757
1786268511,5,176417
1786268511,6,266897
1786268511,7,258597
1786268514,0,247677
1786268514,1,239997
1786268514,2,244417
1786268514,3,210837
1786268514,4,192077
1786268514,5,181217
1786268514,6,266897
1786268514,7,258597
1786268517,0,251777
1786268517,1,243837
1786268517,2,247997
1786268517,3,214157
1786268517,4,198257
1786268517,5,187817
1786268517,6,266897
1786268517,7,258597
1786268519,0,255877
1786268519,1,247677
1786268519,2,251597
1786268519,3,217497
1786268519,4,205957
1786268519,5,190637
1786268519,6,266897
1786268519,7,258597
1786268522,0,259977
1786268522,1,251517
1786268522,2,255197
1786268522,3,220837
1786268522,4,209037
1786268522,5,193457
1786268522,6,266897
1786268522,7,258597
1786268524,0,271379
1786268524,1,266877
1786268524,2,269597
1786268524,3,234197
1786268524,4,221357
1786268524,5,204737
1786268524,6,266897
1786268524,7,258597
1786268527,0,150325
1786268527,1,270717
1786268527,2,273197
1786268527,3,237537
1786268527,4,224437
1786268527,5,207557
1786268527,6,266897
1786268527,7,258597
1786268529,0,155585
1786268529,1,220937
1786268529,2,214097
1786268529,3,240877
1786268529,4,227517
1786268529,5,210377
1786268529,6,266897
1786268529,7,258597
1786268531,0,155585
1786268531,1,210777
1786268531,2,191737
1786268531,3,240877
1786268531,4,227517
1786268531,5,210377
1786268531,6,266897
1786268531,7,258597
1786268534,0,155585
1786268534,1,186517
1786268534,2,157797
1786268534,3,240877
1786268534,4,227517
1786268534,5,210377
1786268534,6,266897
1786268534,7,258597
1786268537,0,162907
1786268537,1,157383
1786268537,2,152663
1786268537,3,240877
1786268537,4,227517
1786268537,5,210377
1786268537,6,266897
1786268537,7,258597
1786268540,0,175247
1786268540,1,168085
1786268540,2,167725
1786268540,3,247557
1786268540,4,233677
1786268540,5,216017
1786268540,6,266897
1786268540,7,258597
1786268542,0,180987
1786268542,1,171925
1786268542,2,171325
1786268542,3,250897
1786268542,4,236757
1786268542,5,218837
1786268542,6,266897
1786268542,7,258597
1786268544,0,190047
1786268544,1,183265
1786268544,2,177225
1786268544,3,254237
1786268544,4,239837
1786268544,5,221657
1786268544,6,266897
1786268544,7,258597
1786268546,0,205627
1786268546,1,187105
1786268546,2,180825
1786268546,3,257577
1786268546,4,242917
1786268546,5,224477
1786268546,6,266897
1786268546,7,258597
1786268548,0,209727
1786268548,1,190945
1786268548,2,184425
1786268548,3,260917
1786268548,4,245997
1786268548,5,227297
1786268548,6,266897
1786268548,7,258597
1786268551,0,213827
1786268551,1,194785
1786268551,2,188025
1786268551,3,264257
1786268551,4,249077
1786268551,5,230117
1786268551,6,266897
1786268551,7,258597
1786268553,0,213827
1786268553,1,194785
1786268553,2,188025
1786268553,3,264257
1786268553,4,249077
1786268553,5,230117
1786268553,6,266897
1786268553,7,258597
1786268555,0,222027
1786268555,1,202465
1786268555,2,203625
1786268555,3,270937
1786268555,4,255237
1786268555,5,235757
1786268555,6,266897
1786268555,7,258597
1786268557,0,226127
1786268557,1,219465
1786268557,2,213125
1786268557,3,188517
1786268557,4,258317
1786268557,5,238577
1786268557,6,266897
1786268557,7,258597
1786268560,0,230227
1786268560,1,223305
1786268560,2,216725
1786268560,3,175585
1786268560,4,261397
1786268560,5,241397
1786268560,6,266897
1786268560,7,258597
1786268562,0,234327
1786268562,1,227145
1786268562,2,234205
1786268562,3,178925
1786268562,4,264477
1786268562,5,244217
1786268562,6,266897
1786268562,7,258597
1786268565,0,234327
1786268565,1,227145
1786268565,2,234205
1786268565,3,178925
1786268565,4,264477
1786268565,5,244217
1786268565,6,266897
1786268565,7,258597
1786268568,0,234327
1786268568,1,227145
1786268568,2,234205
1786268568,3,178925
1786268568,4,264477
1786268568,5,244217
1786268568,6,266897
1786268568,7,258597
1786268571,0,242527
1786268571,1,234825
1786268571,2,241405
1786268571,3,185605
1786268571,4,270637
1786268571,5,253717
1786268571,6,266897
1786268571,7,258597
1786268574,0,246627
1786268574,1,238665
1786268574,2,245005
1786268574,3,191845
1786268574,4,273717
1786268574,5,256537
1786268574,6,266897
1786268574,7,258597
1786268577,0,250727
1786268577,1,242505
1786268577,2,248605
1786268577,3,195185
1786268577,4,273717
1786268577,5,259357
1786268577,6,266897
1786268577,7,258597
1786268580,0,255627
1786268580,1,242505
1786268580,2,248605
1786268580,3,195185
1786268580,4,273717
1786268580,5,259357
1786268580,6,266897
1786268580,7,258597
1786268583,0,259727
1786268583,1,246345
1786268583,2,252205
