ts,idx,used_mib
1786269132,0,271461
1786269132,1,167795
1786269132,2,198061
1786269132,3,238161
1786269132,4,178681
1786269132,5,212961
1786269132,6,270279
1786269132,7,262681
1786269134,0,271741
1786269134,1,168077
1786269134,2,198361
1786269134,3,238461
1786269134,4,178961
1786269134,5,213241
1786269134,6,270281
1786269134,7,262681
1786269137,0,272301
1786269137,1,168839
1786269137,2,198961
1786269137,3,239061
1786269137,4,179521
1786269137,5,213801
1786269137,6,270281
1786269137,7,262681
1786269140,0,272881
1786269140,1,171099
1786269140,2,201381
1786269140,3,240861
1786269140,4,181801
1786269140,5,215581
1786269140,6,270281
1786269140,7,262681
1786269142,0,272881
1786269142,1,173139
1786269142,2,201421
1786269142,3,240861
1786269142,4,182521
1786269142,5,215581
1786269142,6,270281
1786269142,7,262681
1786269144,0,272881
1786269144,1,173139
1786269144,2,201421
1786269144,3,240861
1786269144,4,182521
1786269144,5,215581
1786269144,6,270281
1786269144,7,262681
1786269146,0,272881
1786269146,1,178579
1786269146,2,206461
1786269146,3,240861
1786269146,4,186781
1786269146,5,215581
1786269146,6,270281
1786269146,7,262681
1786269148,0,272881
1786269148,1,184319
1786269148,2,206461
1786269148,3,240861
1786269148,4,191401
1786269148,5,215581
1786269148,6,270281
1786269148,7,262681
1786269151,0,272881
1786269151,1,187279
1786269151,2,206461
1786269151,3,240861
1786269151,4,193441
1786269151,5,215581
1786269151,6,270281
1786269151,7,262681
1786269153,0,272881
1786269153,1,196059
1786269153,2,212221
1786269153,3,240861
1786269153,4,206521
1786269153,5,215581
1786269153,6,270281
1786269153,7,262681
1786269156,0,205721
1786269156,1,197939
1786269156,2,213961
1786269156,3,242461
1786269156,4,207981
1786269156,5,216901
1786269156,6,270281
1786269156,7,262681
1786269158,0,150279
1786269158,1,197939
1786269158,2,213961
1786269158,3,242461
1786269158,4,207981
1786269158,5,216901
1786269158,6,270281
1786269158,7,262681
1786269161,0,150279
1786269161,1,197939
1786269161,2,213961
1786269161,3,242461
1786269161,4,207981
1786269161,5,216901
1786269161,6,270281
1786269161,7,262681
1786269163,0,172663
1786269163,1,199619
1786269163,2,215521
1786269163,3,243921
1786269163,4,209321
1786269163,5,218141
1786269163,6,270281
1786269163,7,262681
1786269167,0,174723
1786269167,1,201499
1786269167,2,217261
1786269167,3,245521
1786269167,4,210781
1786269167,5,219461
1786269167,6,270281
1786269167,7,262681
1786269170,0,179843
1786269170,1,205199
1786269170,2,218821
1786269170,3,246981
1786269170,4,212121
1786269170,5,220701
1786269170,6,270281
1786269170,7,262681
1786269173,0,183963
1786269173,1,210319
1786269173,2,222121
1786269173,3,250041
1786269173,4,214921
1786269173,5,223261
1786269173,6,270281
1786269173,7,262681
1786269175,0,190843
1786269175,1,213879
1786269175,2,225421
1786269175,3,253101
1786269175,4,217721
1786269175,5,225821
1786269175,6,270281
1786269175,7,262681
1786269177,0,192903
1786269177,1,216419
1786269177,2,227161
1786269177,3,254701
1786269177,4,219181
1786269177,5,227141
1786269177,6,270281
1786269177,7,262681
1786269180,0,202783
1786269180,1,232839
1786269180,2,241941
1786269180,3,254701
1786269180,4,226281
1786269180,5,236481
1786269180,6,270281
1786269180,7,262681
1786269183,0,211877
1786269183,1,236401
1786269183,2,253801
1786269183,3,257761
1786269183,4,233381
1786269183,5,239041
1786269183,6,270281
1786269183,7,262681
1786269185,0,215999
1786269185,1,239961
1786269185,2,257101
1786269185,3,260821
1786269185,4,236181
1786269185,5,241601
1786269185,6,270281
1786269185,7,262681
1786269188,0,220119
1786269188,1,243521
1786269188,2,260401
1786269188,3,263881
1786269188,4,238981
1786269188,5,244161
1786269188,6,270281
1786269188,7,262681
1786269190,0,220119
1786269190,1,243521
1786269190,2,260401
1786269190,3,263881
1786269190,4,238981
1786269190,5,244161
1786269190,6,270281
1786269190,7,262681
1786269192,0,222179
1786269192,1,245201
1786269192,2,261961
1786269192,3,265341
1786269192,4,240321
1786269192,5,245401
1786269192,6,270281
1786269192,7,262681
1786269194,0,226299
1786269194,1,248761
1786269194,2,265261
1786269194,3,268401
1786269194,4,243121
1786269194,5,247961
1786269194,6,270281
1786269194,7,262681
1786269198,0,230419
1786269198,1,252321
1786269198,2,268561
1786269198,3,268401
1786269198,4,245921
1786269198,5,249281
1786269198,6,270281
1786269198,7,262681
1786269200,0,234539
1786269200,1,252321
1786269200,2,268561
1786269200,3,268401
1786269200,4,245921
1786269200,5,249281
1786269200,6,270281
1786269200,7,262681
1786269202,0,240719
1786269202,1,252321
1786269202,2,268561
1786269202,3,268401
1786269202,4,245921
1786269202,5,249281
1786269202,6,270281
1786269202,7,262681
1786269204,0,243999
1786269204,1,252321
1786269204,2,268561
1786269204,3,268401
1786269204,4,245921
1786269204,5,249281
1786269204,6,270281
1786269204,7,262681
1786269207,0,254279
1786269207,1,252321
1786269207,2,268561
1786269207,3,268401
1786269207,4,245921
1786269207,5,249281
1786269207,6,270281
1786269207,7,262681
1786269209,0,254279
1786269209,1,252321
1786269209,2,268561
1786269209,3,268401
1786269209,4,245921
1786269209,5,249281
1786269209,6,270281
1786269209,7,262681
1786269212,0,254279
1786269212,1,252321
1786269212,2,268561
1786269212,3,268401
1786269212,4,245921
1786269212,5,249281
1786269212,6,270281
1786269212,7,262681
1786269215,0,254279
1786269215,1,252321
1786269215,2,268561
1786269215,3,268401
1786269215,4,245921
1786269215,5,249281
1786269215,6,270281
1786269215,7,262681
1786269217,0,257499
1786269217,1,256601
1786269217,2,271241
1786269217,3,268401
1786269217,4,245921
1786269217,5,252601
1786269217,6,270281
1786269217,7,262781
1786269219,0,257501
1786269219,1,256601
1786269219,2,271241
1786269219,3,268401
1786269219,4,248501
1786269219,5,252601
1786269219,6,270281
1786269219,7,262781
1786269221,0,257501
1786269221,1,256601
1786269221,2,271241
1786269221,3,268401
1786269221,4,248501
1786269221,5,252601
1786269221,6,270281
1786269221,7,262781
1786269223,0,257501
1786269223,1,256601
1786269223,2,271241
1786269223,3,268401
1786269223,4,248501
1786269223,5,252601
1786269223,6,270281
1786269223,7,262781
1786269226,0,257501
1786269226,1,256601
1786269226,2,271241
1786269226,3,268401
1786269226,4,248501
1786269226,5,252601
1786269226,6,270281
1786269226,7,262781
1786269229,0,257501
1786269229,1,256601
1786269229,2,271241
1786269229,3,268401
1786269229,4,248501
1786269229,5,252601
1786269229,6,270281
1786269229,7,262781
1786269231,0,257501
1786269231,1,256601
1786269231,2,271241
1786269231,3,268401
1786269231,4,248501
1786269231,5,252601
1786269231,6,270281
1786269231,7,262781
1786269233,0,257501
1786269233,1,256601
1786269233,2,271241
1786269233,3,268401
1786269233,4,248501
1786269233,5,252601
1786269233,6,270281
1786269233,7,262781
1786269235,0,257501
1786269235,1,256601
1786269235,2,271241
1786269235,3,268401
1786269235,4,248501
1786269235,5,252601
1786269235,6,270281
1786269235,7,262781
1786269237,0,257501
1786269237,1,256601
1786269237,2,271241
1786269237,3,268401
1786269237,4,248501
1786269237,5,252601
1786269237,6,270281
1786269237,7,262781
1786269240,0,257501
1786269240,1,256601
1786269240,2,271241
1786269240,3,268401
1786269240,4,248501
1786269240,5,252601
1786269240,6,270281
1786269240,7,262781
1786269242,0,257501
1786269242,1,256601
1786269242,2,271241
1786269242,3,268401
1786269242,4,248501
1786269242,5,252601
1786269242,6,270281
1786269242,7,262781
1786269244,0,257501
1786269244,1,256601
1786269244,2,271241
1786269244,3,268401
1786269244,4,248501
1786269244,5,252601
1786269244,6,270281
1786269244,7,262781
1786269247,0,257501
1786269247,1,256601
1786269247,2,271241
1786269247,3,268401
1786269247,4,248501
