ts,idx,used_mib
1786269220,6,270361
1786269220,7,262881
1786269223,0,257821
1786269223,1,269041
1786269223,2,258441
1786269223,3,257881
1786269223,4,270261
1786269223,5,251421
1786269223,6,270361
1786269223,7,262881
1786269226,0,257821
1786269226,1,269041
1786269226,2,258441
1786269226,3,257881
1786269226,4,270261
1786269226,5,251421
1786269226,6,270361
1786269226,7,262881
1786269228,0,257821
1786269228,1,269041
1786269228,2,258441
1786269228,3,257881
1786269228,4,270261
1786269228,5,251421
1786269228,6,270361
1786269228,7,262881
1786269230,0,257821
1786269230,1,269041
1786269230,2,258441
1786269230,3,257881
1786269230,4,270261
1786269230,5,251421
1786269230,6,270361
1786269230,7,262881
1786269232,0,257821
1786269232,1,269041
1786269232,2,258441
1786269232,3,257881
1786269232,4,270261
1786269232,5,251421
1786269232,6,270361
1786269232,7,262881
1786269235,0,257821
1786269235,1,269041
1786269235,2,258441
1786269235,3,257881
1786269235,4,270261
1786269235,5,251421
1786269235,6,270361
1786269235,7,262881
1786269237,0,257821
1786269237,1,269041
1786269237,2,258441
1786269237,3,257881
1786269237,4,270261
1786269237,5,251421
1786269237,6,270361
1786269237,7,262881
1786269240,0,257821
1786269240,1,269041
1786269240,2,258441
1786269240,3,257881
1786269240,4,270261
1786269240,5,251421
1786269240,6,270361
1786269240,7,262881
1786269242,0,257821
1786269242,1,269041
1786269242,2,258441
1786269242,3,257881
1786269242,4,270261
1786269242,5,251421
1786269242,6,270361
1786269242,7,262881
1786269244,0,257821
1786269244,1,269041
1786269244,2,258441
1786269244,3,257881
1786269244,4,270261
1786269244,5,251421
1786269244,6,270361
1786269244,7,262881
1786269247,0,257821
1786269247,1,269041
1786269247,2,258441
1786269247,3,257881
1786269247,4,270261
1786269247,5,251421
1786269247,6,270361
1786269247,7,262881
1786269249,0,257821
1786269249,1,269041
1786269249,2,258441
1786269249,3,257881
1786269249,4,270261
1786269249,5,251421
1786269249,6,270361
1786269249,7,262881
1786269252,0,257821
1786269252,1,269041
1786269252,2,258441
1786269252,3,257881
1786269252,4,270261
1786269252,5,251421
1786269252,6,270361
1786269252,7,262881
1786269255,0,257821
1786269255,1,269041
1786269255,2,258441
1786269255,3,257881
1786269255,4,270261
1786269255,5,251421
1786269255,6,270361
1786269255,7,262881
1786269257,0,257821
1786269257,1,269041
1786269257,2,258441
1786269257,3,257881
1786269257,4,270261
1786269257,5,251421
1786269257,6,270361
1786269257,7,262881
1786269260,0,257821
1786269260,1,269041
1786269260,2,258441
1786269260,3,257881
1786269260,4,270261
1786269260,5,251421
1786269260,6,270361
1786269260,7,262881
1786269262,0,257821
1786269262,1,269681
1786269262,2,258441
1786269262,3,257881
1786269262,4,270261
1786269262,5,252181
1786269262,6,270361
1786269262,7,262881
1786269264,0,257821
1786269264,1,269681
1786269264,2,258441
1786269264,3,257881
1786269264,4,270261
1786269264,5,252181
1786269264,6,270361
1786269264,7,262881
1786269266,0,257821
1786269266,1,269681
1786269266,2,258441
1786269266,3,257881
1786269266,4,270261
1786269266,5,252181
1786269266,6,270361
1786269266,7,262881
1786269268,0,257821
1786269268,1,269681
1786269268,2,258441
1786269268,3,257881
1786269268,4,270261
1786269268,5,252181
1786269268,6,270361
1786269268,7,262881
1786269271,0,257821
1786269271,1,269681
1786269271,2,258441
1786269271,3,257881
1786269271,4,270261
1786269271,5,252181
1786269271,6,270361
1786269271,7,262881
1786269273,0,257821
1786269273,1,269681
1786269273,2,258441
1786269273,3,257881
1786269273,4,270261
1786269273,5,252181
1786269273,6,270361
1786269273,7,262881
1786269275,0,257821
1786269275,1,269681
1786269275,2,258441
1786269275,3,257881
1786269275,4,270261
1786269275,5,252181
1786269275,6,270361
1786269275,7,262881
